benchmark,seed,state_id,pool_id,scorer,N,real_utility,normalized_real_utility,success
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge,1,-0.2944724317880662,0.5251741772562037,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge,2,-0.2924332251782702,0.5749393406089081,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge,4,-0.2921521493541368,0.5817987653652323,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge,8,-0.29263271988778927,0.5700708359858235,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge,16,-0.29290770213566414,0.5633601199559478,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge,32,-0.2932920429178723,0.5539805986667297,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge_shuffled,1,-0.2944724317880662,0.5251741772562036,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge_shuffled,2,-0.2933932526094294,0.5515106592260577,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge_shuffled,4,-0.29296157512360266,0.5620453939089741,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge_shuffled,8,-0.2927051033518434,0.5683043769642684,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge_shuffled,16,-0.2927528403515508,0.5671393946731198,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,clip_ridge_shuffled,32,-0.2935802943791346,0.546946058376666,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,low_energy,1,-0.29447243178806615,0.5251741772562037,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,low_energy,2,-0.289026697001787,0.6580728643793308,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,low_energy,4,-0.2845272904935659,0.7678771867055749,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,low_energy,8,-0.28090178457248627,0.8563546825767641,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,low_energy,16,-0.27813049181027233,0.9239858075188025,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,low_energy,32,-0.27630906452032616,0.968436245342909,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,oracle_real_utility,1,-0.29447243178806615,0.5251741772562037,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,oracle_real_utility,2,-0.289026697001787,0.6580728643793308,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,oracle_real_utility,4,-0.2845272904935659,0.7678771867055749,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,oracle_real_utility,8,-0.28090178457248627,0.8563546825767641,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,oracle_real_utility,16,-0.27813049181027233,0.9239858075188025,0.0
FetchPickAndPlace-v4,64001,0,FetchPickAndPlace-v4:eval:64001:0,oracle_real_utility,32,-0.27630906452032616,0.968436245342909,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,random,1,-0.08906466111095813,0.8690064285875183,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,random,2,-0.09210749046897654,0.8566142751566567,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,random,4,-0.09690102465505664,0.8370922434812856,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,random,8,-0.09861626711320416,0.8301067884289081,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,random,16,-0.08817992374644497,0.8726095886326819,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,random,32,-0.06882567790347965,0.9514312233039186,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_task_text,1,-0.08906466111095815,0.8690064285875182,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_task_text,2,-0.0839661733175103,0.8897704069668139,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_task_text,4,-0.08489736760977057,0.8859780475585469,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_task_text,8,-0.08823998643619653,0.872364978771498,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_task_text,16,-0.0909311475993432,0.8614050207465735,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_task_text,32,-0.09025775682861206,0.864147455752939,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_mismatch_text,1,-0.08906466111095815,0.8690064285875181,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_mismatch_text,2,-0.08147846528946845,0.8999017866623077,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_mismatch_text,4,-0.07938229051689377,0.9084386174678853,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_mismatch_text,8,-0.0780795837944485,0.9137439894360557,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_mismatch_text,16,-0.07695179711380315,0.9183369862621873,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_mismatch_text,32,-0.07698329385122388,0.9182087134092715,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge,1,-0.08906466111095812,0.8690064285875182,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge,2,-0.08956544505711829,0.8669669479705143,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge,4,-0.08613908843051106,0.8809210453022878,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge,8,-0.08400607511973479,0.8896079038497625,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge,16,-0.08476169100706395,0.8865306008173381,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge,32,-0.0843950581253645,0.8880237410458054,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge_shuffled,1,-0.08906466111095813,0.8690064285875182,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge_shuffled,2,-0.09481528847360551,0.8455865623324991,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge_shuffled,4,-0.10315555213923698,0.8116202057486213,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge_shuffled,8,-0.1111649893665374,0.7790011649358304,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge_shuffled,16,-0.10996291581907099,0.7838967006635009,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,clip_ridge_shuffled,32,-0.09752072147903203,0.8345684811470344,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,low_energy,1,-0.08906466111095813,0.8690064285875181,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,low_energy,2,-0.07553741027488131,0.9240971839782779,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,low_energy,4,-0.06666648843009405,0.9602246862596988,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,low_energy,8,-0.06078182940786395,0.9841904066178294,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,low_energy,16,-0.05824151737736928,0.9945360201045661,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,low_energy,32,-0.05747009585501158,0.9976776927848741,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,oracle_real_utility,1,-0.08906466111095813,0.8690064285875181,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,oracle_real_utility,2,-0.0747679013236554,0.9272310675675379,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,oracle_real_utility,4,-0.0666543642713452,0.9602740628161067,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,oracle_real_utility,8,-0.0607818282629627,0.9841904112805265,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,oracle_real_utility,16,-0.05824151737736928,0.9945360201045661,0.0
FetchPickAndPlace-v4,64001,1,FetchPickAndPlace-v4:eval:64001:1,oracle_real_utility,32,-0.05747009585501158,0.9976776927848741,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,random,1,-0.2156877965104342,0.5857889183647245,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,random,2,-0.21426263256503306,0.6266933059623717,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,random,4,-0.21371536357096926,0.6424007641292705,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,random,8,-0.2152644386750733,0.5979399365307297,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,random,16,-0.219740990263958,0.4694560509514777,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,random,32,-0.22652435163414686,0.27476319221303847,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_task_text,1,-0.2156877965104342,0.5857889183647247,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_task_text,2,-0.21777936303007855,0.5257577564188556,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_task_text,4,-0.21959736486222148,0.47357831991600935,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_task_text,8,-0.22023521533450316,0.4552710346161371,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_task_text,16,-0.21964977863886403,0.472073964264745,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_task_text,32,-0.2180283404497429,0.5186117232134304,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_mismatch_text,1,-0.2156877965104342,0.5857889183647247,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_mismatch_text,2,-0.2175840751649834,0.5313628171929138,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_mismatch_text,4,-0.21867456653456122,0.5000640450081151,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_mismatch_text,8,-0.21887957367476302,0.4941800261552943,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_mismatch_text,16,-0.21858720726660041,0.5025713897725157,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_mismatch_text,32,-0.21706223876972472,0.5463403208289676,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge,1,-0.2156877965104342,0.5857889183647246,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge,2,-0.2160059726585509,0.5766567756881662,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge,4,-0.21667043419377713,0.5575857121320577,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge,8,-0.21784580864320968,0.5238506655733077,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge,16,-0.218124150097517,0.5158618396082542,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge,32,-0.21746084298503765,0.5348997694637516,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge_shuffled,1,-0.2156877965104342,0.5857889183647247,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge_shuffled,2,-0.215004332085455,0.6054053939560183,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge_shuffled,4,-0.21539476605139735,0.5941993412589046,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge_shuffled,8,-0.21568403518607243,0.5858968741336542,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge_shuffled,16,-0.21621955154818306,0.5705267345007081,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,clip_ridge_shuffled,32,-0.21796716501764646,0.5203675517930125,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,low_energy,1,-0.21568779651043418,0.5857889183647247,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,low_energy,2,-0.21101713505071645,0.7198440544788411,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,low_energy,4,-0.20789222519453204,0.8095337525500979,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,low_energy,8,-0.2057905902044535,0.8698538950153564,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,low_energy,16,-0.20415553748829435,0.9167824117380641,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,low_energy,32,-0.2027659771951103,0.9566649199969295,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,oracle_real_utility,1,-0.21568779651043418,0.5857889183647247,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,oracle_real_utility,2,-0.21101713505071645,0.7198440544788411,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,oracle_real_utility,4,-0.20789222519453204,0.8095337525500979,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,oracle_real_utility,8,-0.2057905902044535,0.8698538950153564,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,oracle_real_utility,16,-0.20415553748829435,0.9167824117380641,0.0
FetchPickAndPlace-v4,64002,0,FetchPickAndPlace-v4:eval:64002:0,oracle_real_utility,32,-0.2027659771951103,0.9566649199969295,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,random,1,-0.3229121618916798,0.446889142885429,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,random,2,-0.32262338669076723,0.45843108240980196,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,random,4,-0.32175266934390084,0.4932324328325324,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,random,8,-0.32045639057291336,0.5450428761607125,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,random,16,-0.31863361958329994,0.617896474608268,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,random,32,-0.31696980238519323,0.6843969130789895,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_task_text,1,-0.32291216189167976,0.4468891428854291,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_task_text,2,-0.3223137481632037,0.47080689982162,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_task_text,4,-0.32206899480137485,0.48058934821638255,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_task_text,8,-0.32284878807088185,0.44942210556632284,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_task_text,16,-0.3244771384542242,0.38433922590895553,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_task_text,32,-0.3271713320331539,0.2766560894876575,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_mismatch_text,1,-0.3229121618916798,0.446889142885429,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_mismatch_text,2,-0.3225596382399705,0.46097901852600376,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_mismatch_text,4,-0.3223506430885526,0.4693322614323516,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_mismatch_text,8,-0.32249638485533016,0.4635071675426897,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_mismatch_text,16,-0.32261955504287165,0.4585842279990027,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_mismatch_text,32,-0.3220818732276279,0.4800746155921408,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge,1,-0.32291216189167987,0.44688914288542897,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge,2,-0.3220993596349854,0.4793757084298142,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge,4,-0.32241392596305624,0.4668029337472174,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge,8,-0.3234561049265522,0.4251485031304926,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge,16,-0.32428895221409515,0.39186076583352314,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge,32,-0.32487240463315487,0.36854099143857844,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge_shuffled,1,-0.3229121618916799,0.44688914288542897,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge_shuffled,2,-0.3215318026244287,0.5020601656539045,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge_shuffled,4,-0.3206703938671662,0.5364894648134884,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge_shuffled,8,-0.3200534166465146,0.5611491784806307,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge_shuffled,16,-0.3188611069534141,0.6088041236719051,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,clip_ridge_shuffled,32,-0.31715983089280436,0.6768017403085341,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,low_energy,1,-0.3229121618916798,0.446889142885429,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,low_energy,2,-0.31911822205879115,0.5985275937355167,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,low_energy,4,-0.31570758528554954,0.7348459592044069,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,low_energy,8,-0.3128755740213461,0.8480374750980162,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,low_energy,16,-0.3108498625963483,0.9290023179490172,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,low_energy,32,-0.30971061838156383,0.9745363104420667,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,oracle_real_utility,1,-0.3229121618916798,0.446889142885429,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,oracle_real_utility,2,-0.31911822205879115,0.5985275937355167,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,oracle_real_utility,4,-0.31570758528554954,0.7348459592044069,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,oracle_real_utility,8,-0.3128755740213461,0.8480374750980162,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,oracle_real_utility,16,-0.3108498625963483,0.9290023179490172,0.0
FetchPickAndPlace-v4,64002,1,FetchPickAndPlace-v4:eval:64002:1,oracle_real_utility,32,-0.30971061838156383,0.9745363104420667,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,random,1,-0.31795866504242964,0.5647438678543123,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,random,2,-0.3177524473194744,0.5706683121998221,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,random,4,-0.31634400468112367,0.6111315658192193,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,random,8,-0.31497521246968263,0.6504556993662193,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,random,16,-0.3154098088052071,0.6379701488243973,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,random,32,-0.3174959252488884,0.578037953900848,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_task_text,1,-0.3179586650424297,0.5647438678543124,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_task_text,2,-0.3211297187231231,0.47364243011818014,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_task_text,4,-0.3246973174910519,0.37114861899074186,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_task_text,8,-0.327949209820796,0.2777247616759069,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_task_text,16,-0.33009689127494135,0.21602386097432053,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_task_text,32,-0.3301366474323606,0.2148817033622291,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_mismatch_text,1,-0.31795866504242964,0.5647438678543126,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_mismatch_text,2,-0.3202846636773411,0.4979200795649973,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_mismatch_text,4,-0.3217240420289418,0.45656807153200646,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_mismatch_text,8,-0.32158106884223,0.46067555887807576,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_mismatch_text,16,-0.320191127681581,0.5006072821644704,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_mismatch_text,32,-0.3169539253144249,0.5936091104483197,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge,1,-0.31795866504242953,0.5647438678543125,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge,2,-0.3156517164136194,0.6310203670973192,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge,4,-0.3139129530806324,0.6809734285930604,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge,8,-0.31306333184392254,0.7053822604796561,0.0
