label_budget,pool_id,family,decision,actual_sign,correct,false_allow,false_block,regret_avoided_vs_raw
0,heldout_saturated_20007,saturated,request_labels,helps,,False,False,0.0
0,heldout_saturated_20008,saturated,request_labels,helps,,False,False,0.0
0,heldout_saturated_20009,saturated,request_labels,helps,,False,False,0.0
0,heldout_hidden_flip_20000,hidden_flip,request_labels,helps,,False,False,0.0
0,heldout_hidden_flip_20001,hidden_flip,request_labels,harms,,False,False,0.17875743065938132
0,heldout_hidden_flip_20002,hidden_flip,request_labels,helps,,False,False,0.0
0,heldout_hidden_flip_20003,hidden_flip,request_labels,harms,,False,False,0.18766297885301314
0,heldout_hidden_flip_20004,hidden_flip,request_labels,helps,,False,False,0.0
0,heldout_hidden_flip_20005,hidden_flip,request_labels,harms,,False,False,0.198041895452421
0,heldout_hidden_flip_20006,hidden_flip,request_labels,helps,,False,False,0.0
0,heldout_hidden_flip_20007,hidden_flip,request_labels,harms,,False,False,0.16448893876930581
0,heldout_hidden_flip_20008,hidden_flip,request_labels,helps,,False,False,0.0
0,heldout_hidden_flip_20009,hidden_flip,request_labels,harms,,False,False,0.17126673863623676
1,heldout_aligned_20000,aligned,request_labels,helps,,False,False,0.0
1,heldout_aligned_20001,aligned,request_labels,helps,,False,False,0.0
1,heldout_aligned_20002,aligned,request_labels,helps,,False,False,0.0
1,heldout_aligned_20003,aligned,request_labels,helps,,False,False,0.0
1,heldout_aligned_20004,aligned,request_labels,helps,,False,False,0.0
1,heldout_aligned_20005,aligned,request_labels,helps,,False,False,0.0
1,heldout_aligned_20006,aligned,request_labels,helps,,False,False,0.0
1,heldout_aligned_20007,aligned,request_labels,helps,,False,False,0.0
1,heldout_aligned_20008,aligned,request_labels,helps,,False,False,0.0
1,heldout_aligned_20009,aligned,request_labels,helps,,False,False,0.0
1,heldout_deceptive_tail_20000,deceptive_tail,request_labels,harms,,False,False,0.4562871924054587
1,heldout_deceptive_tail_20001,deceptive_tail,request_labels,harms,,False,False,0.46814714140399993
1,heldout_deceptive_tail_20002,deceptive_tail,request_labels,harms,,False,False,0.4656648125434144
1,heldout_deceptive_tail_20003,deceptive_tail,request_labels,harms,,False,False,0.46599206679091554
1,heldout_deceptive_tail_20004,deceptive_tail,request_labels,harms,,False,False,0.46848676264548716
1,heldout_deceptive_tail_20005,deceptive_tail,request_labels,harms,,False,False,0.4551241433152287
1,heldout_deceptive_tail_20006,deceptive_tail,request_labels,harms,,False,False,0.44316243142535083
1,heldout_deceptive_tail_20007,deceptive_tail,request_labels,harms,,False,False,0.45751067142100044
1,heldout_deceptive_tail_20008,deceptive_tail,request_labels,harms,,False,False,0.44683005232432615
1,heldout_deceptive_tail_20009,deceptive_tail,request_labels,harms,,False,False,0.4537373776086202
1,heldout_repairable_20000,repairable,request_labels,helps,,False,False,0.0
1,heldout_repairable_20001,repairable,request_labels,helps,,False,False,0.0
1,heldout_repairable_20002,repairable,request_labels,helps,,False,False,0.0
1,heldout_repairable_20003,repairable,request_labels,saturates,,False,False,0.0
1,heldout_repairable_20004,repairable,request_labels,saturates,,False,False,0.0
1,heldout_repairable_20005,repairable,request_labels,helps,,False,False,0.0
1,heldout_repairable_20006,repairable,request_labels,helps,,False,False,0.0
1,heldout_repairable_20007,repairable,request_labels,helps,,False,False,0.0
1,heldout_repairable_20008,repairable,request_labels,helps,,False,False,0.0
1,heldout_repairable_20009,repairable,request_labels,helps,,False,False,0.0
1,heldout_saturated_20000,saturated,request_labels,helps,,False,False,0.0
1,heldout_saturated_20001,saturated,request_labels,helps,,False,False,0.0
1,heldout_saturated_20002,saturated,request_labels,helps,,False,False,0.0
1,heldout_saturated_20003,saturated,request_labels,helps,,False,False,0.0
1,heldout_saturated_20004,saturated,request_labels,helps,,False,False,0.0
1,heldout_saturated_20005,saturated,request_labels,helps,,False,False,0.0
1,heldout_saturated_20006,saturated,request_labels,helps,,False,False,0.0
1,heldout_saturated_20007,saturated,request_labels,helps,,False,False,0.0
1,heldout_saturated_20008,saturated,request_labels,helps,,False,False,0.0
1,heldout_saturated_20009,saturated,request_labels,helps,,False,False,0.0
1,heldout_hidden_flip_20000,hidden_flip,request_labels,helps,,False,False,0.0
1,heldout_hidden_flip_20001,hidden_flip,request_labels,harms,,False,False,0.17935174106812074
1,heldout_hidden_flip_20002,hidden_flip,request_labels,helps,,False,False,0.0
1,heldout_hidden_flip_20003,hidden_flip,request_labels,harms,,False,False,0.18670697175428902
1,heldout_hidden_flip_20004,hidden_flip,request_labels,helps,,False,False,0.0
1,heldout_hidden_flip_20005,hidden_flip,request_labels,harms,,False,False,0.20320245635281592
1,heldout_hidden_flip_20006,hidden_flip,request_labels,helps,,False,False,0.0
1,heldout_hidden_flip_20007,hidden_flip,request_labels,harms,,False,False,0.16414103763192978
1,heldout_hidden_flip_20008,hidden_flip,request_labels,helps,,False,False,0.0
1,heldout_hidden_flip_20009,hidden_flip,request_labels,harms,,False,False,0.17203056327428617
2,heldout_aligned_20000,aligned,request_labels,helps,,False,False,0.0
2,heldout_aligned_20001,aligned,request_labels,helps,,False,False,0.0
2,heldout_aligned_20002,aligned,request_labels,helps,,False,False,0.0
2,heldout_aligned_20003,aligned,request_labels,helps,,False,False,0.0
2,heldout_aligned_20004,aligned,request_labels,helps,,False,False,0.0
2,heldout_aligned_20005,aligned,request_labels,helps,,False,False,0.0
2,heldout_aligned_20006,aligned,request_labels,helps,,False,False,0.0
2,heldout_aligned_20007,aligned,request_labels,helps,,False,False,0.0
2,heldout_aligned_20008,aligned,request_labels,helps,,False,False,0.0
2,heldout_aligned_20009,aligned,request_labels,helps,,False,False,0.0
2,heldout_deceptive_tail_20000,deceptive_tail,request_labels,harms,,False,False,0.4385836342563987
2,heldout_deceptive_tail_20001,deceptive_tail,request_labels,harms,,False,False,0.46771517265623175
2,heldout_deceptive_tail_20002,deceptive_tail,request_labels,harms,,False,False,0.4643392889906577
2,heldout_deceptive_tail_20003,deceptive_tail,request_labels,harms,,False,False,0.4632791964245494
2,heldout_deceptive_tail_20004,deceptive_tail,request_labels,harms,,False,False,0.4682420640994477
2,heldout_deceptive_tail_20005,deceptive_tail,request_labels,harms,,False,False,0.47600119608362756
2,heldout_deceptive_tail_20006,deceptive_tail,request_labels,harms,,False,False,0.4453944801892945
2,heldout_deceptive_tail_20007,deceptive_tail,request_labels,harms,,False,False,0.4541203292103465
2,heldout_deceptive_tail_20008,deceptive_tail,request_labels,harms,,False,False,0.4486109073047132
2,heldout_deceptive_tail_20009,deceptive_tail,request_labels,harms,,False,False,0.4541864352384879
2,heldout_repairable_20000,repairable,request_labels,helps,,False,False,0.0
2,heldout_repairable_20001,repairable,request_labels,helps,,False,False,0.0
2,heldout_repairable_20002,repairable,request_labels,helps,,False,False,0.0
2,heldout_repairable_20003,repairable,request_labels,helps,,False,False,0.0
2,heldout_repairable_20004,repairable,request_labels,saturates,,False,False,0.0
2,heldout_repairable_20005,repairable,request_labels,helps,,False,False,0.0
2,heldout_repairable_20006,repairable,request_labels,helps,,False,False,0.0
2,heldout_repairable_20007,repairable,request_labels,helps,,False,False,0.0
2,heldout_repairable_20008,repairable,request_labels,helps,,False,False,0.0
2,heldout_repairable_20009,repairable,request_labels,helps,,False,False,0.0
2,heldout_saturated_20000,saturated,request_labels,helps,,False,False,0.0
2,heldout_saturated_20001,saturated,request_labels,helps,,False,False,0.0
2,heldout_saturated_20002,saturated,request_labels,helps,,False,False,0.0
2,heldout_saturated_20003,saturated,request_labels,helps,,False,False,0.0
2,heldout_saturated_20004,saturated,request_labels,helps,,False,False,0.0
2,heldout_saturated_20005,saturated,request_labels,helps,,False,False,0.0
2,heldout_saturated_20006,saturated,request_labels,helps,,False,False,0.0
2,heldout_saturated_20007,saturated,request_labels,helps,,False,False,0.0
2,heldout_saturated_20008,saturated,request_labels,helps,,False,False,0.0
2,heldout_saturated_20009,saturated,request_labels,helps,,False,False,0.0
2,heldout_hidden_flip_20000,hidden_flip,request_labels,helps,,False,False,0.0
2,heldout_hidden_flip_20001,hidden_flip,request_labels,harms,,False,False,0.1732160824760003
2,heldout_hidden_flip_20002,hidden_flip,request_labels,helps,,False,False,0.0
2,heldout_hidden_flip_20003,hidden_flip,request_labels,harms,,False,False,0.1870457613316347
2,heldout_hidden_flip_20004,hidden_flip,request_labels,helps,,False,False,0.0
2,heldout_hidden_flip_20005,hidden_flip,request_labels,harms,,False,False,0.19823146137974884
2,heldout_hidden_flip_20006,hidden_flip,request_labels,helps,,False,False,0.0
2,heldout_hidden_flip_20007,hidden_flip,request_labels,harms,,False,False,0.16520832478303055
2,heldout_hidden_flip_20008,hidden_flip,request_labels,helps,,False,False,0.0
2,heldout_hidden_flip_20009,hidden_flip,request_labels,harms,,False,False,0.172418397305184
4,heldout_aligned_20000,aligned,allow_high_n,helps,True,False,False,0.3668826383696361
4,heldout_aligned_20001,aligned,allow_high_n,helps,True,False,False,0.35925958660624335
4,heldout_aligned_20002,aligned,request_labels,helps,,False,False,0.0
4,heldout_aligned_20003,aligned,allow_high_n,helps,True,False,False,0.3655168635197078
4,heldout_aligned_20004,aligned,allow_high_n,helps,True,False,False,0.3882041936820224
4,heldout_aligned_20005,aligned,request_labels,helps,,False,False,0.0
4,heldout_aligned_20006,aligned,request_labels,helps,,False,False,0.0
4,heldout_aligned_20007,aligned,request_labels,helps,,False,False,0.0
4,heldout_aligned_20008,aligned,allow_high_n,helps,True,False,False,0.36213374468278503
4,heldout_aligned_20009,aligned,request_labels,helps,,False,False,0.0
4,heldout_deceptive_tail_20000,deceptive_tail,request_labels,harms,,False,False,0.4572613623081558
4,heldout_deceptive_tail_20001,deceptive_tail,request_labels,harms,,False,False,0.4673055037439083
4,heldout_deceptive_tail_20002,deceptive_tail,block_high_n,harms,True,False,False,0.4676592582904238
4,heldout_deceptive_tail_20003,deceptive_tail,request_labels,harms,,False,False,0.4630555944069577
4,heldout_deceptive_tail_20004,deceptive_tail,block_high_n,harms,True,False,False,0.46807037989278033
4,heldout_deceptive_tail_20005,deceptive_tail,request_labels,harms,,False,False,0.4760391464426218
4,heldout_deceptive_tail_20006,deceptive_tail,request_labels,harms,,False,False,0.4439796328955984
4,heldout_deceptive_tail_20007,deceptive_tail,stop_early,harms,False,False,False,0.45832407681198756
4,heldout_deceptive_tail_20008,deceptive_tail,block_high_n,harms,True,False,False,0.44825964392684614
4,heldout_deceptive_tail_20009,deceptive_tail,request_labels,harms,,False,False,0.45396714566031715
4,heldout_repairable_20000,repairable,request_labels,saturates,,False,False,0.0
4,heldout_repairable_20001,repairable,request_labels,helps,,False,False,0.0
4,heldout_repairable_20002,repairable,stop_early,helps,False,False,False,0.0
4,heldout_repairable_20003,repairable,stop_early,helps,False,False,False,0.0
4,heldout_repairable_20004,repairable,stop_early,saturates,True,False,False,0.0007616495366906673
4,heldout_repairable_20005,repairable,request_labels,helps,,False,False,0.0
4,heldout_repairable_20006,repairable,stop_early,helps,False,False,False,0.0
4,heldout_repairable_20007,repairable,stop_early,helps,False,False,False,0.0
4,heldout_repairable_20008,repairable,request_labels,helps,,False,False,0.0
4,heldout_repairable_20009,repairable,stop_early,helps,False,False,False,0.0
4,heldout_saturated_20000,saturated,stop_early,helps,False,False,False,0.0
4,heldout_saturated_20001,saturated,request_labels,helps,,False,False,0.0
4,heldout_saturated_20002,saturated,stop_early,helps,False,False,False,0.0
4,heldout_saturated_20003,saturated,request_labels,helps,,False,False,0.0
4,heldout_saturated_20004,saturated,stop_early,helps,False,False,False,0.0
4,heldout_saturated_20005,saturated,stop_early,helps,False,False,False,0.0
4,heldout_saturated_20006,saturated,request_labels,helps,,False,False,0.0
4,heldout_saturated_20007,saturated,stop_early,helps,False,False,False,0.0
4,heldout_saturated_20008,saturated,request_labels,helps,,False,False,0.0
4,heldout_saturated_20009,saturated,stop_early,helps,False,False,False,0.0
4,heldout_hidden_flip_20000,hidden_flip,request_labels,helps,,False,False,0.0
4,heldout_hidden_flip_20001,hidden_flip,request_labels,harms,,False,False,0.18198985983395322
4,heldout_hidden_flip_20002,hidden_flip,request_labels,helps,,False,False,0.0
4,heldout_hidden_flip_20003,hidden_flip,request_labels,harms,,False,False,0.19180503300679763
4,heldout_hidden_flip_20004,hidden_flip,request_labels,helps,,False,False,0.0
4,heldout_hidden_flip_20005,hidden_flip,request_labels,harms,,False,False,0.20100693427490945
4,heldout_hidden_flip_20006,hidden_flip,stop_early,helps,False,False,False,0.0
4,heldout_hidden_flip_20007,hidden_flip,request_labels,harms,,False,False,0.1652687165126589
4,heldout_hidden_flip_20008,hidden_flip,request_labels,helps,,False,False,0.0
4,heldout_hidden_flip_20009,hidden_flip,request_labels,harms,,False,False,0.16915164552933093
8,heldout_aligned_20000,aligned,allow_high_n,helps,True,False,False,0.36739833522907483
8,heldout_aligned_20001,aligned,allow_high_n,helps,True,False,False,0.36491316181753297
8,heldout_aligned_20002,aligned,allow_high_n,helps,True,False,False,0.39414229876322215
8,heldout_aligned_20003,aligned,allow_high_n,helps,True,False,False,0.3588499148503199
8,heldout_aligned_20004,aligned,allow_high_n,helps,True,False,False,0.38913269775689063
8,heldout_aligned_20005,aligned,allow_high_n,helps,True,False,False,0.40201395754285985
8,heldout_aligned_20006,aligned,allow_high_n,helps,True,False,False,0.36674405680896244
8,heldout_aligned_20007,aligned,allow_high_n,helps,True,False,False,0.39918226743540486
8,heldout_aligned_20008,aligned,allow_high_n,helps,True,False,False,0.3702594086303973
8,heldout_aligned_20009,aligned,allow_high_n,helps,True,False,False,0.3757635447125729
8,heldout_deceptive_tail_20000,deceptive_tail,block_high_n,harms,True,False,False,0.4567321791674433
8,heldout_deceptive_tail_20001,deceptive_tail,block_high_n,harms,True,False,False,0.47007734492898345
8,heldout_deceptive_tail_20002,deceptive_tail,block_high_n,harms,True,False,False,0.464437223479131
8,heldout_deceptive_tail_20003,deceptive_tail,block_high_n,harms,True,False,False,0.46624577678621104
8,heldout_deceptive_tail_20004,deceptive_tail,request_labels,harms,,False,False,0.46746408909700365
8,heldout_deceptive_tail_20005,deceptive_tail,block_high_n,harms,True,False,False,0.4572059741046955
8,heldout_deceptive_tail_20006,deceptive_tail,request_labels,harms,,False,False,0.4422302327383526
8,heldout_deceptive_tail_20007,deceptive_tail,block_high_n,harms,True,False,False,0.46000019102357426
8,heldout_deceptive_tail_20008,deceptive_tail,block_high_n,harms,True,False,False,0.447342664163355
8,heldout_deceptive_tail_20009,deceptive_tail,block_high_n,harms,True,False,False,0.4569309791737966
8,heldout_repairable_20000,repairable,stop_early,helps,False,False,False,0.0
8,heldout_repairable_20001,repairable,request_labels,helps,,False,False,0.0
8,heldout_repairable_20002,repairable,request_labels,helps,,False,False,0.0
8,heldout_repairable_20003,repairable,stop_early,saturates,True,False,False,0.0
8,heldout_repairable_20004,repairable,stop_early,saturates,True,False,False,0.0
8,heldout_repairable_20005,repairable,stop_early,helps,False,False,False,0.0
8,heldout_repairable_20006,repairable,stop_early,helps,False,False,False,0.0
8,heldout_repairable_20007,repairable,stop_early,helps,False,False,False,0.0
8,heldout_repairable_20008,repairable,request_labels,helps,,False,False,0.0
8,heldout_repairable_20009,repairable,request_labels,helps,,False,False,0.0
8,heldout_saturated_20000,saturated,request_labels,helps,,False,False,0.0
8,heldout_saturated_20001,saturated,request_labels,helps,,False,False,0.0
8,heldout_saturated_20002,saturated,request_labels,helps,,False,False,0.0
8,heldout_saturated_20003,saturated,request_labels,helps,,False,False,0.0
8,heldout_saturated_20004,saturated,request_labels,helps,,False,False,0.0
8,heldout_saturated_20005,saturated,request_labels,helps,,False,False,0.0
8,heldout_saturated_20006,saturated,stop_early,helps,False,False,False,0.0
8,heldout_saturated_20007,saturated,request_labels,helps,,False,False,0.0
8,heldout_saturated_20008,saturated,request_labels,helps,,False,False,0.0
8,heldout_saturated_20009,saturated,allow_high_n,helps,True,False,False,0.11497960939333729
8,heldout_hidden_flip_20000,hidden_flip,request_labels,helps,,False,False,0.0
8,heldout_hidden_flip_20001,hidden_flip,request_labels,harms,,False,False,0.1817061463987858
8,heldout_hidden_flip_20002,hidden_flip,request_labels,helps,,False,False,0.0
8,heldout_hidden_flip_20003,hidden_flip,block_high_n,harms,True,False,False,0.18460775105781269
8,heldout_hidden_flip_20004,hidden_flip,allow_high_n,helps,True,False,False,0.1765825812061207
8,heldout_hidden_flip_20005,hidden_flip,block_high_n,harms,True,False,False,0.18426959783838653
8,heldout_hidden_flip_20006,hidden_flip,allow_high_n,helps,True,False,False,0.18913987056221293
8,heldout_hidden_flip_20007,hidden_flip,request_labels,harms,,False,False,0.16527608357331958
8,heldout_hidden_flip_20008,hidden_flip,request_labels,helps,,False,False,0.0
8,heldout_hidden_flip_20009,hidden_flip,request_labels,harms,,False,False,0.17040484832506203
16,heldout_aligned_20000,aligned,allow_high_n,helps,True,False,False,0.3480798220425094
16,heldout_aligned_20001,aligned,allow_high_n,helps,True,False,False,0.3623128385256297
16,heldout_aligned_20002,aligned,allow_high_n,helps,True,False,False,0.3844507520533912
16,heldout_aligned_20003,aligned,allow_high_n,helps,True,False,False,0.3528844140955608
16,heldout_aligned_20004,aligned,allow_high_n,helps,True,False,False,0.3914341781646554
16,heldout_aligned_20005,aligned,allow_high_n,helps,True,False,False,0.41293168724869
16,heldout_aligned_20006,aligned,allow_high_n,helps,True,False,False,0.3815905238152979
16,heldout_aligned_20007,aligned,allow_high_n,helps,True,False,False,0.4039598952242922
16,heldout_aligned_20008,aligned,allow_high_n,helps,True,False,False,0.3724990393101316
16,heldout_aligned_20009,aligned,allow_high_n,helps,True,False,False,0.3826515735280611
16,heldout_deceptive_tail_20000,deceptive_tail,block_high_n,harms,True,False,False,0.4681545965349717
16,heldout_deceptive_tail_20001,deceptive_tail,block_high_n,harms,True,False,False,0.463888630058931
16,heldout_deceptive_tail_20002,deceptive_tail,block_high_n,harms,True,False,False,0.46556032135222786
16,heldout_deceptive_tail_20003,deceptive_tail,block_high_n,harms,True,False,False,0.46613770374099567
16,heldout_deceptive_tail_20004,deceptive_tail,block_high_n,harms,True,False,False,0.47334874853699205
16,heldout_deceptive_tail_20005,deceptive_tail,block_high_n,harms,True,False,False,0.4745754853962975
16,heldout_deceptive_tail_20006,deceptive_tail,block_high_n,harms,True,False,False,0.4494188224303467
16,heldout_deceptive_tail_20007,deceptive_tail,block_high_n,harms,True,False,False,0.4629289508925565
16,heldout_deceptive_tail_20008,deceptive_tail,block_high_n,harms,True,False,False,0.44274219987011076
16,heldout_deceptive_tail_20009,deceptive_tail,block_high_n,harms,True,False,False,0.4540944644879421
16,heldout_repairable_20000,repairable,stop_early,helps,False,False,False,0.0
16,heldout_repairable_20001,repairable,request_labels,helps,,False,False,0.0
16,heldout_repairable_20002,repairable,stop_early,helps,False,False,False,0.0
16,heldout_repairable_20003,repairable,stop_early,helps,False,False,False,0.0
16,heldout_repairable_20004,repairable,block_high_n,saturates,False,False,True,0.0
16,heldout_repairable_20005,repairable,request_labels,helps,,False,False,0.0
16,heldout_repairable_20006,repairable,stop_early,helps,False,False,False,0.0
16,heldout_repairable_20007,repairable,request_labels,helps,,False,False,0.0
16,heldout_repairable_20008,repairable,request_labels,helps,,False,False,0.0
16,heldout_repairable_20009,repairable,request_labels,helps,,False,False,0.0
16,heldout_saturated_20000,saturated,request_labels,helps,,False,False,0.0
16,heldout_saturated_20001,saturated,request_labels,helps,,False,False,0.0
16,heldout_saturated_20002,saturated,request_labels,helps,,False,False,0.0
16,heldout_saturated_20003,saturated,request_labels,helps,,False,False,0.0
16,heldout_saturated_20004,saturated,request_labels,helps,,False,False,0.0
16,heldout_saturated_20005,saturated,request_labels,helps,,False,False,0.0
16,heldout_saturated_20006,saturated,allow_high_n,helps,True,False,False,0.09062684676255911
16,heldout_saturated_20007,saturated,request_labels,helps,,False,False,0.0
16,heldout_saturated_20008,saturated,request_labels,helps,,False,False,0.0
16,heldout_saturated_20009,saturated,allow_high_n,helps,True,False,False,0.11486230233106409
16,heldout_hidden_flip_20000,hidden_flip,allow_high_n,helps,True,False,False,0.18643552175282446
16,heldout_hidden_flip_20001,hidden_flip,block_high_n,harms,True,False,False,0.19170769299006718
16,heldout_hidden_flip_20002,hidden_flip,allow_high_n,helps,True,False,False,0.1932026620918652
16,heldout_hidden_flip_20003,hidden_flip,block_high_n,harms,True,False,False,0.18977514679691737
16,heldout_hidden_flip_20004,hidden_flip,allow_high_n,helps,True,False,False,0.19008703921431924
16,heldout_hidden_flip_20005,hidden_flip,block_high_n,harms,True,False,False,0.17594447722843076
16,heldout_hidden_flip_20006,hidden_flip,allow_high_n,helps,True,False,False,0.19018297240759818
16,heldout_hidden_flip_20007,hidden_flip,block_high_n,harms,True,False,False,0.15956628951301327
16,heldout_hidden_flip_20008,hidden_flip,allow_high_n,helps,True,False,False,0.17099305635715467
16,heldout_hidden_flip_20009,hidden_flip,block_high_n,harms,True,False,False,0.1661590174080062
32,heldout_aligned_20000,aligned,allow_high_n,helps,True,False,False,0.3551866239732132
32,heldout_aligned_20001,aligned,allow_high_n,helps,True,False,False,0.3323374011580078
32,heldout_aligned_20002,aligned,allow_high_n,helps,True,False,False,0.41399377703663154
32,heldout_aligned_20003,aligned,allow_high_n,helps,True,False,False,0.3462824728628071
32,heldout_aligned_20004,aligned,allow_high_n,helps,True,False,False,0.3816800024067355
32,heldout_aligned_20005,aligned,allow_high_n,helps,True,False,False,0.39693779617797376
32,heldout_aligned_20006,aligned,allow_high_n,helps,True,False,False,0.3747385445674396
32,heldout_aligned_20007,aligned,allow_high_n,helps,True,False,False,0.38143617383935224
32,heldout_aligned_20008,aligned,allow_high_n,helps,True,False,False,0.37697466389196255
32,heldout_aligned_20009,aligned,allow_high_n,helps,True,False,False,0.37040798228213634
32,heldout_deceptive_tail_20000,deceptive_tail,block_high_n,harms,True,False,False,0.4634558830076553
32,heldout_deceptive_tail_20001,deceptive_tail,block_high_n,harms,True,False,False,0.46196920918400325
32,heldout_deceptive_tail_20002,deceptive_tail,block_high_n,harms,True,False,False,0.45429949090514793
32,heldout_deceptive_tail_20003,deceptive_tail,block_high_n,harms,True,False,False,0.47883641280640166
32,heldout_deceptive_tail_20004,deceptive_tail,block_high_n,harms,True,False,False,0.4673081540619307
32,heldout_deceptive_tail_20005,deceptive_tail,block_high_n,harms,True,False,False,0.45103268403249686
32,heldout_deceptive_tail_20006,deceptive_tail,block_high_n,harms,True,False,False,0.44873566403863513
32,heldout_deceptive_tail_20007,deceptive_tail,block_high_n,harms,True,False,False,0.4594392402974341
32,heldout_deceptive_tail_20008,deceptive_tail,block_high_n,harms,True,False,False,0.4311983380934946
32,heldout_deceptive_tail_20009,deceptive_tail,block_high_n,harms,True,False,False,0.45753421420547685
32,heldout_repairable_20000,repairable,request_labels,helps,,False,False,0.0
32,heldout_repairable_20001,repairable,allow_high_n,helps,True,False,False,0.07080542240453819
32,heldout_repairable_20002,repairable,stop_early,helps,False,False,False,0.0
32,heldout_repairable_20003,repairable,stop_early,helps,False,False,False,0.0
32,heldout_repairable_20004,repairable,stop_early,saturates,True,False,False,0.0
32,heldout_repairable_20005,repairable,allow_high_n,helps,True,False,False,0.06325973146339753
32,heldout_repairable_20006,repairable,stop_early,helps,False,False,False,0.0
32,heldout_repairable_20007,repairable,request_labels,helps,,False,False,0.0
32,heldout_repairable_20008,repairable,allow_high_n,helps,True,False,False,0.06447921611998614
32,heldout_repairable_20009,repairable,allow_high_n,helps,True,False,False,0.09033393248984034
32,heldout_saturated_20000,saturated,allow_high_n,helps,True,False,False,0.0858747122815483
32,heldout_saturated_20001,saturated,allow_high_n,helps,True,False,False,0.07777509650319914
32,heldout_saturated_20002,saturated,request_labels,helps,,False,False,0.0
32,heldout_saturated_20003,saturated,allow_high_n,helps,True,False,False,0.12325134979071356
32,heldout_saturated_20004,saturated,allow_high_n,helps,True,False,False,0.09120070339611674
32,heldout_saturated_20005,saturated,allow_high_n,helps,True,False,False,0.09169385288345344
32,heldout_saturated_20006,saturated,allow_high_n,helps,True,False,False,0.0865259315176119
32,heldout_saturated_20007,saturated,allow_high_n,helps,True,False,False,0.09264106200262878
32,heldout_saturated_20008,saturated,allow_high_n,helps,True,False,False,0.08685086614698456
32,heldout_saturated_20009,saturated,allow_high_n,helps,True,False,False,0.11169211202686702
32,heldout_hidden_flip_20000,hidden_flip,allow_high_n,helps,True,False,False,0.17740928459259975
32,heldout_hidden_flip_20001,hidden_flip,block_high_n,harms,True,False,False,0.17670309084194646
32,heldout_hidden_flip_20002,hidden_flip,allow_high_n,helps,True,False,False,0.18857160155457264
32,heldout_hidden_flip_20003,hidden_flip,block_high_n,harms,True,False,False,0.2071649558349481
32,heldout_hidden_flip_20004,hidden_flip,allow_high_n,helps,True,False,False,0.17857127409746154
32,heldout_hidden_flip_20005,hidden_flip,block_high_n,harms,True,False,False,0.20972662121984031
32,heldout_hidden_flip_20006,hidden_flip,allow_high_n,helps,True,False,False,0.19004086780470497
