scorer,N,success,utility,final_distance,compute_rollouts
learned_horizon_goal_hybrid,1,0.6166666666666667,2.0343793870517444,0.39383030952372766,4.333333333333333
learned_horizon_goal_hybrid,2,0.8166666666666667,2.8458568531657122,0.20207766527902746,8.133333333333333
learned_horizon_goal_hybrid,4,0.9,3.0965502160295717,0.17188504906119959,16.066666666666666
learned_horizon_goal_hybrid,8,0.9333333333333333,3.2307958147073674,0.14229355867441734,31.066666666666666
learned_horizon_goal_hybrid,16,0.8833333333333333,3.081312602147081,0.15470532898222636,62.93333333333333
learned_horizon_goal_hybrid,32,0.9166666666666666,3.176998160914927,0.1462752857829669,122.13333333333334
learned_horizon_goal_hybrid,64,0.8333333333333334,2.9289753538868135,0.16851149520191835,249.6
oracle_first_action,1,0.6166666666666667,2.0343793870517444,0.39383030952372766,4.333333333333333
oracle_first_action,2,0.8666666666666667,3.0362687240195014,0.15742456397333307,7.7
oracle_first_action,4,0.9833333333333333,3.3906134803410475,0.11340363668380211,14.266666666666667
oracle_first_action,8,1.0,3.4735015892049774,0.08343875385669057,26.666666666666668
oracle_first_action,16,1.0,3.4730208913212803,0.08006338218265939,50.666666666666664
oracle_first_action,32,1.0,3.5002944664441547,0.06132242899874099,100.26666666666667
oracle_first_action,64,1.0,3.5059619015375785,0.056400599718282006,198.4
random_score,1,0.6166666666666667,2.0343793870517444,0.39383030952372766,4.333333333333333
random_score,2,0.5833333333333334,1.919230272319589,0.4118165436692505,8.766666666666667
random_score,4,0.5833333333333334,1.9597928617864162,0.3861706982272149,17.333333333333332
random_score,8,0.6333333333333333,2.088605447658523,0.38505155491796195,33.733333333333334
random_score,16,0.5333333333333333,1.795223129052776,0.40964124991976075,68.53333333333333
random_score,32,0.5833333333333334,1.8950454411841153,0.42461639024027453,138.66666666666666
random_score,64,0.5166666666666667,1.6800855153980812,0.45408571568101086,280.53333333333336
