env,backend,scorer,seed,mismatch,N,success,real_utility,imagined_utility,gap_imagined_minus_real,normalized_real_utility
block_push,ensemble_wam,anti_real_utility,1001,mild,8,7.615557287010688e-07,-4.3164121898282755,-4.798568977504531,-0.4821567876762556,0.27375160524282643
block_push,ensemble_wam,anti_real_utility,1001,mild,64,1.131393072298392e-49,-6.742574657240153,-7.457719214057316,-0.7151445568171626,0.060592523311477825
block_push,randomized_dynamics_wam,predicted_utility,1001,mild,1,0.171875,-0.6573257209078426,-4.945812278011795,-4.288486557103952,0.5952335846646473
block_push,randomized_dynamics_wam,predicted_utility,1001,mild,8,0.08809160924784365,-1.0735172153865904,2.1048064474854593,3.1783236628720495,0.5586676093590599
block_push,randomized_dynamics_wam,predicted_utility,1001,mild,64,1.4429908295607579e-05,-0.41732354862444154,3.959066207280567,4.3763897559050084,0.6163198241035226
block_push,analytic_nominal,anti_real_utility,1001,severe,1,0.0,-0.27566378318674245,-4.945812278011796,-4.670148494825053,0.7511467776696964
block_push,analytic_nominal,anti_real_utility,1001,severe,8,0.0,-1.8184104804917167,-0.8115165567918761,1.0068939236998407,0.35917551090486943
block_push,analytic_nominal,anti_real_utility,1001,severe,64,0.0,-2.885753651292217,-3.365040743959332,-0.4792870926671151,0.087991747904562
block_push,oracle_true,anti_real_utility,1001,severe,1,0.0,-0.27566378318674245,-0.27566378318674245,0.0,0.7511467776696964
block_push,oracle_true,anti_real_utility,1001,severe,8,0.0,-1.8184104804917167,-1.8184104804917167,0.0,0.35917551090486943
block_push,oracle_true,anti_real_utility,1001,severe,64,0.0,-2.885753651292217,-2.885753651292217,0.0,0.087991747904562
block_push,horizon_wam,anti_real_utility,1001,severe,1,0.0,-0.27566378318674245,-0.7598771659644992,-0.4842133827777567,0.7511467776696964
block_push,horizon_wam,anti_real_utility,1001,severe,8,0.0,-1.8184104804917167,-0.13724909819929992,1.6811613822924167,0.35917551090486943
block_push,horizon_wam,anti_real_utility,1001,severe,64,0.0,-2.885753651292217,-3.5960959869317053,-0.7103423356394885,0.087991747904562
block_push,mlp_dynamics_wam,anti_real_utility,1001,severe,1,0.0,-0.27566378318674245,-0.7341041127797377,-0.4584403295929953,0.7511467776696964
block_push,mlp_dynamics_wam,anti_real_utility,1001,severe,8,0.0,-1.8184104804917167,-0.3690719999725822,1.4493384805191345,0.35917551090486943
block_push,mlp_dynamics_wam,anti_real_utility,1001,severe,64,0.0,-2.885753651292217,-2.6202388303289506,0.2655148209632663,0.087991747904562
block_push,ensemble_wam,anti_real_utility,1001,severe,1,0.0,-0.27566378318674245,-0.7659053642855024,-0.4902415810987599,0.7511467776696964
block_push,ensemble_wam,anti_real_utility,1001,severe,8,0.0,-1.8184104804917167,-0.03807209082779889,1.7803383896639178,0.35917551090486943
block_push,ensemble_wam,anti_real_utility,1001,severe,64,0.0,-2.885753651292217,-2.525452568684275,0.360301082607942,0.087991747904562
block_push,randomized_dynamics_wam,predicted_utility,1001,severe,1,0.0,-0.27566378318674245,-4.945812278011795,-4.670148494825052,0.7511467776696967
block_push,randomized_dynamics_wam,predicted_utility,1001,severe,8,0.0,-0.708319760675653,2.1048064474854593,2.8131262081611124,0.6412202992231975
block_push,randomized_dynamics_wam,predicted_utility,1001,severe,64,0.0,-1.1971658228827848,3.959066207280567,5.156232030163352,0.517017401501195
block_push,analytic_nominal,anti_real_utility,1002,mild,1,0.046875,-2.068398979051529,-6.894631144963494,-4.826232165911965,0.49208620673115633
block_push,analytic_nominal,anti_real_utility,1002,mild,8,2.3309354446610087e-11,-5.401768982145749,-19.276583756074874,-13.874814773929124,0.1692577768355117
block_push,analytic_nominal,anti_real_utility,1002,mild,64,8.714489823634197e-86,-6.972549361620972,-25.71518900681314,-18.74263964519217,0.017131681278714922
block_push,oracle_true,anti_real_utility,1002,mild,1,0.046875,-2.068398979051529,-2.068398979051529,0.0,0.49208620673115633
block_push,oracle_true,anti_real_utility,1002,mild,8,2.3309354446610087e-11,-5.401768982145749,-5.401768982145749,0.0,0.1692577768355117
block_push,oracle_true,anti_real_utility,1002,mild,64,8.714489823634197e-86,-6.972549361620972,-6.972549361620972,0.0,0.017131681278714922
block_push,horizon_wam,anti_real_utility,1002,mild,1,0.046875,-2.068398979051529,0.5874470916760826,2.6558460707276117,0.49208620673115633
block_push,horizon_wam,anti_real_utility,1002,mild,8,2.3309354446610087e-11,-5.401768982145749,-3.5100852372237665,1.8916837449219828,0.1692577768355117
block_push,horizon_wam,anti_real_utility,1002,mild,64,8.714489823634197e-86,-6.972549361620972,-5.224695026487854,1.747854335133118,0.017131681278714922
block_push,mlp_dynamics_wam,anti_real_utility,1002,mild,1,0.046875,-2.068398979051529,-2.43705319038099,-0.3686542113294613,0.49208620673115633
block_push,mlp_dynamics_wam,anti_real_utility,1002,mild,8,2.3309354446610087e-11,-5.401768982145749,-5.965042163053519,-0.5632731809077693,0.1692577768355117
block_push,mlp_dynamics_wam,anti_real_utility,1002,mild,64,8.714489823634197e-86,-6.972549361620972,-6.871089424022094,0.10145993759887784,0.017131681278714922
block_push,ensemble_wam,anti_real_utility,1002,mild,1,0.046875,-2.068398979051529,0.723206691309279,2.791605670360808,0.49208620673115633
block_push,ensemble_wam,anti_real_utility,1002,mild,8,2.3309354446610087e-11,-5.401768982145749,-3.333179427407607,2.0685895547381423,0.1692577768355117
block_push,ensemble_wam,anti_real_utility,1002,mild,64,8.714489823634197e-86,-6.972549361620972,-4.979851854393599,1.9926975072273736,0.017131681278714922
block_push,randomized_dynamics_wam,predicted_utility,1002,mild,1,0.046875,-2.068398979051529,-6.894631144963493,-4.826232165911964,0.4920862067311564
block_push,randomized_dynamics_wam,predicted_utility,1002,mild,8,0.06513663266877856,-1.6820103087070575,0.6564154146079304,2.338425723314988,0.5295069694010621
block_push,randomized_dynamics_wam,predicted_utility,1002,mild,64,0.001232787026882698,-2.56961904709585,3.1884877151746354,5.758106762270486,0.44354431445735026
block_push,analytic_nominal,anti_real_utility,1002,severe,1,0.609375,1.576842469818855,-6.894631144963494,-8.471473614782349,0.6438462618066184
block_push,analytic_nominal,anti_real_utility,1002,severe,8,0.019014156508777802,-1.1719136492086453,-1.160611334157057,0.011302315051588296,0.09872546565020199
block_push,analytic_nominal,anti_real_utility,1002,severe,64,1.7085060252439742e-14,-1.623503321079307,-1.1426412144996196,0.4808621065796874,0.009168258387578659
block_push,oracle_true,anti_real_utility,1002,severe,1,0.609375,1.576842469818855,1.576842469818855,0.0,0.6438462618066184
block_push,oracle_true,anti_real_utility,1002,severe,8,0.019014156508777802,-1.1719136492086453,-1.1719136492086453,0.0,0.09872546565020199
block_push,oracle_true,anti_real_utility,1002,severe,64,1.7085060252439742e-14,-1.623503321079307,-1.623503321079307,0.0,0.009168258387578659
block_push,horizon_wam,anti_real_utility,1002,severe,1,0.609375,1.576842469818855,0.5874470916760821,-0.9893953781427729,0.6438462618066184
block_push,horizon_wam,anti_real_utility,1002,severe,8,0.019014156508777802,-1.1719136492086453,3.005629173207479,4.177542822416124,0.09872546565020199
block_push,horizon_wam,anti_real_utility,1002,severe,64,1.7085060252439742e-14,-1.623503321079307,5.641205028492986,7.2647083495722935,0.009168258387578659
block_push,mlp_dynamics_wam,anti_real_utility,1002,severe,1,0.609375,1.576842469818855,-2.4370531903809898,-4.013895660199845,0.6438462618066184
block_push,mlp_dynamics_wam,anti_real_utility,1002,severe,8,0.019014156508777802,-1.1719136492086453,-0.37216812480237843,0.7997455244062668,0.09872546565020199
block_push,mlp_dynamics_wam,anti_real_utility,1002,severe,64,1.7085060252439742e-14,-1.623503321079307,-0.6448662108188667,0.9786371102604403,0.009168258387578659
block_push,ensemble_wam,anti_real_utility,1002,severe,1,0.609375,1.576842469818855,0.7232066913092788,-0.8536357785095762,0.6438462618066184
block_push,ensemble_wam,anti_real_utility,1002,severe,8,0.019014156508777802,-1.1719136492086453,2.809548893043956,3.9814625422526015,0.09872546565020199
block_push,ensemble_wam,anti_real_utility,1002,severe,64,1.7085060252439742e-14,-1.623503321079307,5.066141392690602,6.689644713769908,0.009168258387578659
block_push,randomized_dynamics_wam,predicted_utility,1002,severe,1,0.609375,1.5768424698188557,-6.894631144963493,-8.471473614782349,0.6438462618066181
block_push,randomized_dynamics_wam,predicted_utility,1002,severe,8,0.6246586162646999,1.739894917945942,0.6564154146079304,-1.0834795033380116,0.6761820808059904
block_push,randomized_dynamics_wam,predicted_utility,1002,severe,64,0.964480487216213,3.070860361947251,3.1884877151746354,0.11762735322738438,0.9401330866694586
block_push,analytic_nominal,anti_real_utility,1003,mild,1,0.09375,-1.335532580243767,-4.997202886639839,-3.6616703063960716,0.5411028560743928
block_push,analytic_nominal,anti_real_utility,1003,mild,8,5.967194738332182e-09,-5.092453876428521,-15.073624391113299,-9.981170514684777,0.2144798484824418
block_push,analytic_nominal,anti_real_utility,1003,mild,64,1.607539635095263e-66,-7.429555968995752,-22.498222076452798,-15.068666107457046,0.01129451284633131
block_push,oracle_true,anti_real_utility,1003,mild,1,0.09375,-1.335532580243767,-1.335532580243767,0.0,0.5411028560743928
block_push,oracle_true,anti_real_utility,1003,mild,8,5.967194738332182e-09,-5.092453876428521,-5.092453876428521,0.0,0.2144798484824418
block_push,oracle_true,anti_real_utility,1003,mild,64,1.607539635095263e-66,-7.429555968995752,-7.429555968995752,0.0,0.01129451284633131
block_push,horizon_wam,anti_real_utility,1003,mild,1,0.09375,-1.335532580243767,-5.494932961527411,-4.159400381283644,0.5411028560743928
block_push,horizon_wam,anti_real_utility,1003,mild,8,5.967194738332182e-09,-5.092453876428521,-8.583523337880518,-3.491069461451997,0.2144798484824418
block_push,horizon_wam,anti_real_utility,1003,mild,64,1.607539635095263e-66,-7.429555968995752,-11.305555548558313,-3.8759995795625617,0.01129451284633131
block_push,mlp_dynamics_wam,anti_real_utility,1003,mild,1,0.09375,-1.335532580243767,-4.690851696688752,-3.3553191164449854,0.5411028560743928
block_push,mlp_dynamics_wam,anti_real_utility,1003,mild,8,5.967194738332182e-09,-5.092453876428521,-7.811650312691356,-2.719196436262835,0.2144798484824418
block_push,mlp_dynamics_wam,anti_real_utility,1003,mild,64,1.607539635095263e-66,-7.429555968995752,-9.621216159524991,-2.191660190529239,0.01129451284633131
block_push,ensemble_wam,anti_real_utility,1003,mild,1,0.09375,-1.335532580243767,-5.603805590625986,-4.268273010382218,0.5411028560743928
block_push,ensemble_wam,anti_real_utility,1003,mild,8,5.967194738332182e-09,-5.092453876428521,-8.737017993005669,-3.644564116577148,0.2144798484824418
block_push,ensemble_wam,anti_real_utility,1003,mild,64,1.607539635095263e-66,-7.429555968995752,-11.50814382560539,-4.078587856609639,0.01129451284633131
block_push,randomized_dynamics_wam,predicted_utility,1003,mild,1,0.09375,-1.3355325802437665,-4.9972028866398395,-3.661670306396073,0.5411028560743926
block_push,randomized_dynamics_wam,predicted_utility,1003,mild,8,0.04543000223384297,-2.5027954973200277,0.7909298775079249,3.2937253748279525,0.43962217693076083
block_push,randomized_dynamics_wam,predicted_utility,1003,mild,64,3.515466660258634e-07,-1.975007771432539,3.4351181602597336,5.4101259316922725,0.48550751782798734
block_push,analytic_nominal,anti_real_utility,1003,severe,1,0.0,-0.38747484682981626,-4.99720288663984,-4.609728039810024,0.7253246492517841
block_push,analytic_nominal,anti_real_utility,1003,severe,8,0.0,-2.0226045152618255,-1.3876786474416654,0.6349258678201601,0.2697119004535507
block_push,analytic_nominal,anti_real_utility,1003,severe,64,0.0,-2.840455405845169,-3.4264189271537537,-0.5859635213085848,0.04182581927010341
block_push,oracle_true,anti_real_utility,1003,severe,1,0.0,-0.38747484682981626,-0.38747484682981626,0.0,0.7253246492517841
block_push,oracle_true,anti_real_utility,1003,severe,8,0.0,-2.0226045152618255,-2.0226045152618255,0.0,0.2697119004535507
block_push,oracle_true,anti_real_utility,1003,severe,64,0.0,-2.840455405845169,-2.840455405845169,0.0,0.04182581927010341
block_push,horizon_wam,anti_real_utility,1003,severe,1,0.0,-0.38747484682981626,-5.494932961527411,-5.107458114697595,0.7253246492517841
block_push,horizon_wam,anti_real_utility,1003,severe,8,0.0,-2.0226045152618255,-4.112666181871377,-2.090061666609551,0.2697119004535507
block_push,horizon_wam,anti_real_utility,1003,severe,64,0.0,-2.840455405845169,-3.778788727019222,-0.9383333211740532,0.04182581927010341
block_push,mlp_dynamics_wam,anti_real_utility,1003,severe,1,0.0,-0.38747484682981626,-4.690851696688754,-4.303376849858938,0.7253246492517841
block_push,mlp_dynamics_wam,anti_real_utility,1003,severe,8,0.0,-2.0226045152618255,-2.037224742901416,-0.014620227639590588,0.2697119004535507
block_push,mlp_dynamics_wam,anti_real_utility,1003,severe,64,0.0,-2.840455405845169,-2.3050041444850637,0.5354512613601052,0.04182581927010341
block_push,ensemble_wam,anti_real_utility,1003,severe,1,0.0,-0.38747484682981626,-5.603805590625984,-5.216330743796168,0.7253246492517841
block_push,ensemble_wam,anti_real_utility,1003,severe,8,0.0,-2.0226045152618255,-4.2451296706544595,-2.222525155392634,0.2697119004535507
block_push,ensemble_wam,anti_real_utility,1003,severe,64,0.0,-2.840455405845169,-3.8196299651130303,-0.9791745592678613,0.04182581927010341
block_push,randomized_dynamics_wam,predicted_utility,1003,severe,1,0.0,-0.3874748468298161,-4.9972028866398395,-4.609728039810023,0.7253246492517843
block_push,randomized_dynamics_wam,predicted_utility,1003,severe,8,0.0,-0.16575815916923262,0.7909298775079249,0.9566880366771575,0.7871038166595573
block_push,randomized_dynamics_wam,predicted_utility,1003,severe,64,0.0,-1.0962083873014743,3.4351181602597336,4.531326547561208,0.5278430410503713
block_push,analytic_nominal,anti_real_utility,1004,mild,1,0.09375,-1.8773396786099896,-5.725003823384347,-3.847664144774358,0.5631814859934451
block_push,analytic_nominal,anti_real_utility,1004,mild,8,5.967194738332182e-09,-6.408768700453542,-18.537761049250562,-12.12899234879702,0.18653110894601144
block_push,analytic_nominal,anti_real_utility,1004,mild,64,1.607539635095263e-66,-8.398542618794455,-25.399470313875632,-17.000927695081177,0.021141980490160597
block_push,oracle_true,anti_real_utility,1004,mild,1,0.09375,-1.8773396786099896,-1.8773396786099896,0.0,0.5631814859934451
block_push,oracle_true,anti_real_utility,1004,mild,8,5.967194738332182e-09,-6.408768700453542,-6.408768700453542,0.0,0.18653110894601144
block_push,oracle_true,anti_real_utility,1004,mild,64,1.607539635095263e-66,-8.398542618794455,-8.398542618794455,0.0,0.021141980490160597
block_push,horizon_wam,anti_real_utility,1004,mild,1,0.09375,-1.8773396786099896,-5.10614732987208,-3.2288076512620902,0.5631814859934451
block_push,horizon_wam,anti_real_utility,1004,mild,8,5.967194738332182e-09,-6.408768700453542,-9.069707681858217,-2.6609389814046756,0.18653110894601144
block_push,horizon_wam,anti_real_utility,1004,mild,64,1.607539635095263e-66,-8.398542618794455,-10.823003503606536,-2.424460884812081,0.021141980490160597
block_push,mlp_dynamics_wam,anti_real_utility,1004,mild,1,0.09375,-1.8773396786099896,-3.8582922651437936,-1.980952586533804,0.5631814859934451
block_push,mlp_dynamics_wam,anti_real_utility,1004,mild,8,5.967194738332182e-09,-6.408768700453542,-7.630290190589761,-1.2215214901362197,0.18653110894601144
block_push,mlp_dynamics_wam,anti_real_utility,1004,mild,64,1.607539635095263e-66,-8.398542618794455,-8.401050934861656,-0.002508316067201477,0.021141980490160597
block_push,ensemble_wam,anti_real_utility,1004,mild,1,0.09375,-1.8773396786099896,-5.181861040946603,-3.3045213623366134,0.5631814859934451
block_push,ensemble_wam,anti_real_utility,1004,mild,8,5.967194738332182e-09,-6.408768700453542,-9.235491320709498,-2.826722620255956,0.18653110894601144
block_push,ensemble_wam,anti_real_utility,1004,mild,64,1.607539635095263e-66,-8.398542618794455,-10.979438334779942,-2.5808957159854877,0.021141980490160597
block_push,randomized_dynamics_wam,predicted_utility,1004,mild,1,0.09375,-1.8773396786099894,-5.72500382338435,-3.8476641447743605,0.563181485993445
block_push,randomized_dynamics_wam,predicted_utility,1004,mild,8,0.07901165262682497,-1.9800402108896442,1.197027709102202,3.1770679199918463,0.5546450631520768
block_push,randomized_dynamics_wam,predicted_utility,1004,mild,64,0.00040899617765815686,-4.041035253598185,3.27721862909904,7.318253882697225,0.38333606632413
block_push,analytic_nominal,anti_real_utility,1004,severe,1,0.328125,0.8515898146357752,-5.725003823384348,-6.576593638020124,0.5211093652867809
block_push,analytic_nominal,anti_real_utility,1004,severe,8,0.00013437378982317227,-1.1492272317687109,-0.8968268826513032,0.2524003491174077,0.14862065401459706
block_push,analytic_nominal,anti_real_utility,1004,severe,64,1.0629590356773575e-31,-1.863998643359066,-2.873950164227982,-1.009951520868916,0.01555287431133129
block_push,oracle_true,anti_real_utility,1004,severe,1,0.328125,0.8515898146357752,0.8515898146357752,0.0,0.5211093652867809
block_push,oracle_true,anti_real_utility,1004,severe,8,0.00013437378982317227,-1.1492272317687109,-1.1492272317687109,0.0,0.14862065401459706
block_push,oracle_true,anti_real_utility,1004,severe,64,1.0629590356773575e-31,-1.863998643359066,-1.863998643359066,0.0,0.01555287431133129
block_push,horizon_wam,anti_real_utility,1004,severe,1,0.328125,0.8515898146357752,-5.10614732987208,-5.957737144507855,0.5211093652867809
block_push,horizon_wam,anti_real_utility,1004,severe,8,0.00013437378982317227,-1.1492272317687109,-4.594801527088906,-3.4455742953201955,0.14862065401459706
block_push,horizon_wam,anti_real_utility,1004,severe,64,1.0629590356773575e-31,-1.863998643359066,-7.307247557817948,-5.443248914458882,0.01555287431133129
block_push,mlp_dynamics_wam,anti_real_utility,1004,severe,1,0.328125,0.8515898146357752,-3.8582922651437923,-4.709882079779567,0.5211093652867809
block_push,mlp_dynamics_wam,anti_real_utility,1004,severe,8,0.00013437378982317227,-1.1492272317687109,-2.8103309049923326,-1.6611036732236217,0.14862065401459706
block_push,mlp_dynamics_wam,anti_real_utility,1004,severe,64,1.0629590356773575e-31,-1.863998643359066,-5.362861519399923,-3.4988628760408567,0.01555287431133129
block_push,ensemble_wam,anti_real_utility,1004,severe,1,0.328125,0.8515898146357752,-5.181861040946604,-6.033450855582379,0.5211093652867809
block_push,ensemble_wam,anti_real_utility,1004,severe,8,0.00013437378982317227,-1.1492272317687109,-4.544022582206436,-3.3947953504377253,0.14862065401459706
block_push,ensemble_wam,anti_real_utility,1004,severe,64,1.0629590356773575e-31,-1.863998643359066,-6.492083140669299,-4.628084497310233,0.01555287431133129
block_push,randomized_dynamics_wam,predicted_utility,1004,severe,1,0.328125,0.8515898146357754,-5.72500382338435,-6.5765936380201255,0.5211093652867809
block_push,randomized_dynamics_wam,predicted_utility,1004,severe,8,0.43793166607815337,1.396046339948226,1.197027709102202,-0.199018630846024,0.6224699118803882
block_push,randomized_dynamics_wam,predicted_utility,1004,severe,64,0.2760996662178636,1.090067015764373,3.27721862909904,2.1871516133346667,0.5655062607829575
block_push,analytic_nominal,anti_real_utility,1005,mild,1,0.046875,-1.4652043472508463,-4.827778093507814,-3.362573746256968,0.5423615226621292
block_push,analytic_nominal,anti_real_utility,1005,mild,8,2.3309354446610087e-11,-5.222471707404669,-15.813861789240764,-10.591390081836096,0.2046408672336248
block_push,analytic_nominal,anti_real_utility,1005,mild,64,8.714489823634197e-86,-7.2116581944521725,-21.756298164937554,-14.544639970485381,0.025843539340593517
block_push,oracle_true,anti_real_utility,1005,mild,1,0.046875,-1.4652043472508463,-1.4652043472508463,0.0,0.5423615226621292
block_push,oracle_true,anti_real_utility,1005,mild,8,2.3309354446610087e-11,-5.222471707404669,-5.222471707404669,0.0,0.2046408672336248
block_push,oracle_true,anti_real_utility,1005,mild,64,8.714489823634197e-86,-7.2116581944521725,-7.2116581944521725,0.0,0.025843539340593517
block_push,horizon_wam,anti_real_utility,1005,mild,1,0.046875,-1.4652043472508463,-1.3906658742054134,0.07453847304543282,0.5423615226621292
block_push,horizon_wam,anti_real_utility,1005,mild,8,2.3309354446610087e-11,-5.222471707404669,-4.458545138327459,0.7639265690772099,0.2046408672336248
block_push,horizon_wam,anti_real_utility,1005,mild,64,8.714489823634197e-86,-7.2116581944521725,-5.642472495056826,1.5691856993953461,0.025843539340593517
block_push,mlp_dynamics_wam,anti_real_utility,1005,mild,1,0.046875,-1.4652043472508463,-2.2413166159651934,-0.7761122687143471,0.5423615226621292
block_push,mlp_dynamics_wam,anti_real_utility,1005,mild,8,2.3309354446610087e-11,-5.222471707404669,-4.302465786401551,0.920005921003118,0.2046408672336248
block_push,mlp_dynamics_wam,anti_real_utility,1005,mild,64,8.714489823634197e-86,-7.2116581944521725,-4.798718252572681,2.4129399418794915,0.025843539340593517
block_push,ensemble_wam,anti_real_utility,1005,mild,1,0.046875,-1.4652043472508463,-1.1514649709779732,0.31373937627287307,0.5423615226621292
block_push,ensemble_wam,anti_real_utility,1005,mild,8,2.3309354446610087e-11,-5.222471707404669,-4.230264221845471,0.9922074855591978,0.2046408672336248
block_push,ensemble_wam,anti_real_utility,1005,mild,64,8.714489823634197e-86,-7.2116581944521725,-5.444295902971966,1.7673622914802065,0.025843539340593517
block_push,randomized_dynamics_wam,predicted_utility,1005,mild,1,0.046875,-1.4652043472508465,-4.827778093507814,-3.3625737462569676,0.5423615226621291
block_push,randomized_dynamics_wam,predicted_utility,1005,mild,8,0.0193325186944584,-0.7872828904208081,1.7700672999886118,2.55735019040942,0.603296254418965
block_push,randomized_dynamics_wam,predicted_utility,1005,mild,64,1.9608182214497835e-09,0.24183399192500785,3.7681580134073194,3.5263240214823117,0.6957980635008023
block_push,analytic_nominal,anti_real_utility,1005,severe,1,0.15625,0.2045853550568778,-4.827778093507814,-5.032363448564692,0.43700782305325925
block_push,analytic_nominal,anti_real_utility,1005,severe,8,3.552713678800501e-07,-1.4761452879087704,-0.19148245819611115,1.2846628297126592,0.12711142986098312
block_push,analytic_nominal,anti_real_utility,1005,severe,64,2.5379418373156493e-52,-2.008531003317068,-2.39499689472684,-0.38646589140977206,0.028949113559659432
block_push,oracle_true,anti_real_utility,1005,severe,1,0.15625,0.2045853550568778,0.2045853550568778,0.0,0.43700782305325925
block_push,oracle_true,anti_real_utility,1005,severe,8,3.552713678800501e-07,-1.4761452879087704,-1.4761452879087704,0.0,0.12711142986098312
block_push,oracle_true,anti_real_utility,1005,severe,64,2.5379418373156493e-52,-2.008531003317068,-2.008531003317068,0.0,0.028949113559659432
block_push,horizon_wam,anti_real_utility,1005,severe,1,0.15625,0.2045853550568778,-1.3906658742054134,-1.5952512292622911,0.43700782305325925
block_push,horizon_wam,anti_real_utility,1005,severe,8,3.552713678800501e-07,-1.4761452879087704,-1.4455125154810242,0.030632772427746202,0.12711142986098312
block_push,horizon_wam,anti_real_utility,1005,severe,64,2.5379418373156493e-52,-2.008531003317068,-5.758977568729714,-3.7504465654126458,0.028949113559659432
block_push,mlp_dynamics_wam,anti_real_utility,1005,severe,1,0.15625,0.2045853550568778,-2.2413166159651925,-2.4459019710220704,0.43700782305325925
block_push,mlp_dynamics_wam,anti_real_utility,1005,severe,8,3.552713678800501e-07,-1.4761452879087704,-2.4947564679148577,-1.0186111800060873,0.12711142986098312
block_push,mlp_dynamics_wam,anti_real_utility,1005,severe,64,2.5379418373156493e-52,-2.008531003317068,-5.517900571030884,-3.509369567713816,0.028949113559659432
block_push,ensemble_wam,anti_real_utility,1005,severe,1,0.15625,0.2045853550568778,-1.1514649709779734,-1.3560503260348513,0.43700782305325925
block_push,ensemble_wam,anti_real_utility,1005,severe,8,3.552713678800501e-07,-1.4761452879087704,-1.1048339645515712,0.3713113233571992,0.12711142986098312
block_push,ensemble_wam,anti_real_utility,1005,severe,64,2.5379418373156493e-52,-2.008531003317068,-5.320731738438708,-3.31220073512164,0.028949113559659432
block_push,randomized_dynamics_wam,predicted_utility,1005,severe,1,0.15625,0.20458535505687836,-4.827778093507814,-5.032363448564693,0.43700782305325936
block_push,randomized_dynamics_wam,predicted_utility,1005,severe,8,0.11910418590854022,-0.018613048146747323,1.7700672999886118,1.788680348135359,0.3958540662579221
block_push,randomized_dynamics_wam,predicted_utility,1005,severe,64,0.0012368311439344539,-0.5415273472964147,3.7681580134073194,4.309685360703734,0.2994381081545981
drawer_pull,analytic_nominal,anti_real_utility,1001,mild,1,0.0625,0.3029728018855353,0.5215698740547483,0.21859707216921298,0.27910439942884774
drawer_pull,analytic_nominal,anti_real_utility,1001,mild,8,2.3283064365386963e-10,-0.29066430307786095,0.8648621197923975,1.1555264228702584,0.12848196967281908
drawer_pull,analytic_nominal,anti_real_utility,1001,mild,64,8.636168555094445e-78,-0.6988889182784112,-0.3107796193880115,0.38810929889039963,0.024903903353130252
drawer_pull,oracle_true,anti_real_utility,1001,mild,1,0.0625,0.3029728018855353,0.3029728018855353,0.0,0.27910439942884774
drawer_pull,oracle_true,anti_real_utility,1001,mild,8,2.3283064365386963e-10,-0.29066430307786095,-0.29066430307786095,0.0,0.12848196967281908
drawer_pull,oracle_true,anti_real_utility,1001,mild,64,8.636168555094445e-78,-0.6988889182784112,-0.6988889182784112,0.0,0.024903903353130252
drawer_pull,horizon_wam,anti_real_utility,1001,mild,1,0.0625,0.3029728018855353,0.45630035222640286,0.15332755034086754,0.27910439942884774
drawer_pull,horizon_wam,anti_real_utility,1001,mild,8,2.3283064365386963e-10,-0.29066430307786095,0.5288118297070049,0.8194761327848659,0.12848196967281908
drawer_pull,horizon_wam,anti_real_utility,1001,mild,64,8.636168555094445e-78,-0.6988889182784112,0.5920341596465508,1.2909230779249619,0.024903903353130252
drawer_pull,mlp_dynamics_wam,anti_real_utility,1001,mild,1,0.0625,0.3029728018855353,0.3813721476021582,0.07839934571662288,0.27910439942884774
drawer_pull,mlp_dynamics_wam,anti_real_utility,1001,mild,8,2.3283064365386963e-10,-0.29066430307786095,0.37670750107756634,0.6673718041554273,0.12848196967281908
