state_id,mismatch,scorer,N,success,real_utility,imagined_utility,gap_imagined_minus_real,normalized_real_utility,normalized_imagined_utility,normalized_gap_imagined_minus_real,p,kappa,tie_rate,seed,seed_id,backend
2,mild,predicted_utility,1,0.07499999999999996,-2.1380328425176796,-10.874344370447107,-8.736311527929427,0.5911360530465255,0.7020938984661158,0.1109578454195903,0.075,0.8783783783783784,0.0,701,0,analytic_nominal_wam
2,mild,predicted_utility,2,0.12750000000000006,-0.5338315011805107,-4.152359042604526,-3.6185275414240152,0.6972917696944649,0.8387832570717446,0.14149148737727968,0.075,0.8783783783783784,0.0,701,0,analytic_nominal_wam
2,mild,predicted_utility,4,0.1853132812499999,0.15572358732253055,-0.9049438421338429,-1.0606674294563736,0.7429220859783662,0.9048183760476698,0.16189629006930362,0.075,0.8783783783783784,0.0,701,0,analytic_nominal_wam
2,mild,predicted_utility,8,0.20025674910861946,0.37249470764650805,0.4918687989966891,0.11937409135018107,0.7572666031119747,0.9332221012414057,0.175955498129431,0.075,0.8783783783783784,0.0,701,0,analytic_nominal_wam
2,mild,predicted_utility,16,0.12729614204013104,0.259437900104328,1.2464109731929662,0.9869730730886382,0.7497852314678365,0.9485654679406139,0.19878023647277743,0.075,0.8783783783783784,0.0,701,0,analytic_nominal_wam
2,mild,predicted_utility,32,0.033557707058697234,0.07466994690400654,1.8629523073346572,1.7882823604306506,0.7375584778926252,0.9611026329904421,0.2235441550978169,0.075,0.8783783783783784,0.0,701,0,analytic_nominal_wam
2,mild,predicted_utility,64,0.0020275469278128906,0.08069047731579088,2.5365936038741945,2.4559031265584035,0.7379568778340757,0.9748009069769767,0.23684402914290104,0.075,0.8783783783783784,0.0,701,0,analytic_nominal_wam
3,mild,predicted_utility,1,0.0625,-2.865797004737332,-8.38371953569784,-5.517922530960507,0.6582355799597519,0.7583839875182887,0.10014840755853682,0.0625,0.8346666666666667,0.0,701,0,analytic_nominal_wam
3,mild,predicted_utility,2,0.10171874999999997,-0.8488600071194166,-2.5655767662167746,-1.716716759097358,0.7621138879838747,0.8738735460693943,0.11175965808551958,0.0625,0.8346666666666667,0.0,701,0,analytic_nominal_wam
3,mild,predicted_utility,4,0.1359812255859375,0.051018732701909084,0.34270203623769935,0.29168330353579025,0.8084603435399583,0.9316025926649568,0.12314224912499849,0.0625,0.8346666666666667,0.0,701,0,analytic_nominal_wam
3,mild,predicted_utility,8,0.1264102125539966,0.239523788121792,1.930283785535984,1.690759997414192,0.8181689195808249,0.9631159333742985,0.14494701379347352,0.0625,0.8346666666666667,0.0,701,0,analytic_nominal_wam
3,mild,predicted_utility,16,0.06436441887914529,-0.0021244552218941393,2.9623182091567912,2.9644426643786854,0.8057233098839479,0.9836017146134107,0.1778784047294628,0.0625,0.8346666666666667,0.0,701,0,analytic_nominal_wam
3,mild,predicted_utility,32,0.014101519377437805,-0.2949129038623458,3.5257893868345795,3.8207022906969255,0.790643826147124,0.9947865617621657,0.2041427356150417,0.0625,0.8346666666666667,0.0,701,0,analytic_nominal_wam
3,mild,predicted_utility,64,0.0007016083284821218,-0.45147002202758213,3.70281949800817,4.154289520035753,0.7825806647477622,0.9983005919604165,0.21571992721265432,0.0625,0.8346666666666667,0.0,701,0,analytic_nominal_wam
4,mild,predicted_utility,1,0.0625,-3.4975063489812563,-11.846158887939685,-8.34865253895843,0.5657502058721512,0.6848361359526031,0.11908593008045187,0.0625,0.848,0.0,701,0,analytic_nominal_wam
4,mild,predicted_utility,2,0.10328124999999999,-1.3885649301714473,-4.500526335580083,-3.1119614054086355,0.6974451798753999,0.8358554091222905,0.13841022924689061,0.0625,0.848,0.0,701,0,analytic_nominal_wam
4,mild,predicted_utility,4,0.14159768066406248,-0.27481094575772586,-0.7411644103607876,-0.46635346460306176,0.7669946707788298,0.9131443425778638,0.14614967179903404,0.0625,0.848,0.0,701,0,analytic_nominal_wam
4,mild,predicted_utility,8,0.13541300805501988,0.06213678881614121,0.9833132767984667,0.9211764879823254,0.7880357119141504,0.9485979764284269,0.16056226451427646,0.0625,0.848,0.0,701,0,analytic_nominal_wam
4,mild,predicted_utility,16,0.06678319582548717,-0.1095180791765544,2.1207113395753985,2.2302294187519527,0.7773165505490203,0.9719818072313993,0.194665256682379,0.0625,0.848,0.0,701,0,analytic_nominal_wam
4,mild,predicted_utility,32,0.010960878095398674,-0.3879065799660499,2.9489456602118738,3.3368522401779237,0.7599322998309673,0.9890095232551924,0.2290772234242251,0.0625,0.848,0.0,701,0,analytic_nominal_wam
4,mild,predicted_utility,64,0.00029892700312052656,-0.5113602650692419,3.3424415793250475,3.8538018443942894,0.7522231099477105,0.997099428008272,0.24487631806056154,0.0625,0.848,0.0,701,0,analytic_nominal_wam
5,mild,predicted_utility,1,0.10000000000000009,-1.8694706336562246,-8.635728259510547,-6.7662576258543226,0.6710191006132359,0.7515162396922829,0.08049713907904699,0.1,0.859375,0.0,701,0,analytic_nominal_wam
5,mild,predicted_utility,2,0.1646875000000002,-0.021546882763979106,-2.9114866974508313,-2.8899398146868522,0.7733253603566587,0.8642903479560208,0.09096498759936211,0.1,0.859375,0.0,701,0,analytic_nominal_wam
5,mild,predicted_utility,4,0.22546870117187506,0.8229733483238115,-0.3282509007680434,-1.151224249091855,0.8200803772119407,0.9151830488051169,0.0951026715931762,0.1,0.859375,0.0,701,0,analytic_nominal_wam
5,mild,predicted_utility,8,0.2193094283935537,1.0390677831695856,0.7434113493285561,-0.29565643384102946,0.8320439733125727,0.9362960212931384,0.10425204798056564,0.1,0.859375,0.0,701,0,analytic_nominal_wam
5,mild,predicted_utility,16,0.1185971831248096,0.847219319030571,1.3841288017344793,0.5369094827039083,0.8214227023894052,0.9489188881936211,0.12749618580421596,0.1,0.859375,0.0,701,0,analytic_nominal_wam
5,mild,predicted_utility,32,0.025109042687847524,0.6122687748029333,1.9767517059120987,1.3644829311091655,0.8084151790037648,0.9605942374657873,0.1521790584620225,0.1,0.859375,0.0,701,0,analytic_nominal_wam
5,mild,predicted_utility,64,0.001013872683527105,0.5734976738545541,2.673450698605769,2.099953024751215,0.8062687017358319,0.9743200047621979,0.16805130302636606,0.1,0.859375,0.0,701,0,analytic_nominal_wam
6,mild,predicted_utility,1,0.03749999999999998,-5.8545360841936125,-14.000159153388735,-8.145623069195121,0.6089004809416552,0.6972196242586438,0.08831914331698865,0.0375,0.9264069264069265,0.0,701,0,analytic_nominal_wam
6,mild,predicted_utility,2,0.06828124999999985,-2.7594702572521745,-6.183925356524495,-3.42445509927232,0.7433591703257523,0.8367463381087236,0.09338716778297129,0.0375,0.9264069264069265,0.0,701,0,analytic_nominal_wam
6,mild,predicted_utility,4,0.11394211425781231,-0.970612433585651,-2.2545293779935736,-1.2839169444079226,0.8210723731826944,0.9068895455086983,0.08581717232600383,0.0375,0.9264069264069265,0.0,701,0,analytic_nominal_wam
6,mild,predicted_utility,8,0.16302490816699794,-0.12699144731771786,-0.6707108023545836,-0.5437193550368657,0.8577217300923665,0.9351621134662073,0.07744038337384074,0.0375,0.9264069264069265,0.0,701,0,analytic_nominal_wam
6,mild,predicted_utility,16,0.18583923165493937,0.14037215920633678,0.1387498093882764,-0.0016223498180603646,0.8693367851937163,0.9496117041620317,0.0802749189683154,0.0375,0.9264069264069265,0.0,701,0,analytic_nominal_wam
6,mild,predicted_utility,32,0.16799282845339347,0.04940503457434786,0.8185140170139349,0.769108982439587,0.8653849079029048,0.9617460988779319,0.09636119097502716,0.0375,0.9264069264069265,0.0,701,0,analytic_nominal_wam
6,mild,predicted_utility,64,0.11201995248332883,-0.24093021482376964,1.5830568477727893,1.8239870625965589,0.8527718976152839,0.9753938672975789,0.122621969682295,0.0375,0.9264069264069265,0.0,701,0,analytic_nominal_wam
7,mild,predicted_utility,1,0.050000000000000044,-5.508400348662171,-10.697342367103884,-5.188942018441713,0.6715313892792192,0.7317692297483428,0.060237840469123616,0.05,0.9276315789473685,0.0,701,0,analytic_nominal_wam
7,mild,predicted_utility,2,0.09062500000000007,-1.8983779353386065,-3.633687688198843,-1.7353097528602364,0.7995079238263524,0.8649196376684765,0.06541171384212408,0.05,0.9276315789473685,0.0,701,0,analytic_nominal_wam
7,mild,predicted_utility,4,0.14976367187500017,-0.1493052761408968,-0.35254060314765306,-0.20323532700675626,0.8615131503781688,0.9267695004774901,0.06525635009932129,0.05,0.9276315789473685,0.0,701,0,analytic_nominal_wam
7,mild,predicted_utility,8,0.20964132223072057,0.6115568969261664,1.2060775928102625,0.5945206958840961,0.88848597575946,0.9561495675981705,0.06766359183871051,0.05,0.9276315789473685,0.0,701,0,analytic_nominal_wam
7,mild,predicted_utility,16,0.22685498105126556,0.8303084893932268,2.272987795861724,1.4426793064684973,0.8962407948506875,0.9762609030481751,0.08002010819748762,0.05,0.9276315789473685,0.0,701,0,analytic_nominal_wam
7,mild,predicted_utility,32,0.18518419536239777,0.7544361771336922,3.068709960424639,2.314273783290947,0.8935510953199544,0.9912603241154389,0.09770922879548449,0.05,0.9276315789473685,0.0,701,0,analytic_nominal_wam
7,mild,predicted_utility,64,0.11362135024916442,0.5700183665471295,3.439756930724344,2.869738564177214,0.8870134205895889,0.9982545866748019,0.11124116608521306,0.05,0.9276315789473685,0.0,701,0,analytic_nominal_wam
8,mild,predicted_utility,1,0.11249999999999993,-4.89647579440449,-13.332544838960343,-8.436069044555854,0.6222704131915098,0.6866217643624268,0.06435135117091706,0.1125,0.9014084507042254,0.0,701,0,analytic_nominal_wam
8,mild,predicted_utility,2,0.19265624999999986,-1.6221747722574242,-5.085833691480171,-3.4636589192227465,0.7680834908791784,0.8395464359828874,0.07146294510370899,0.1125,0.9014084507042254,0.0,701,0,analytic_nominal_wam
8,mild,predicted_utility,4,0.2837164306640624,0.19814803170046275,-0.6231489249596006,-0.8212969566600634,0.8491471648159434,0.922301196063737,0.07315403124779352,0.1125,0.9014084507042254,0.0,701,0,analytic_nominal_wam
8,mild,predicted_utility,8,0.31291551302875564,0.8067342468633417,1.4991899140573413,0.6924556671939995,0.8762490801471732,0.9616572453080693,0.08540816516089611,0.1125,0.9014084507042254,0.0,701,0,analytic_nominal_wam
8,mild,predicted_utility,16,0.20291314133073432,0.4881581722397186,2.6881531913517867,2.199995019112068,0.862062065085233,0.9837050429691522,0.1216429778839192,0.1125,0.9014084507042254,0.0,701,0,analytic_nominal_wam
8,mild,predicted_utility,32,0.05259673727077747,-0.11864175561671074,3.3478050153062786,3.4664467709229894,0.8350396977393674,0.9959374392248282,0.16089774148546088,0.1125,0.9014084507042254,0.0,701,0,analytic_nominal_wam
8,mild,predicted_utility,64,0.002849759628495376,-0.3702374746184148,3.5429318239507985,3.9131692985692133,0.8238354908345837,0.9995558153996054,0.17572032456502162,0.1125,0.9014084507042254,0.0,701,0,analytic_nominal_wam
9,mild,predicted_utility,1,0.08750000000000002,-3.8613035998725276,-11.388133900683306,-7.5268303008107775,0.63288132343478,0.7169619476392053,0.0840806242044253,0.0875,0.8610567514677103,0.0,701,0,analytic_nominal_wam
9,mild,predicted_utility,2,0.14515625,-1.3178760343581373,-4.195766704550508,-2.8778906701923703,0.7610942548128402,0.8542343607315391,0.09314010591869892,0.0875,0.8610567514677103,0.0,701,0,analytic_nominal_wam
9,mild,predicted_utility,4,0.20124328613281245,-0.03021325140876074,-0.7660242525547205,-0.7358110011459598,0.8260047017494259,0.9196938971862166,0.09368919543679077,0.0875,0.8610567514677103,0.0,701,0,analytic_nominal_wam
9,mild,predicted_utility,8,0.19913865606029343,0.35034532026487114,0.7662403165674416,0.4158949963025705,0.8451884719880158,0.9489384628714027,0.10374999088338688,0.0875,0.8610567514677103,0.0,701,0,analytic_nominal_wam
9,mild,predicted_utility,16,0.10843416328305967,0.13930185032848344,1.788743073042031,1.6494412227135475,0.8345498745710418,0.9684537930745521,0.13390391850351036,0.0875,0.8610567514677103,0.0,701,0,analytic_nominal_wam
9,mild,predicted_utility,32,0.02205310624264417,-0.1761141083477648,2.6437308112463773,2.819844919594142,0.8186499113821455,0.9847719574267243,0.1661220460445788,0.0875,0.8610567514677103,0.0,701,0,analytic_nominal_wam
9,mild,predicted_utility,64,0.0008431699122719502,-0.3599504734718807,3.176744458567917,3.536694932039798,0.8093828107239502,0.9949449738458964,0.18556216312194618,0.0875,0.8610567514677103,0.0,701,0,analytic_nominal_wam
10,mild,predicted_utility,1,0.07499999999999996,-2.1201739630093996,-8.818883358312412,-6.698709395303013,0.6482489441945505,0.7685944351086104,0.12034549091405988,0.075,0.831081081081081,0.0,701,0,analytic_nominal_wam
10,mild,predicted_utility,2,0.12093749999999986,-0.41992263024286514,-2.627893753017711,-2.207971122774846,0.7488109265329218,0.8828791014419428,0.134068174909021,0.075,0.831081081081081,0.0,701,0,analytic_nominal_wam
10,mild,predicted_utility,4,0.16079926757812477,0.31277463836116703,0.09190806019215295,-0.2208665781690141,0.7921465724840657,0.9330862028154695,0.14093963033140378,0.075,0.831081081081081,0.0,701,0,analytic_nominal_wam
10,mild,predicted_utility,8,0.1557827718685731,0.49862294411370567,1.410264533212651,0.9116415890989454,0.8031386379984585,0.9574228499806788,0.1542842119822203,0.075,0.831081081081081,0.0,701,0,analytic_nominal_wam
10,mild,predicted_utility,16,0.1023230688708349,0.4282861504299517,2.4082423847093475,1.9799562342793957,0.7989785428008536,0.975845359633871,0.17686681683301742,0.075,0.831081081081081,0.0,701,0,analytic_nominal_wam
10,mild,predicted_utility,32,0.047180302518747746,0.34855561912633476,3.178717630261013,2.830162011134678,0.7942628515814046,0.9900682079941169,0.19580535641271224,0.075,0.831081081081081,0.0,701,0,analytic_nominal_wam
10,mild,predicted_utility,64,0.009286475920328755,0.3311852781879495,3.561695259009952,3.2305099808220024,0.7932354764604482,0.9971379130501989,0.2039024365897507,0.075,0.831081081081081,0.0,701,0,analytic_nominal_wam
11,mild,predicted_utility,1,0.08749999999999991,-2.656483069882482,-10.7724173593564,-8.115934289473918,0.633680809489046,0.7334979871284496,0.09981717763940356,0.0875,0.812133072407045,0.0,701,0,analytic_nominal_wam
11,mild,predicted_utility,2,0.13734374999999993,-0.5245085851379341,-2.961276038478729,-2.436767453340795,0.7540332254194162,0.8763407346814808,0.12230750926206457,0.0875,0.812133072407045,0.0,701,0,analytic_nominal_wam
11,mild,predicted_utility,4,0.1747547607421875,0.3060036268476054,0.47059594260205523,0.16459231575444982,0.8009165966264181,0.939099556073892,0.13818295944747383,0.0875,0.812133072407045,0.0,701,0,analytic_nominal_wam
11,mild,predicted_utility,8,0.16085236032011202,0.3626852850605025,1.8006649497071596,1.4379796646466572,0.8041163415359729,0.9634225971770167,0.15930625564104384,0.0875,0.812133072407045,0.0,701,0,analytic_nominal_wam
11,mild,predicted_utility,16,0.10406678440268977,0.1890739086631746,2.7599085550050293,2.5708346463418548,0.7943157793191511,0.9809643348725302,0.18664855555337911,0.0875,0.812133072407045,0.0,701,0,analytic_nominal_wam
11,mild,predicted_utility,32,0.04813925798390193,0.01686409228338623,3.4628086142672796,3.4459445219838933,0.7845943367800692,0.9938183048105529,0.2092239680304837,0.0875,0.812133072407045,0.0,701,0,analytic_nominal_wam
11,mild,predicted_utility,64,0.009314132031534021,-0.14075662054481597,3.7439836763754326,3.8847402969202487,0.7756964659447085,0.9989601677938242,0.2232637018491157,0.0875,0.812133072407045,0.0,701,0,analytic_nominal_wam
0,mild,predicted_utility,1,0.012500000000000067,-2.626856736331787,-4.155110485102565,-1.5282537487707777,0.5556308211164257,0.7090114793100174,0.1533806581935917,0.0125,0.9240506329113924,0.0,701,0,learned_wam_lite
0,mild,predicted_utility,2,0.022968750000000093,-1.1917475855216764,-1.8420785188460265,-0.6503309333243501,0.6651343579630703,0.8472868140559516,0.18215245609288133,0.0125,0.9240506329113924,0.0,701,0,learned_wam_lite
0,mild,predicted_utility,4,0.038777709960937656,-0.36930838939838123,-0.5261358982896832,-0.15682750889130198,0.7278891670770489,0.9259551632263967,0.19806599614934783,0.0125,0.9240506329113924,0.0,701,0,learned_wam_lite
0,mild,predicted_utility,8,0.05527415770870181,0.04211615992826191,0.09714020917126301,0.0550240492430011,0.759282210088009,0.963215224330432,0.20393301424242305,0.0125,0.9240506329113924,0.0,701,0,learned_wam_lite
0,mild,predicted_utility,16,0.0561944450056471,0.2084992085374528,0.3808672159821721,0.1723680074447193,0.7719777826050882,0.9801767049392516,0.20819892233416337,0.0125,0.9240506329113924,0.0,701,0,learned_wam_lite
0,mild,predicted_utility,32,0.02912646439220533,0.19293516744704034,0.5333330661607649,0.3403978987137246,0.7707901952037644,0.989291264002129,0.21850106879836462,0.0125,0.9240506329113924,0.0,701,0,learned_wam_lite
0,mild,predicted_utility,64,0.003958417643603995,0.10417879742407385,0.6282869792602541,0.5241081818361802,0.7640177929584732,0.9949677026812355,0.2309499097227623,0.0125,0.9240506329113924,0.0,701,0,learned_wam_lite
1,mild,predicted_utility,1,0.03749999999999987,-5.829804732571746,-6.289158025153255,-0.45935329258150936,0.5782972211199572,0.6519348600253053,0.07363763890534814,0.0375,0.9653679653679653,0.0,701,0,learned_wam_lite
1,mild,predicted_utility,2,0.07109374999999973,-2.83212172213168,-3.1934893670786995,-0.36136764494701934,0.7225350848302935,0.8139804043424816,0.09144531951218815,0.0375,0.9653679653679653,0.0,701,0,learned_wam_lite
1,mild,predicted_utility,4,0.12787145996093707,-0.9856298000438745,-1.3236369009459021,-0.3380071009020277,0.811381720472812,0.9118595038633469,0.10047778339053492,0.0375,0.9653679653679653,0.0,701,0,learned_wam_lite
1,mild,predicted_utility,8,0.20755417727628578,-0.020726118460041534,-0.46706856051032675,-0.4463424420502852,0.857809459907963,0.9566973396597259,0.09888787975176294,0.0375,0.9653679653679653,0.0,701,0,learned_wam_lite
1,mild,predicted_utility,16,0.2772766776286186,0.3828112517569122,-0.1211984880138247,-0.5040097397707369,0.8772262454735709,0.9748022179109973,0.09757597243742644,0.0375,0.9653679653679653,0.0,701,0,learned_wam_lite
1,mild,predicted_utility,32,0.2616559051419343,0.28882824568460125,0.06971209346576401,-0.21911615221883723,0.8727041168916847,0.9847956030270292,0.11209148613534448,0.0375,0.9653679653679653,0.0,701,0,learned_wam_lite
1,mild,predicted_utility,64,0.14192101932787693,-0.2388769756734035,0.21499321426022755,0.45387018993363104,0.8473128151655243,0.9924004732177527,0.14508765805222845,0.0375,0.9653679653679653,0.0,701,0,learned_wam_lite
2,mild,predicted_utility,1,0.07500000000000007,-2.1380328425176782,-3.251154541372601,-1.1131216988549228,0.5911360530465254,0.70278026572204,0.11164421267551461,0.075,0.9752252252252253,0.0,701,0,learned_wam_lite
2,mild,predicted_utility,2,0.14093750000000005,-0.37771977871568296,-1.2736193193723928,-0.8958995406567098,0.7076222384133009,0.8389991467480037,0.13137690833470284,0.075,0.9752252252252253,0.0,701,0,learned_wam_lite
2,mild,predicted_utility,4,0.25129956054687513,0.6810186617505888,-0.19269974034368648,-0.8737184020942752,0.7776827320647625,0.9134563062950367,0.13577357423027425,0.075,0.9752252252252253,0.0,701,0,learned_wam_lite
2,mild,predicted_utility,8,0.41285316056806454,1.5227495254555725,0.3833524205317194,-1.1393971049238532,0.8333830614179413,0.9531366011864055,0.11975353976846426,0.075,0.9752252252252253,0.0,701,0,learned_wam_lite
2,mild,predicted_utility,16,0.6102593874740427,2.3760444660208146,0.6824779176515866,-1.693566548369228,0.8898486269262335,0.9737413115605599,0.08389268463432642,0.075,0.9752252252252253,0.0,701,0,learned_wam_lite
2,mild,predicted_utility,32,0.8030373631369827,3.177153056360777,0.8438002050682121,-2.333352851292565,0.9428608357612375,0.9848537009794521,0.04199286521821466,0.075,0.9752252252252253,0.0,701,0,learned_wam_lite
2,mild,predicted_utility,64,0.9387886419453707,3.6910535835083778,0.9492878083433435,-2.7417657751650344,0.976867464068651,0.9921200207498353,0.015252556681184304,0.075,0.9752252252252253,0.0,701,0,learned_wam_lite
3,mild,predicted_utility,1,0.0625,-2.8657970047373316,-2.500868815436635,0.36492818930069637,0.6582355799597521,0.7715941349922372,0.11335855503248504,0.0625,0.92,0.0,701,0,learned_wam_lite
3,mild,predicted_utility,2,0.11171875000000009,-0.7855923687333922,-0.7092662443792437,0.07632612435414854,0.7653723612212562,0.8972907461891519,0.13191838496789576,0.0625,0.92,0.0,701,0,learned_wam_lite
3,mild,predicted_utility,4,0.17944997558593756,0.32301935138008586,0.15047655987917805,-0.17254279150090782,0.8224691916513142,0.9576092335266844,0.1351400418753702,0.0625,0.92,0.0,701,0,learned_wam_lite
3,mild,predicted_utility,8,0.23640807737791,0.9201092848905728,0.5072766614862653,-0.4128326234043075,0.8532211150403735,0.9826418855061113,0.12942077046573786,0.0625,0.92,0.0,701,0,learned_wam_lite
3,mild,predicted_utility,16,0.22121221812236316,1.0879138844200582,0.6467256301633485,-0.4411882542567097,0.8618635554826756,0.9924254519514693,0.13056189646879368,0.0625,0.92,0.0,701,0,learned_wam_lite
3,mild,predicted_utility,32,0.12046572886345462,0.8554727665971886,0.7063966427539529,-0.14907612384323576,0.8498921403798774,0.9966118960828263,0.14671975570294893,0.0625,0.92,0.0,701,0,learned_wam_lite
3,mild,predicted_utility,64,0.027144124349266302,0.5736330693439843,0.7359148749083122,0.16228180556432792,0.8353765501957164,0.9986828585888339,0.16330630839311744,0.0625,0.92,0.0,701,0,learned_wam_lite
4,mild,predicted_utility,1,0.06249999999999989,-3.497506348981256,-4.676674900308108,-1.1791685513268524,0.5657502058721511,0.6881168598249016,0.12236665395275048,0.0625,0.9466666666666667,0.0,701,0,learned_wam_lite
4,mild,predicted_utility,2,0.1148437499999998,-1.334529095327221,-1.9696872454605747,-0.6351581501333536,0.7008195020834913,0.8491612865969933,0.148341784513502,0.0625,0.9466666666666667,0.0,701,0,learned_wam_lite
4,mild,predicted_utility,4,0.19587224121093721,-0.043569769580870936,-0.5190250684961815,-0.4754552989153105,0.7814347592580433,0.9354642508202801,0.15402949156223678,0.0625,0.9466666666666667,0.0,701,0,learned_wam_lite
4,mild,predicted_utility,8,0.29482660845334907,0.678691215551361,0.08649581071872166,-0.5921954048326393,0.8265370749564233,0.9714879699226083,0.14495089496618507,0.0625,0.9466666666666667,0.0,701,0,learned_wam_lite
4,mild,predicted_utility,16,0.3665859081848669,1.0111265246108707,0.3313506034033338,-0.6797759212075369,0.8472963331292092,0.986054899941546,0.1387585668123369,0.0625,0.9466666666666667,0.0,701,0,learned_wam_lite
4,mild,predicted_utility,32,0.33786562414990934,0.8887310412590399,0.43511888550484734,-0.45361215575419256,0.839653223721632,0.9922282947400917,0.15257507101845968,0.0625,0.9466666666666667,0.0,701,0,learned_wam_lite
4,mild,predicted_utility,64,0.183430259861064,0.3409966770928769,0.4980975760964113,0.1571008990035344,0.8054493988992917,0.9959750303807263,0.19052563148143464,0.0625,0.9466666666666667,0.0,701,0,learned_wam_lite
5,mild,predicted_utility,1,0.10000000000000009,-1.8694706336562252,-2.2636564722799415,-0.39418583862371626,0.6710191006132361,0.7621874767346728,0.09116837612143669,0.1,0.9131944444444444,0.0,701,0,learned_wam_lite
5,mild,predicted_utility,2,0.1743750000000001,0.08219040543522432,-0.4640304507986902,-0.5462208562339146,0.7790685485950594,0.8838339958813192,0.1047654472862598,0.1,0.9131944444444444,0.0,701,0,learned_wam_lite
5,mild,predicted_utility,4,0.27035947265625015,1.1524166075908602,0.42289396466908985,-0.7295226429217703,0.8383192832474418,0.9437860451404346,0.10546676189299287,0.1,0.9131944444444444,0.0,701,0,learned_wam_lite
5,mild,predicted_utility,8,0.3445366314470316,1.701371328094851,0.8101329560847398,-0.8912383720101112,0.8687109615816494,0.9699616365251372,0.10125067494348783,0.1,0.9131944444444444,0.0,701,0,learned_wam_lite
5,mild,predicted_utility,16,0.32209583930042596,1.8058486618338054,0.9965861932622571,-0.8092624685715484,0.874495120823954,0.9825650257935368,0.1080699049695828,0.1,0.9131944444444444,0.0,701,0,learned_wam_lite
5,mild,predicted_utility,32,0.19079654333134577,1.5047047128885562,1.092194810641078,-0.4125099022474783,0.8578229442549388,0.9890277326924869,0.13120478843754813,0.1,0.9131944444444444,0.0,701,0,learned_wam_lite
5,mild,predicted_utility,64,0.061148543482358195,1.1822334359559767,1.1565961232243407,-0.025637312731636053,0.8399700267837884,0.9933809679817726,0.15341094119798415,0.1,0.9131944444444444,0.0,701,0,learned_wam_lite
6,mild,predicted_utility,1,0.03750000000000009,-5.8545360841936125,-5.690468180761443,0.16406790343216926,0.6089004809416552,0.7093164455005728,0.10041596455891766,0.0375,0.9653679653679653,0.0,701,0,learned_wam_lite
