env,backend,scorer,seed,mismatch,N,success,real_utility,imagined_utility,gap_imagined_minus_real,normalized_real_utility
block_push,oracle_true,safety_penalized,1001,mild,4,0.529690682888031,2.0131109138120866,2.0131109138120866,0.0,0.8298542372625612
block_push,oracle_true,safety_penalized,1001,mild,8,0.7788091462376734,3.0562128635729016,3.0562128635729016,0.0,0.921499647229275
block_push,oracle_true,safety_penalized,1001,mild,16,0.9510746062118931,3.682677452438011,3.682677452438011,0.0,0.9765399087198575
block_push,oracle_true,safety_penalized,1001,mild,32,0.9976063058426787,3.880211803838785,3.880211803838785,0.0,0.9938949875985652
block_push,oracle_true,safety_penalized,1001,mild,64,0.9999942702282811,3.92399948565845,3.92399948565845,0.0,0.9977421092080834
block_push,oracle_true,uncertainty_penalized,1001,mild,1,0.171875,-0.6573257209078421,-0.6573257209078421,0.0,0.5952335846646474
block_push,oracle_true,uncertainty_penalized,1001,mild,2,0.314208984375,0.817784475648955,0.817784475648955,0.0,0.7248346066362061
block_push,oracle_true,uncertainty_penalized,1001,mild,4,0.529690682888031,2.064030795476316,2.064030795476316,0.0,0.8343279835072548
block_push,oracle_true,uncertainty_penalized,1001,mild,8,0.7788091462376734,3.0706876773548504,3.0706876773548504,0.0,0.9227713831737268
block_push,oracle_true,uncertainty_penalized,1001,mild,16,0.9510746062118931,3.683771931558669,3.683771931558669,0.0,0.9766360680528313
block_push,oracle_true,uncertainty_penalized,1001,mild,32,0.9976063058426787,3.8802369092705624,3.8802369092705624,0.0,0.9938971933250411
block_push,oracle_true,uncertainty_penalized,1001,mild,64,0.9999942702282811,3.9240015608900913,3.9240015608900913,0.0,0.9977422915348967
block_push,oracle_true,oracle_real_utility,1001,mild,1,0.171875,-0.6573257209078421,-0.6573257209078421,0.0,0.5952335846646474
block_push,oracle_true,oracle_real_utility,1001,mild,2,0.314208984375,0.8225470091219285,0.8225470091219285,0.0,0.7252530358537059
block_push,oracle_true,oracle_real_utility,1001,mild,4,0.529690682888031,2.068116147173983,2.068116147173983,0.0,0.8346869165255247
block_push,oracle_true,oracle_real_utility,1001,mild,8,0.7788091462376734,3.072068423331111,3.072068423331111,0.0,0.9228926934934738
block_push,oracle_true,oracle_real_utility,1001,mild,16,0.9510746062118931,3.6840234770785423,3.6840234770785423,0.0,0.9766581684738875
block_push,oracle_true,oracle_real_utility,1001,mild,32,0.9976063058426787,3.8803921549363056,3.8803921549363056,0.0,0.9939108329819183
block_push,oracle_true,oracle_real_utility,1001,mild,64,0.9999942702282811,3.924068126917967,3.924068126917967,0.0,0.997748139928638
block_push,horizon_wam,random,1001,mild,1,0.171875,-0.6573257209078427,-0.7598771659645001,-0.10255144505665736,0.5952335846646474
block_push,horizon_wam,random,1001,mild,2,0.139892578125,-0.9595735376052033,-0.9777868094654555,-0.018213271860252234,0.5686785340493883
block_push,horizon_wam,random,1001,mild,4,0.1197250485420227,-1.2713225503405132,-1.1980787183896877,0.07324383195082551,0.5412887222621542
block_push,horizon_wam,random,1001,mild,8,0.09697402682410328,-1.5929818722195481,-1.3730374717696723,0.21994440044987584,0.5130282052245064
block_push,horizon_wam,random,1001,mild,16,0.05612764731777142,-2.0847397854946625,-1.8213639948963316,0.26337579059833094,0.46982307500995024
block_push,horizon_wam,random,1001,mild,32,0.01258119767771274,-2.5521744500484824,-2.4733213067632356,0.07885314328524684,0.4287549498132606
block_push,horizon_wam,random,1001,mild,64,0.0004221197727463407,-2.5873082573430937,-2.990375923773956,-0.4030676664308621,0.4256681449482669
block_push,horizon_wam,predicted_utility,1001,mild,1,0.171875,-0.6573257209078422,-0.7598771659644993,-0.10255144505665703,0.5952335846646475
block_push,horizon_wam,predicted_utility,1001,mild,2,0.271728515625,0.5603245046165678,0.7676818625491176,0.20735735793254984,0.7022145505614459
block_push,horizon_wam,predicted_utility,1001,mild,4,0.35680872201919556,1.200176314374885,1.6984939925736338,0.49831767819874884,0.7584309936777595
block_push,horizon_wam,predicted_utility,1001,mild,8,0.3739242183170326,1.254206570351366,2.1615654029951554,0.9073588326437894,0.7631780128552297
block_push,horizon_wam,predicted_utility,1001,mild,16,0.3679098419323127,1.0531584146018396,2.439505054512515,1.3863466399106754,0.7455142162714519
block_push,horizon_wam,predicted_utility,1001,mild,32,0.3930414991577885,0.8257156327541469,2.670138062947167,1.84442243019302,0.7255314264864446
block_push,horizon_wam,predicted_utility,1001,mild,64,0.31870427156550407,0.11773680100008965,2.8868010852785906,2.769064284278501,0.6633294429710909
block_push,horizon_wam,predicted_goal_distance,1001,mild,1,0.171875,-0.657325720907842,-0.7598771659644995,-0.10255144505665748,0.5952335846646476
block_push,horizon_wam,predicted_goal_distance,1001,mild,2,0.275146484375,0.6250715512438896,0.633610150063415,0.008538598819525456,0.7079031312736721
block_push,horizon_wam,predicted_goal_distance,1001,mild,4,0.35817426443099976,1.349223912277728,1.441637690621547,0.09241377834381881,0.7715260973898099
block_push,horizon_wam,predicted_goal_distance,1001,mild,8,0.32225437024282755,1.3592416390791981,1.8364152431684153,0.47717360408921716,0.7724062401983494
block_push,horizon_wam,predicted_goal_distance,1001,mild,16,0.15946014810511877,0.8432236348187487,2.0047844949534257,1.161560860134677,0.7270696539121304
block_push,horizon_wam,predicted_goal_distance,1001,mild,32,0.03203865421195545,0.4865109590762766,2.005010452496259,1.5184994934199825,0.6957294005301495
block_push,horizon_wam,predicted_goal_distance,1001,mild,64,0.0014270060975597174,0.4857929431723242,1.9357765120913446,1.4499835689190204,0.6956663167041675
block_push,horizon_wam,safety_penalized,1001,mild,1,0.171875,-0.6573257209078419,-0.7598771659644995,-0.10255144505665759,0.5952335846646474
block_push,horizon_wam,safety_penalized,1001,mild,2,0.271240234375,0.5549850273379103,0.7135403267199567,0.15855529938204638,0.7017454319059562
block_push,horizon_wam,safety_penalized,1001,mild,4,0.3556641936302185,1.1778600370801915,1.6573828132631634,0.4795227761829719,0.7564703182307699
block_push,horizon_wam,safety_penalized,1001,mild,8,0.3731080374533313,1.2352098792744126,2.1537608079632964,0.9185509286888838,0.7615089913926989
block_push,horizon_wam,safety_penalized,1001,mild,16,0.36782775384756433,1.0497349630496486,2.4388636298231914,1.3891286667735427,0.7452134368307907
block_push,horizon_wam,safety_penalized,1001,mild,32,0.39304130856917385,0.8257659569334658,2.6701122238204444,1.8443462668869786,0.7255358478951535
block_push,horizon_wam,safety_penalized,1001,mild,64,0.3187042715652403,0.11773796735181374,2.8868010299167173,2.7690630625649035,0.6633295454450456
block_push,horizon_wam,uncertainty_penalized,1001,mild,1,0.171875,-0.657325720907842,-0.7598771659644993,-0.10255144505665725,0.5952335846646475
block_push,horizon_wam,uncertainty_penalized,1001,mild,2,0.273681640625,0.5698109918331417,0.7654971665452355,0.19568617471209382,0.7030480194379121
block_push,horizon_wam,uncertainty_penalized,1001,mild,4,0.36438947916030884,1.2510016062631193,1.694520969012864,0.4435193627497447,0.7628964294032351
block_push,horizon_wam,uncertainty_penalized,1001,mild,8,0.39284129976408977,1.3652872196599997,2.1519531696907306,0.7866659500307309,0.7729373960560689
block_push,horizon_wam,uncertainty_penalized,1001,mild,16,0.41750305538669563,1.329252079323316,2.4082414605304043,1.0789893812070883,0.7697714013897561
block_push,horizon_wam,uncertainty_penalized,1001,mild,32,0.5468953663019697,1.676794799147922,2.5696202705897417,0.8928254714418198,0.800305995871701
block_push,horizon_wam,uncertainty_penalized,1001,mild,64,0.7198152827253916,2.335913494449785,2.624661901307121,0.28874840685733627,0.8582151993407537
block_push,horizon_wam,oracle_real_utility,1001,mild,1,0.171875,-0.6573257209078421,-0.7598771659644994,-0.10255144505665725,0.5952335846646474
block_push,horizon_wam,oracle_real_utility,1001,mild,2,0.314208984375,0.8225470091219285,0.5817598306980998,-0.24078717842382868,0.7252530358537059
block_push,horizon_wam,oracle_real_utility,1001,mild,4,0.529690682888031,2.068116147173983,1.3037373155857364,-0.7643788315882467,0.8346869165255247
block_push,horizon_wam,oracle_real_utility,1001,mild,8,0.7788091462376734,3.072068423331111,1.6147338685621122,-1.4573345547689986,0.9228926934934738
block_push,horizon_wam,oracle_real_utility,1001,mild,16,0.9510746062118931,3.6840234770785423,1.7170586187350236,-1.9669648583435186,0.9766581684738875
block_push,horizon_wam,oracle_real_utility,1001,mild,32,0.9976063058426787,3.8803921549363056,1.6970647288725738,-2.183327426063732,0.9939108329819183
block_push,horizon_wam,oracle_real_utility,1001,mild,64,0.9999942702282811,3.924068126917967,1.5905707282080028,-2.333497398709964,0.997748139928638
block_push,mlp_dynamics_wam,random,1001,mild,1,0.171875,-0.6573257209078427,-0.7341041127797383,-0.07677839187189561,0.5952335846646475
block_push,mlp_dynamics_wam,random,1001,mild,2,0.162841796875,-0.7595528699001768,-0.9067407404166536,-0.14718787051647686,0.5862520570380534
block_push,mlp_dynamics_wam,random,1001,mild,4,0.1300782561302185,-1.0016550017552286,-1.2010015166977765,-0.19934651494254796,0.564981318226033
block_push,mlp_dynamics_wam,random,1001,mild,8,0.09334606462357087,-1.2320866217268711,-1.4715682487898327,-0.2394816270629616,0.5447359334997964
block_push,mlp_dynamics_wam,random,1001,mild,16,0.047525021225315454,-1.4793409661794574,-1.7369146103597346,-0.2575736441802772,0.5230125288329714
block_push,mlp_dynamics_wam,random,1001,mild,32,0.010961861699177483,-1.9158245827949207,-2.2545921881174276,-0.3387676053225068,0.4846637173887493
block_push,mlp_dynamics_wam,random,1001,mild,64,0.0004092478937631009,-2.6900838724016682,-2.999590173191079,-0.30950630078941055,0.4166384298961725
block_push,mlp_dynamics_wam,predicted_utility,1001,mild,1,0.171875,-0.6573257209078422,-0.7341041127797374,-0.07677839187189517,0.5952335846646476
block_push,mlp_dynamics_wam,predicted_utility,1001,mild,2,0.273193359375,0.6045193883280241,0.4978803183627443,-0.10663906996527978,0.7060974483329403
block_push,mlp_dynamics_wam,predicted_utility,1001,mild,4,0.3583182692527771,1.324816757427377,1.384639423880387,0.05982266645300993,0.7693817205023022
block_push,mlp_dynamics_wam,predicted_utility,1001,mild,8,0.35414334286678795,1.399711875777205,1.8919928182881782,0.4922809425109733,0.7759618959369751
block_push,mlp_dynamics_wam,predicted_utility,1001,mild,16,0.2630296592662937,1.0351943061589113,2.17570509545044,1.140510789291529,0.7439359160072101
block_push,mlp_dynamics_wam,predicted_utility,1001,mild,32,0.14952598645178686,0.594462319188019,2.3562230802161963,1.7617607610281774,0.7052138489641435
block_push,mlp_dynamics_wam,predicted_utility,1001,mild,64,0.04095686531985842,0.2617953413910467,2.477520037192897,2.21572469580185,0.6759862153952657
block_push,mlp_dynamics_wam,predicted_goal_distance,1001,mild,1,0.171875,-0.657325720907842,-0.7341041127797376,-0.07677839187189561,0.5952335846646476
block_push,mlp_dynamics_wam,predicted_goal_distance,1001,mild,2,0.275146484375,0.6250715512438896,0.42275160713464444,-0.20231994410924514,0.7079031312736721
block_push,mlp_dynamics_wam,predicted_goal_distance,1001,mild,4,0.35817426443099976,1.349223912277728,1.2210404057439823,-0.12818350653374577,0.7715260973898099
block_push,mlp_dynamics_wam,predicted_goal_distance,1001,mild,8,0.32225437024282755,1.3592416390791981,1.6718371797461073,0.3125955406669092,0.7724062401983494
block_push,mlp_dynamics_wam,predicted_goal_distance,1001,mild,16,0.15946014810511877,0.8432236348187487,1.8649438308549153,1.0217201960361666,0.7270696539121304
block_push,mlp_dynamics_wam,predicted_goal_distance,1001,mild,32,0.03203865421195545,0.4865109590762766,1.843946958763326,1.3574359996870493,0.6957294005301495
block_push,mlp_dynamics_wam,predicted_goal_distance,1001,mild,64,0.0014270060975597174,0.4857929431723242,1.7752431571121277,1.2894502139398034,0.6956663167041675
block_push,mlp_dynamics_wam,safety_penalized,1001,mild,1,0.171875,-0.6573257209078418,-0.7341041127797374,-0.07677839187189561,0.5952335846646475
block_push,mlp_dynamics_wam,safety_penalized,1001,mild,2,0.274658203125,0.5855562132983918,0.4563738910353892,-0.12918232226300258,0.704431371541252
block_push,mlp_dynamics_wam,safety_penalized,1001,mild,4,0.36283475160598755,1.3000684687346131,1.343561802749851,0.04349333401523792,0.7672073720948978
block_push,mlp_dynamics_wam,safety_penalized,1001,mild,8,0.3585466521792462,1.395509466768829,1.8831294293855834,0.48761996261675433,0.7755926784347849
block_push,mlp_dynamics_wam,safety_penalized,1001,mild,16,0.2541788534791003,0.9940040408259694,2.17465120039253,1.1806471595665606,0.7403169996070051
block_push,mlp_dynamics_wam,safety_penalized,1001,mild,32,0.12961396592943153,0.5186172004248766,2.355976354731549,1.8373591543066725,0.6985502078841743
block_push,mlp_dynamics_wam,safety_penalized,1001,mild,64,0.034024141059525045,0.2358277574885418,2.477479108088398,2.2416513505998563,0.6737047414960597
block_push,mlp_dynamics_wam,uncertainty_penalized,1001,mild,1,0.171875,-0.657325720907842,-0.7341041127797372,-0.07677839187189517,0.5952335846646476
block_push,mlp_dynamics_wam,uncertainty_penalized,1001,mild,2,0.273681640625,0.608936301439902,0.4922542556369128,-0.11668204580298919,0.7064855118515811
block_push,mlp_dynamics_wam,uncertainty_penalized,1001,mild,4,0.35799509286880493,1.3514355565414544,1.379025852763049,0.02759029622159459,0.7717204092164692
block_push,mlp_dynamics_wam,uncertainty_penalized,1001,mild,8,0.34292673722518785,1.388923840922846,1.8873661411447218,0.49844230022187586,0.7750140749908158
block_push,mlp_dynamics_wam,uncertainty_penalized,1001,mild,16,0.2227614937753044,0.896141957093866,2.1742361005550643,1.2780941434611983,0.7317189802227235
block_push,mlp_dynamics_wam,uncertainty_penalized,1001,mild,32,0.09241680421112225,0.38685283481946287,2.355286437197771,1.968433602378308,0.68697358365518
block_push,mlp_dynamics_wam,uncertainty_penalized,1001,mild,64,0.014378109140216857,0.16560346615221397,2.477038710281631,2.311435244129417,0.6675349380836365
block_push,mlp_dynamics_wam,oracle_real_utility,1001,mild,1,0.171875,-0.6573257209078421,-0.7341041127797371,-0.07677839187189495,0.5952335846646474
block_push,mlp_dynamics_wam,oracle_real_utility,1001,mild,2,0.314208984375,0.8225470091219285,0.3610428804117825,-0.46150412871014596,0.7252530358537059
block_push,mlp_dynamics_wam,oracle_real_utility,1001,mild,4,0.529690682888031,2.068116147173983,1.0432511588421178,-1.0248649883318652,0.8346869165255247
block_push,mlp_dynamics_wam,oracle_real_utility,1001,mild,8,0.7788091462376734,3.072068423331111,1.3549740268602473,-1.7170943964708636,0.9228926934934738
block_push,mlp_dynamics_wam,oracle_real_utility,1001,mild,16,0.9510746062118931,3.6840234770785423,1.4497715632775712,-2.2342519138009713,0.9766581684738875
block_push,mlp_dynamics_wam,oracle_real_utility,1001,mild,32,0.9976063058426787,3.8803921549363056,1.4148118246133117,-2.465580330322994,0.9939108329819183
block_push,mlp_dynamics_wam,oracle_real_utility,1001,mild,64,0.9999942702282811,3.924068126917967,1.3201691848816943,-2.6038989420362726,0.997748139928638
block_push,ensemble_wam,random,1001,mild,1,0.171875,-0.6573257209078427,-0.7659053642855019,-0.10857964337765924,0.5952335846646473
block_push,ensemble_wam,random,1001,mild,2,0.159423828125,-0.6277755804347394,-0.6915457490253997,-0.06377016859066031,0.5978298167384658
block_push,ensemble_wam,random,1001,mild,4,0.14437395334243774,-0.6917912175414344,-0.7935023809663027,-0.1017111634248683,0.5922054965957715
block_push,ensemble_wam,random,1001,mild,8,0.1262129593801582,-0.7312880862731201,-0.8890717525134597,-0.15778366624033957,0.588735359541434
block_push,ensemble_wam,random,1001,mild,16,0.09866775948130148,-0.7696351485546641,-0.9151302978145166,-0.14549514925985252,0.5853662427982267
block_push,ensemble_wam,random,1001,mild,32,0.05384441841861455,-0.6281544496235026,-0.6944321041819902,-0.06627765455848755,0.597796529846292
block_push,ensemble_wam,random,1001,mild,64,0.01059653205126997,-0.21726364295923473,-0.19192638255894412,0.025337260400290607,0.6338967944819157
block_push,ensemble_wam,predicted_utility,1001,mild,1,0.171875,-0.6573257209078425,-0.765905364285502,-0.10857964337765957,0.5952335846646474
block_push,ensemble_wam,predicted_utility,1001,mild,2,0.269775390625,0.5365636745087304,0.7397240666601542,0.20316039215142379,0.7001269588194485
block_push,ensemble_wam,predicted_utility,1001,mild,4,0.3515825867652893,1.1294769995460905,1.6436236575357064,0.5141466579896159,0.752219455396831
block_push,ensemble_wam,predicted_utility,1001,mild,8,0.3670538474742706,1.0934415756688838,2.0609090560265155,0.9674674803576317,0.7490534358190627
block_push,ensemble_wam,predicted_utility,1001,mild,16,0.3487592569855976,0.7750887127075927,2.252988037539282,1.4778993248316894,0.7210834194205175
block_push,ensemble_wam,predicted_utility,1001,mild,32,0.33867550424447257,0.4170345007292803,2.3702195306338023,1.953185029904522,0.6896253006291708
block_push,ensemble_wam,predicted_utility,1001,mild,64,0.264266760155879,-0.1976037349388844,2.448559177671907,2.6461629126107913,0.6356240852139923
block_push,ensemble_wam,predicted_goal_distance,1001,mild,1,0.171875,-0.657325720907842,-0.7659053642855023,-0.10857964337766024,0.5952335846646476
block_push,ensemble_wam,predicted_goal_distance,1001,mild,2,0.275146484375,0.6250715512438896,0.6021724704896955,-0.022899080754194112,0.7079031312736721
block_push,ensemble_wam,predicted_goal_distance,1001,mild,4,0.35817426443099976,1.349223912277728,1.3834480365053057,0.03422412422757759,0.7715260973898099
block_push,ensemble_wam,predicted_goal_distance,1001,mild,8,0.32225437024282755,1.3592416390791981,1.7566944662562014,0.39745282717700325,0.7724062401983494
block_push,ensemble_wam,predicted_goal_distance,1001,mild,16,0.15946014810511877,0.8432236348187487,1.9049546430366422,1.0617310082178935,0.7270696539121304
block_push,ensemble_wam,predicted_goal_distance,1001,mild,32,0.03203865421195545,0.4865109590762766,1.895832232599194,1.4093212735229175,0.6957294005301495
block_push,ensemble_wam,predicted_goal_distance,1001,mild,64,0.0014270060975597174,0.4857929431723242,1.8167412942691346,1.3309483510968103,0.6956663167041675
block_push,ensemble_wam,safety_penalized,1001,mild,1,0.171875,-0.657325720907842,-0.7659053642855023,-0.10857964337766024,0.5952335846646475
block_push,ensemble_wam,safety_penalized,1001,mild,2,0.269287109375,0.528990002387152,0.6877474265835625,0.15875742419641048,0.6994615470764308
block_push,ensemble_wam,safety_penalized,1001,mild,4,0.34801191091537476,1.0907499241998455,1.6037137870545766,0.5129638628547311,0.7488169512621851
block_push,ensemble_wam,safety_penalized,1001,mild,8,0.35556874717383025,1.0387905219842575,2.0538829169675075,1.01509239498325,0.7442518742639445
block_push,ensemble_wam,safety_penalized,1001,mild,16,0.33469160675527304,0.7247568987631234,2.2523713113429347,1.5276144125798112,0.7166613399446168
block_push,ensemble_wam,safety_penalized,1001,mild,32,0.33437739052861404,0.40265523723726837,2.370123990848196,1.9674687536109277,0.6883619595932855
block_push,ensemble_wam,safety_penalized,1001,mild,64,0.26414674626332796,-0.19801000615146525,2.448557494365134,2.646567500516599,0.6355883908201287
