seed,state_id,mismatch,dynamics_backend,scorer,profile_class,decision_action,decision_reason,recommended_n,stop_n,value_N1,value_N64,gain_N64_minus_N1,best_minus_N1,tail_real_uplift,tail_imagined_uplift,tail_hallucination_gap,score_real_rank_corr,real_imagined_corr,alignment_status
751,2,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.5996823563033333,0.03393479175444547,-0.5657475645488879,0.0,-0.4692826641368279,-0.5866957172563723,-0.0023528348562552592,-1.0,0.9477030086147717,anti_aligned
751,3,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.5930332162730366,0.8460290904837247,0.25299587421068803,0.2767624956126552,0.3044103905465627,0.29194137517796903,0.06172560157015183,0.9826096410913752,0.9806903418337368,aligned
751,3,mild,learned,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.5930332162730365,0.8417772850552587,0.24874406878222222,0.2714047654973213,0.28776696415235914,0.29174514372961535,0.07817279651600173,0.9815223860098883,0.9806903418337368,aligned
751,3,mild,learned,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.5930332162730366,0.8451915293742776,0.2521583131012409,0.2762995320219993,0.3044103905465627,0.2919413751779689,0.06172560157015172,0.9836568394067021,0.9806903418337368,aligned
751,3,mild,learned,random_score,saturating,block_high_n,"profile=saturating, alignment=anti_aligned",1,2,0.5930332162730366,0.6060266355354018,0.012993419262365191,0.012993419262365191,-0.060934805604694775,-0.0766929280808718,0.05843649446256849,-0.08599615455044864,0.9806903418337368,anti_aligned
751,3,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.5930332162730365,0.9948569089994969,0.40182369272646035,0.40182369272646035,0.34731161270467314,0.28113773133887265,0.008020735572945026,1.0,0.9806903418337368,aligned
751,3,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.5930332162730365,0.012073358063953637,-0.5809598582090829,0.0,-0.5299783790561355,-0.5809225572334493,0.023250438761431735,-1.0,0.9806903418337368,anti_aligned
751,4,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6263436104335663,0.8740111501741654,0.24766753974059907,0.26114684869572047,0.2634826589430277,0.2640234368581764,0.06272452602539214,0.9860259110053103,0.987721167317203,aligned
751,4,mild,learned,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6263436104335662,0.8854696581236499,0.2591260476900836,0.266209992754326,0.26093772046172004,0.2635483012706995,0.06479432891922288,0.9869357718366599,0.987721167317203,aligned
751,4,mild,learned,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6263436104335663,0.8748700667009266,0.24852645626736025,0.262816009541311,0.2634826589430277,0.2640234368581764,0.06272452602539214,0.9865008698040652,0.987721167317203,aligned
751,4,mild,learned,random_score,saturating,stop_early,marginal inference value below compute threshold,2,2,0.6263436104335659,0.609357798784496,-0.01698581164906987,0.03639216281512436,0.043735341058463884,0.03735726679283402,0.055805673844613546,-0.06140130012818165,0.987721167317203,weak
751,4,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6263436104335662,0.9791750642612552,0.352831453827689,0.352831453827689,0.26866258793540243,0.2588821978786576,0.052403358053498605,1.0,0.987721167317203,aligned
751,4,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6263436104335659,0.042064389135715675,-0.5842792212978503,0.0,-0.4830334996204292,-0.5494929658903182,-0.004275718159645531,-1.0,0.987721167317203,anti_aligned
751,5,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6222943253567466,0.9318084935426729,0.30951416818592636,0.30951416818592636,0.27332475589416694,0.26272188754914594,0.08230104650850123,0.9807555850576818,0.9811847841441186,aligned
751,5,mild,learned,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6222943253567466,0.9245881027398005,0.30229377738305396,0.30229377738305396,0.2567224909358986,0.26233601302782883,0.09851743694545245,0.9747184581578465,0.9811847841441186,aligned
751,5,mild,learned,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6222943253567466,0.9317219689690294,0.3094276436122828,0.3094276436122828,0.2572428297145197,0.2626074075999255,0.09826849273892801,0.980217679912104,0.9811847841441186,aligned
751,5,mild,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6222943253567469,0.3331847060642867,-0.2891096192924602,0.0,-0.11654577192743332,-0.1408399672345304,0.06860971954642514,-0.04468618384911188,0.9811847841441186,anti_aligned
751,5,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6222943253567466,0.9963731932613261,0.37407886790457956,0.37407886790457956,0.3199445428451244,0.2579077988121049,0.03086717082050272,1.0,0.9811847841441186,aligned
751,5,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6222943253567468,0.02843810725285691,-0.5938562181038899,0.0,-0.5362909143226123,-0.5999348710540825,0.029259958122052135,-1.0,0.9811847841441186,anti_aligned
751,6,mild,learned,predicted_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6341551671409519,0.9452688841152066,0.3111137169742547,0.3111137169742547,0.25075155692083373,0.27086848699032784,0.09622198773210777,0.9778085515473357,0.9827349261284325,aligned
751,6,mild,learned,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6341551671409518,0.9262327926207252,0.29207762547977345,0.29207762547977345,0.264879509659402,0.26838326139592705,0.07960880939913872,0.9747928492950009,0.9827349261284325,aligned
751,6,mild,learned,safety_penalized,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6341551671409519,0.9480748659890308,0.3139196988480789,0.3139196988480789,0.2507515569208336,0.27086848699032773,0.09622198773210777,0.97784288591833,0.9827349261284325,aligned
751,6,mild,learned,random_score,saturating,stop_early,marginal inference value below compute threshold,2,2,0.634155167140952,0.624545627738055,-0.009609539402896994,0.0,-0.04338949602424691,-0.058695419667106785,0.06079913401975379,-0.1350714154916682,0.9827349261284325,weak
751,6,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6341551671409519,0.9945872748528348,0.36043210771188294,0.36043210771188294,0.30086545507140616,0.2554498445629626,0.030689447154170102,1.0,0.9827349261284325,aligned
751,6,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6341551671409517,0.03605777726052206,-0.5980973898804296,0.0,-0.4990496430955703,-0.5763562914888326,-0.0012015907306485996,-1.0,0.9827349261284325,anti_aligned
751,7,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.5829158288777289,0.8255995650388251,0.2426837361610963,0.2502323124085274,0.2547561185190622,0.28958834053097315,0.12124198451356427,0.9896481871452115,0.9893765603161203,aligned
751,7,mild,learned,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.5829158288777289,0.8226837387805271,0.23976790990279828,0.24549044842664036,0.2547561185190622,0.28958834053097315,0.12124198451356427,0.9885208752975645,0.9893765603161203,aligned
751,7,mild,learned,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.5829158288777289,0.8253000712068824,0.24238424232915357,0.2497754638202322,0.2547561185190622,0.28958834053097315,0.12124198451356427,0.990008698040652,0.9893765603161203,aligned
751,7,mild,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=weak",1,2,0.5829158288777291,0.5157102001218469,-0.06720562875588221,0.0,-0.047605543201394984,-0.05882769832523527,0.07518760737781305,-0.12185840505401942,0.9893765603161203,weak
751,7,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.5829158288777289,0.9374351535274198,0.35451932464969094,0.35451932464969094,0.2615444485311921,0.28328197579192316,0.10814728976238441,1.0,0.9893765603161203,aligned
751,7,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.5829158288777289,0.0251174412382395,-0.5577983876394894,0.0,-0.47261324653187375,-0.5258078513504593,0.033215157683067806,-1.0,0.9893765603161203,anti_aligned
751,8,mild,learned,predicted_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.5347886448976927,0.9337540604896115,0.3989654155919188,0.3989654155919188,0.3436778440535715,0.3516913441533951,0.1123835564347605,0.9936252517853873,0.9878478840085517,aligned
751,8,mild,learned,uncertainty_penalized,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.5347886448976927,0.9273306347843884,0.39254198988669564,0.39254198988669564,0.3448690283251016,0.35118580152860723,0.11068682953844255,0.9931903497527925,0.9878478840085517,aligned
751,8,mild,learned,safety_penalized,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.5347886448976927,0.9331605543560235,0.3983719094583308,0.3983719094583308,0.3436778440535715,0.3516913441533951,0.1123835564347605,0.9935623054385644,0.9878478840085517,aligned
751,8,mild,learned,random_score,saturating,stop_early,marginal inference value below compute threshold,16,16,0.5347886448976925,0.5481635351562315,0.013374890258538996,0.035560904426404916,0.007172163003862031,-0.0003949254930103452,0.09680296783806452,0.11307452847463835,0.9878478840085517,weak
751,8,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.5347886448976926,0.979372999976235,0.4445843550785423,0.4445843550785423,0.35277665821224813,0.34568418885799346,0.09727758698068223,1.0,0.9878478840085517,aligned
751,8,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.5347886448976927,0.01801548646681491,-0.5167731584308778,0.0,-0.4779809643758693,-0.5718015607402482,0.010549459970557978,-1.0,0.9878478840085517,anti_aligned
751,9,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.678845116655748,0.8738493857469998,0.1950042690912518,0.20459296162545149,0.2030642863728207,0.234976020901846,0.10563869682025595,0.9505642281633401,0.9747915653594416,aligned
751,9,mild,learned,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.678845116655748,0.873421485648255,0.19457636899250697,0.20313077022551485,0.2030642863728207,0.234976020901846,0.10563869682025595,0.9421179728987364,0.9747915653594416,aligned
751,9,mild,learned,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.678845116655748,0.8735515117676871,0.1947063951119391,0.20361732670088928,0.2030642863728207,0.234976020901846,0.10563869682025595,0.9486014466214979,0.9747915653594416,aligned
751,9,mild,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6788451166557479,0.5822652213923589,-0.09657989526338895,0.0,-0.08454853137507612,-0.07116152316372426,0.08711397050258252,-0.10447376854056034,0.9747915653594416,anti_aligned
751,9,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.678845116655748,0.9929691149625388,0.31412399830679083,0.31412399830679083,0.2527820875206649,0.21983250447582692,0.040777379246392687,1.0,0.9747915653594416,aligned
751,9,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6788451166557475,0.06509704964679171,-0.6137480670089558,0.0,-0.47387915391964247,-0.5058702982985307,0.04173581791234246,-1.0,0.9747915653594416,anti_aligned
751,10,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6233319018790938,0.9382067052388703,0.31487480335977647,0.31487480335977647,0.2840315496740745,0.2559112168237001,0.0797385717492275,0.9907011078557041,0.9811775756409432,aligned
751,10,mild,learned,uncertainty_penalized,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.623331901879094,0.9774775377991144,0.35414563592002035,0.35414563592002035,0.29589474206622635,0.2545548219320891,0.06651898446546467,0.989350622596594,0.9811775756409432,aligned
751,10,mild,learned,safety_penalized,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6233319018790939,0.9588201330025311,0.3354882311234372,0.3354882311234372,0.2840315496740746,0.2559112168237002,0.0797385717492275,0.990661051089544,0.9811775756409432,aligned
751,10,mild,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=weak",1,2,0.6233319018790938,0.6020604058903851,-0.0212714959887087,0.0,0.007936800817893719,-0.014023446557416719,0.08589865722429146,-0.04208249404870903,0.9811775756409432,weak
751,10,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6233319018790939,0.9907018815547339,0.36736997967564,0.36736997967564,0.30724123078233934,0.2529849981691168,0.05360267198637936,1.0,0.9811775756409432,aligned
751,10,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6233319018790942,0.026335159046337646,-0.5969967428327565,0.0,-0.479312630903039,-0.5616147282214025,0.025556807281238436,-1.0,0.9811775756409432,anti_aligned
751,11,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6465719104336515,0.9253421326526298,0.2787702222189783,0.2787702222189783,0.27686246257651204,0.26183436910151714,0.0668666961485187,0.9727785661966672,0.9809213404046395,aligned
751,11,mild,learned,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6465719104336515,0.9271130189297573,0.2805411084961058,0.2805411084961058,0.27686246257651215,0.26183436910151714,0.06686669614851859,0.9676913568943417,0.9809213404046395,aligned
751,11,mild,learned,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6465719104336515,0.9272437929915863,0.28067188255793485,0.28067188255793485,0.27686246257651215,0.26183436910151714,0.06686669614851859,0.9734251968503937,0.9809213404046395,aligned
751,11,mild,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=weak",1,2,0.6465719104336511,0.5498032577176285,-0.09676865271602264,0.0,0.027897442642565995,0.02760852183817697,0.08160586881912457,-0.05403657754989929,0.9809213404046395,weak
751,11,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6465719104336516,0.9920204568259824,0.3454485463923308,0.3454485463923308,0.2870742722550439,0.2559408259988023,0.050761343367272005,1.0,0.9809213404046395,aligned
751,11,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6465719104336515,0.04496450733014144,-0.60160740310351,0.0,-0.5055357280347934,-0.5690197972217839,0.018410720436523115,-1.0,0.9809213404046395,anti_aligned
751,12,mild,learned,predicted_utility,unstable,stop_early,marginal inference value below compute threshold,32,32,0.6273603879464447,0.8557874788919455,0.22842709094550084,0.25727307393270826,0.2597156438925897,0.24784130763568557,0.043089088998257696,0.9627472074711592,0.96801254600976,aligned
751,12,mild,learned,uncertainty_penalized,unstable,stop_early,marginal inference value below compute threshold,32,32,0.6273603879464447,0.8544848978709476,0.22712450992450295,0.2544816938839394,0.25365553857376855,0.2476080407531368,0.048915927434530104,0.9572479857169016,0.96801254600976,aligned
751,12,mild,learned,safety_penalized,unstable,stop_early,marginal inference value below compute threshold,32,32,0.6273603879464447,0.8557607195481476,0.22840033160170292,0.2573406087859069,0.2597156438925896,0.24784130763568557,0.04308908899825781,0.9615798388573521,0.96801254600976,aligned
751,12,mild,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=weak",1,2,0.6273603879464444,0.5932650774538203,-0.034095310492624153,0.0,-0.023057535684317454,-0.009590659633861187,0.06843030130561811,-0.11928904962461087,0.96801254600976,weak
751,12,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6273603879464448,0.9929947490682937,0.3656343611218489,0.3656343611218489,0.30715975754325986,0.23405195285179348,-0.018144379436304536,1.0,0.96801254600976,aligned
751,12,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6273603879464446,0.05654429539318707,-0.5708160925532575,0.0,-0.4745903359349015,-0.5256049538914673,0.00394880729859598,-1.0,0.96801254600976,anti_aligned
751,13,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6738348614731796,0.918648431808296,0.24481357033511641,0.24481357033511641,0.2447530565208481,0.2289821333200719,0.06107722874518473,0.9654367331990478,0.9730137507177752,aligned
751,13,mild,learned,uncertainty_penalized,unstable,stop_early,marginal inference value below compute threshold,32,32,0.6738348614731796,0.8725092141004924,0.1986743526273128,0.22632838838938818,0.25525170783023887,0.22896179359211866,0.050558237707840736,0.9603380791063908,0.9730137507177752,aligned
751,13,mild,learned,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6738348614731796,0.9185160848156635,0.24468122334248388,0.24468122334248388,0.25525170783023887,0.22896179359211866,0.050558237707840736,0.9657514649331624,0.9730137507177752,aligned
751,13,mild,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=weak",1,2,0.6738348614731796,0.561754348115319,-0.11208051335786062,0.0,-0.04536938412675284,-0.036684468232595635,0.08553306784011816,0.01633171580296649,0.9730137507177752,weak
751,13,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6738348614731796,0.9931286699972272,0.31929380852404754,0.31929380852404754,0.2819874302035674,0.21141148668626875,0.006272208428662274,1.0,0.9730137507177752,aligned
751,13,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6738348614731793,0.07263446636914864,-0.6012003951040307,0.0,-0.48975708596889705,-0.548054180063686,0.018551057851171976,-1.0,0.9730137507177752,anti_aligned
751,14,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6142119013795124,0.8534643320076323,0.23925243062811985,0.249802452564015,0.26833269047631125,0.26452861907309677,0.10312340843885248,0.9658601904413111,0.9837592649851414,aligned
751,14,mild,learned,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6142119013795124,0.8515786625769448,0.23736676119743239,0.24493045074418107,0.2556056446363939,0.2642309433225464,0.11555277852821944,0.9579690075077825,0.9837592649851414,aligned
751,14,mild,learned,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6142119013795124,0.853208418440994,0.23899651706148162,0.2490710824294181,0.26833269047631125,0.26452861907309677,0.10312340843885248,0.9651792254165904,0.9837592649851414,aligned
751,14,mild,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=weak",1,2,0.6142119013795126,0.5721641616249009,-0.042047739754611735,0.00884291699900508,0.04169609926437279,0.05284099606917425,0.11807237664686843,-0.003530717817249588,0.9837592649851414,weak
751,14,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6142119013795124,0.9845113229820198,0.3702994216025074,0.3702994216025074,0.282948692719844,0.2567104401364503,0.08068922725867322,1.0,0.9837592649851414,aligned
751,14,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6142119013795124,0.029177157573441734,-0.5850347438060707,0.0,-0.5363810518320127,-0.5743154448849339,0.06899308678914577,-1.0,0.9837592649851414,anti_aligned
751,15,mild,learned,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,32,32,0.644576314191765,0.9208111791861502,0.2762348649943852,0.2762348649943852,0.2363129993116998,0.2512976275454729,0.10398889943941092,0.9584439663065373,0.9797412927282887,aligned
751,15,mild,learned,uncertainty_penalized,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6445763141917649,0.934846081428417,0.2902697672366521,0.2902697672366521,0.21960467808870254,0.25085004397839616,0.12024963709533143,0.9491336293719099,0.9797412927282887,aligned
751,15,mild,learned,safety_penalized,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.644576314191765,0.9353578475880908,0.29078153339632584,0.29078153339632584,0.2363129993116998,0.2512976275454729,0.10398889943941092,0.9572022065555759,0.9797412927282887,aligned
751,15,mild,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=weak",1,2,0.644576314191765,0.6175193142260142,-0.027056999965750728,0.0,-0.03208118974024998,-0.02533548799932228,0.09574997294656551,0.004446301043764879,0.9797412927282887,weak
751,15,mild,learned,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6445763141917649,0.9835303253406963,0.3389540111489314,0.3389540111489314,0.2474290165712164,0.2486131008788116,0.09018835551323301,1.0,0.9797412927282887,aligned
751,15,mild,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6445763141917652,0.05966990228248464,-0.5849064119092806,0.0,-0.45456359863277235,-0.5509260372132665,-0.007358167374856284,-1.0,0.9797412927282887,anti_aligned
751,0,severe,learned,predicted_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6302033991823744,0.37291991190013263,-0.2572834872822418,0.0,-0.2708399671581433,0.27840318158292066,0.6292764363604132,-0.7658167002380516,-0.7417660640787102,anti_aligned
751,0,severe,learned,uncertainty_penalized,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6302033991823744,0.3485896994180439,-0.28161369976433054,0.0,-0.25306837725992304,0.27776522100706,0.6108668858863323,-0.7636307452847464,-0.7417660640787102,anti_aligned
751,0,severe,learned,safety_penalized,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6302033991823744,0.36445066106529866,-0.2657527381170758,0.0,-0.2708399671581433,0.27840318158292066,0.6292764363604132,-0.7781484618201795,-0.7417660640787102,anti_aligned
751,0,severe,learned,random_score,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6302033991823746,0.7614289493881266,0.131225550205752,0.131225550205752,0.08712115191314107,0.02616691427064255,0.019079049976850726,0.06454289507416223,-0.7417660640787102,weak
751,0,severe,learned,oracle_real_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6302033991823744,0.9966052445950041,0.36640184541262966,0.36640184541262966,0.3587671600403891,-0.27888322169830887,-0.5576170941193488,1.0,-0.7417660640787102,aligned
751,0,severe,learned,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6302033991823747,0.03798659585680983,-0.5922168033255648,0.0,-0.5014690975906511,0.10333938667857023,0.6848417718885706,-1.0,-0.7417660640787102,anti_aligned
751,1,severe,learned,predicted_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.5939110647413136,0.22004351130041758,-0.37386755344089606,0.0,-0.32717064502989757,0.2748342244328711,0.7149954937715742,-0.7234309192455595,-0.7846701652270328,anti_aligned
751,1,severe,learned,uncertainty_penalized,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.5939110647413136,0.28132544394717174,-0.31258562079414187,0.0,-0.3257642452227172,0.27377061456666396,0.7125254840981867,-0.7173022340230727,-0.7846701652270328,anti_aligned
751,1,severe,learned,safety_penalized,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.5939110647413136,0.22103760708894024,-0.37287345765237334,0.0,-0.32717064502989757,0.2748342244328711,0.7149954937715742,-0.7294852133308918,-0.7846701652270328,anti_aligned
751,1,severe,learned,random_score,harmful,block_high_n,"profile=harmful, alignment=hallucinated_tail",1,4,0.5939110647413135,0.4341025211926336,-0.1598085435486799,0.00702542809212936,-0.02863435643214307,0.09052760600700882,0.23215258674795747,0.05132988463651346,-0.7846701652270328,hallucinated_tail
