scorer,mismatch,N,normalized_real_utility,real_utility
anti_real_utility,nonstationary,1,0.6186191120415665,-2.7065397586226614
anti_real_utility,nonstationary,2,0.4986936941203378,-4.698475843210707
anti_real_utility,nonstationary,4,0.3755685429347134,-6.749909143809355
anti_real_utility,nonstationary,8,0.2575152414867606,-8.715347278398683
anti_real_utility,nonstationary,16,0.16153117647401474,-10.309937187722007
anti_real_utility,nonstationary,32,0.09348182402366526,-11.439631554992785
anti_real_utility,nonstationary,64,0.04914554439912537,-12.177232723625805
anti_real_utility,severe,1,0.5273116276339406,0.648727872556064
anti_real_utility,severe,2,0.3658476423238227,-0.32469100272759926
anti_real_utility,severe,4,0.2475447897223171,-1.0453330144414912
anti_real_utility,severe,8,0.17118553810746542,-1.5115890357735278
anti_real_utility,severe,16,0.11889634441151456,-1.8297647125480039
anti_real_utility,severe,32,0.08046620743649067,-2.063033059216285
anti_real_utility,severe,64,0.049731105748530166,-2.2500979854041456
anti_real_utility,stuck_slip,1,0.6878364027085553,-0.10518624375935111
anti_real_utility,stuck_slip,2,0.545737497908396,-0.6432241724513397
anti_real_utility,stuck_slip,4,0.3966140507231952,-1.1899502899802328
anti_real_utility,stuck_slip,8,0.27334390558391947,-1.6230900210314814
anti_real_utility,stuck_slip,16,0.18904938336968674,-1.909458652773843
anti_real_utility,stuck_slip,32,0.12907245986543778,-2.1131794113208717
anti_real_utility,stuck_slip,64,0.08023830495272852,-2.281656802796408
oracle_real_utility,nonstationary,1,0.6186191120415665,-2.7065397586226614
oracle_real_utility,nonstationary,2,0.7385445299627952,-0.7146036740346157
oracle_real_utility,nonstationary,4,0.8146798060855271,0.5424238627587038
oracle_real_utility,nonstationary,8,0.8727335426281695,1.4944451457958616
oracle_real_utility,nonstationary,16,0.9250082201292236,2.3536379924152615
oracle_real_utility,nonstationary,32,0.9660722409371126,3.034863368916386
oracle_real_utility,nonstationary,64,0.9886598618268627,3.414574761195101
oracle_real_utility,severe,1,0.5273116276339406,0.6487278725560639
oracle_real_utility,severe,2,0.6887756129440584,1.6221467478397273
oracle_real_utility,severe,4,0.8286926673340573,2.456445431844224
oracle_real_utility,severe,8,0.92327793646801,3.009702869247101
oracle_real_utility,severe,16,0.9684516248128148,3.267033105215546
oracle_real_utility,severe,32,0.9853180112550101,3.362199509914355
oracle_real_utility,severe,64,0.9929079298800907,3.40632754511891
oracle_real_utility,stuck_slip,1,0.6878364027085553,-0.10518624375935112
oracle_real_utility,stuck_slip,2,0.8299353075087146,0.4328516849326374
oracle_real_utility,stuck_slip,4,0.9091898104880969,0.7470603165403311
oracle_real_utility,stuck_slip,8,0.944358827402836,0.8902811738812592
oracle_real_utility,stuck_slip,16,0.9628097760747131,0.964381168975912
oracle_real_utility,stuck_slip,32,0.9753277438846645,1.0135429340793283
oracle_real_utility,stuck_slip,64,0.9847739295513239,1.0499326213571745
pilot_calibrated_repair,nonstationary,1,0.6186191120415665,-2.7065397586226614
pilot_calibrated_repair,nonstationary,2,0.7300947312629705,-0.8475079828711412
pilot_calibrated_repair,nonstationary,4,0.7859284818398399,0.08738537727767308
pilot_calibrated_repair,nonstationary,8,0.8077775526717212,0.4596471814826076
pilot_calibrated_repair,nonstationary,16,0.8084172069085798,0.48396791795171956
pilot_calibrated_repair,nonstationary,32,0.7972104883188396,0.30875659856720855
pilot_calibrated_repair,nonstationary,64,0.7857100755302325,0.12283571801537721
pilot_calibrated_repair,severe,1,0.5273116276339406,0.6487278725560639
pilot_calibrated_repair,severe,2,0.6597243106895092,1.4531811165720905
pilot_calibrated_repair,severe,4,0.769372638448647,2.1220205229742093
pilot_calibrated_repair,severe,8,0.8212923150629582,2.443385368950354
pilot_calibrated_repair,severe,16,0.8233055784161395,2.464708974985755
pilot_calibrated_repair,severe,32,0.8055440677693978,2.3657199305129213
pilot_calibrated_repair,severe,64,0.7836050772715616,2.2368399228860847
pilot_calibrated_repair,stuck_slip,1,0.6878364027085553,-0.10518624375935115
pilot_calibrated_repair,stuck_slip,2,0.8062718990045161,0.353835098235222
pilot_calibrated_repair,stuck_slip,4,0.8757946611648909,0.626922365484287
pilot_calibrated_repair,stuck_slip,8,0.8950085592092643,0.7046373791396057
pilot_calibrated_repair,stuck_slip,16,0.8919183546696341,0.6962713416945625
pilot_calibrated_repair,stuck_slip,32,0.8836602008598384,0.6676803125909273
pilot_calibrated_repair,stuck_slip,64,0.8738994553617468,0.6323197367845865
predicted_utility,nonstationary,1,0.6186191120415665,-2.7065397586226614
predicted_utility,nonstationary,2,0.7276848900570883,-0.8851236687092198
predicted_utility,nonstationary,4,0.7773690385563206,-0.04696681104915986
predicted_utility,nonstationary,8,0.7895433839849538,0.16998916959136803
predicted_utility,nonstationary,16,0.7826066065302296,0.06580544229225352
predicted_utility,nonstationary,32,0.772487970769023,-0.10076996936233887
predicted_utility,nonstationary,64,0.7672859335653658,-0.18782804776897039
predicted_utility,severe,1,0.5273116276339406,0.648727872556064
predicted_utility,severe,2,0.4518599475483647,0.15615374273126809
predicted_utility,severe,4,0.364539516652809,-0.3819938752216144
predicted_utility,severe,8,0.2997572375765973,-0.7601251160847268
predicted_utility,severe,16,0.26869674260212395,-0.9348201258953638
predicted_utility,severe,32,0.2579005998081519,-0.9956864897452227
predicted_utility,severe,64,0.2533098757110006,-1.0217949405162021
predicted_utility,stuck_slip,1,0.6878364027085553,-0.10518624375935108
predicted_utility,stuck_slip,2,0.5721894566049764,-0.5504548830145668
predicted_utility,stuck_slip,4,0.46532722496865625,-0.9646510986074476
predicted_utility,stuck_slip,8,0.4054527048009283,-1.200553518702313
predicted_utility,stuck_slip,16,0.3846527850653827,-1.2831722598828688
predicted_utility,stuck_slip,32,0.3785894071247361,-1.308148251826215
predicted_utility,stuck_slip,64,0.37582254056875697,-1.3209828032499007
random_score,nonstationary,1,0.6186191120415665,-2.7065397586226614
random_score,nonstationary,2,0.6193286916621876,-2.696047907389428
random_score,nonstationary,4,0.6193318768653804,-2.6980258120509926
random_score,nonstationary,8,0.6193363441350793,-2.699851885626239
random_score,nonstationary,16,0.6212859854711181,-2.66872345996106
random_score,nonstationary,32,0.626305189240605,-2.5837481828100697
random_score,nonstationary,64,0.6336739083442623,-2.4573605323907577
random_score,severe,1,0.5273116276339406,0.648727872556064
random_score,severe,2,0.5243129443102752,0.6324956028601033
random_score,severe,4,0.5207369187484578,0.6126418710348975
random_score,severe,8,0.516148821656708,0.5866933877279212
random_score,severe,16,0.5117071085357804,0.5616795018745065
random_score,severe,32,0.5052672584806454,0.524421180722286
random_score,severe,64,0.4964682419948161,0.4731438761478563
random_score,stuck_slip,1,0.6878364027085553,-0.10518624375935116
random_score,stuck_slip,2,0.685688011629848,-0.11355931426665164
random_score,stuck_slip,4,0.6841143347119775,-0.119295506708964
random_score,stuck_slip,8,0.6825325908431487,-0.12354315593071846
random_score,stuck_slip,16,0.6821474304652599,-0.12231569415347462
random_score,stuck_slip,32,0.6811840654579074,-0.12176135167213079
random_score,stuck_slip,64,0.6761870759396257,-0.13483973154369905
safety_penalized,nonstationary,1,0.6186191120415665,-2.7065397586226614
safety_penalized,nonstationary,2,0.727096654285766,-0.894253169643543
safety_penalized,nonstationary,4,0.7759951130750928,-0.06825261527719197
safety_penalized,nonstationary,8,0.78834135130564,0.1515122268700669
safety_penalized,nonstationary,16,0.7822032799377969,0.05978201085386706
safety_penalized,nonstationary,32,0.7721640871417731,-0.10583986903979578
safety_penalized,nonstationary,64,0.7666844281123999,-0.19772695422772718
safety_penalized,severe,1,0.5273116276339406,0.6487278725560639
safety_penalized,severe,2,0.45080173857029193,0.14950367462457473
safety_penalized,severe,4,0.3622478885981389,-0.39641108512909506
safety_penalized,severe,8,0.29804852557461553,-0.7709830129041042
safety_penalized,severe,16,0.26825868163744937,-0.9377316516413763
safety_penalized,severe,32,0.25740908348256464,-0.9987189088337695
safety_penalized,severe,64,0.2521833592479036,-1.0284606047945382
safety_penalized,stuck_slip,1,0.6878364027085553,-0.10518624375935107
safety_penalized,stuck_slip,2,0.5708124512415914,-0.5544697599318221
safety_penalized,stuck_slip,4,0.46225889467693443,-0.9734853357952223
safety_penalized,stuck_slip,8,0.4031048245290636,-1.2069997070649816
safety_penalized,stuck_slip,16,0.3841562014126044,-1.2841567013026232
safety_penalized,stuck_slip,32,0.3781668059757573,-1.3091614182142213
safety_penalized,stuck_slip,64,0.37457650605107,-1.324989704838395
uncertainty_penalized,nonstationary,1,0.6186191120415665,-2.7065397586226614
uncertainty_penalized,nonstationary,2,0.727818381198923,-0.8829517880886529
uncertainty_penalized,nonstationary,4,0.777821721863533,-0.03953778441120614
uncertainty_penalized,nonstationary,8,0.790346945129332,0.18344408982884705
uncertainty_penalized,nonstationary,16,0.7831437328004072,0.07544832355970302
uncertainty_penalized,nonstationary,32,0.7720025045780224,-0.10803837973297478
uncertainty_penalized,nonstationary,64,0.7658366514022943,-0.21218552529638962
uncertainty_penalized,severe,1,0.5273116276339406,0.648727872556064
uncertainty_penalized,severe,2,0.4525366019928734,0.1600207993686218
uncertainty_penalized,severe,4,0.36638467696374794,-0.3716222963028216
uncertainty_penalized,severe,8,0.3020578386724933,-0.7475417706301786
uncertainty_penalized,severe,16,0.26976562985826114,-0.9294698416845116
uncertainty_penalized,severe,32,0.25719313233097263,-1.0004206499021884
uncertainty_penalized,severe,64,0.2511756514555567,-1.0344623725199613
uncertainty_penalized,stuck_slip,1,0.6878364027085553,-0.10518624375935107
uncertainty_penalized,stuck_slip,2,0.5728971710537641,-0.5477804869643361
uncertainty_penalized,stuck_slip,4,0.46725796108967294,-0.9573354677013077
uncertainty_penalized,stuck_slip,8,0.40802433754933265,-1.1906693177992194
uncertainty_penalized,stuck_slip,16,0.3862665816041461,-1.2763025374243915
uncertainty_penalized,stuck_slip,32,0.3782970248038728,-1.30765354585785
uncertainty_penalized,stuck_slip,64,0.3738230460755203,-1.3269138237772613
