seed,predicted_gain_N128_minus_N1,random_gain_N128_minus_N1,oracle_gain_N128_minus_N1,oracle_minus_predicted_gain,median_stop_n_predicted,helpful_profile_rate_predicted
911,0.03568734442235658,-0.004569945411805832,0.4499176359161087,0.4142302914937521,16.0,0.3680555555555556
912,0.0409187566778645,-0.001716422674717413,0.4241694396013347,0.3832506829234702,16.0,0.4166666666666667
913,0.017681875012300452,-0.0034679059413788224,0.42123601634216773,0.4035541413298673,8.0,0.3819444444444444
914,0.024691370904201124,-0.017318691609020664,0.4262102841213528,0.40151891321715166,16.0,0.3819444444444444
915,0.008634110671020859,-0.007916877215589337,0.451749052983869,0.44311494231284815,8.0,0.3541666666666667
