seed,state_id,mismatch,dynamics_backend,scorer,N,normalized_real_utility,delta_value,delta_per_rollout
701,1,mild,analytic,uncertainty_penalized,32,0.8564220851136386,-0.004049520138616591,-0.00025309500866353696
701,1,mild,analytic,uncertainty_penalized,64,0.8531597423053237,-0.003262342808314944,-0.000101948212759842
701,1,mild,analytic,safety_penalized,1,0.6217490921904165,0.0,0.0
701,1,mild,analytic,safety_penalized,2,0.7478548209288985,0.12610572873848203,0.12610572873848203
701,1,mild,analytic,safety_penalized,4,0.8180490913690046,0.07019427044010607,0.03509713522005303
701,1,mild,analytic,safety_penalized,8,0.8520787096756615,0.03402961830665685,0.008507404576664213
701,1,mild,analytic,safety_penalized,16,0.8633708272757801,0.011292117600118612,0.0014115147000148265
701,1,mild,analytic,safety_penalized,32,0.8614989247073614,-0.0018719025684186263,-0.00011699391052616415
701,1,mild,analytic,safety_penalized,64,0.857740844523317,-0.0037580801840444433,-0.00011744000575138885
701,1,mild,analytic,random_score,1,0.621749092190416,0.0,0.0
701,1,mild,analytic,random_score,2,0.6185568198849181,-0.0031922723054979008,-0.0031922723054979008
701,1,mild,analytic,random_score,4,0.6276214518092956,0.009064631924377564,0.004532315962188782
701,1,mild,analytic,random_score,8,0.6506926522247378,0.023071200415442195,0.005767800103860549
701,1,mild,analytic,random_score,16,0.6835549604008877,0.03286230817614988,0.004107788522018735
701,1,mild,analytic,random_score,32,0.6998981060700293,0.016343145669141634,0.0010214466043213521
701,1,mild,analytic,random_score,64,0.6691825650115865,-0.030715541058442875,-0.0009598606580763398
701,1,mild,analytic,oracle_real_utility,1,0.6217490921904163,0.0,0.0
701,1,mild,analytic,oracle_real_utility,2,0.7497114199143173,0.12796232772390104,0.12796232772390104
701,1,mild,analytic,oracle_real_utility,4,0.8266432607182789,0.07693184080396154,0.03846592040198077
701,1,mild,analytic,oracle_real_utility,8,0.8788746729886513,0.052231412270372424,0.013057853067593106
701,1,mild,analytic,oracle_real_utility,16,0.9252000402521984,0.04632536726354708,0.005790670907943385
701,1,mild,analytic,oracle_real_utility,32,0.9647684596158532,0.03956841936365485,0.002473026210228428
701,1,mild,analytic,oracle_real_utility,64,0.9874867752477341,0.02271831563188087,0.0007099473634962772
701,1,mild,analytic,anti_real_utility,1,0.6217490921904162,0.0,0.0
701,1,mild,analytic,anti_real_utility,2,0.49378676446651526,-0.12796232772390093,-0.12796232772390093
701,1,mild,analytic,anti_real_utility,4,0.3598079574342135,-0.13397880703230175,-0.06698940351615087
701,1,mild,analytic,anti_real_utility,8,0.23493856977867691,-0.1248693876555366,-0.03121734691388415
701,1,mild,analytic,anti_real_utility,16,0.13708320573681412,-0.09785536404186279,-0.012231920505232849
701,1,mild,analytic,anti_real_utility,32,0.07083679743926473,-0.0662464082975494,-0.004140400518596837
701,1,mild,analytic,anti_real_utility,64,0.031468307320966935,-0.039368490118297794,-0.001230265316196806
701,2,mild,analytic,predicted_utility,1,0.6145838390632926,0.0,0.0
701,2,mild,analytic,predicted_utility,2,0.7174348034733876,0.102850964410095,0.102850964410095
701,2,mild,analytic,predicted_utility,4,0.7632892560106747,0.04585445253728704,0.02292722626864352
701,2,mild,analytic,predicted_utility,8,0.7839064688468831,0.02061721283620843,0.005154303209052108
701,2,mild,analytic,predicted_utility,16,0.7864585264114747,0.0025520575645916477,0.00031900719557395596
701,2,mild,analytic,predicted_utility,32,0.777619742865358,-0.00883878354611678,-0.0005524239716322987
701,2,mild,analytic,predicted_utility,64,0.7661150540277781,-0.011504688837579824,-0.0003595215261743695
701,2,mild,analytic,uncertainty_penalized,1,0.6145838390632927,0.0,0.0
701,2,mild,analytic,uncertainty_penalized,2,0.7172699532218391,0.10268611415854634,0.10268611415854634
701,2,mild,analytic,uncertainty_penalized,4,0.762507656018505,0.045237702796665946,0.022618851398332973
701,2,mild,analytic,uncertainty_penalized,8,0.7815483821879987,0.019040726169493705,0.004760181542373426
701,2,mild,analytic,uncertainty_penalized,16,0.7817876679288454,0.00023928574084663978,2.9910717605829973e-05
701,2,mild,analytic,uncertainty_penalized,32,0.7726945160111456,-0.009093151917699771,-0.0005683219948562357
701,2,mild,analytic,uncertainty_penalized,64,0.7642700991266601,-0.008424416884485475,-0.0002632630276401711
701,2,mild,analytic,safety_penalized,1,0.6145838390632927,0.0,0.0
701,2,mild,analytic,safety_penalized,2,0.7155723207402219,0.1009884816769292,0.1009884816769292
701,2,mild,analytic,safety_penalized,4,0.7582939042717084,0.04272158353148647,0.021360791765743237
701,2,mild,analytic,safety_penalized,8,0.7777721366564873,0.01947823238477886,0.004869558096194715
701,2,mild,analytic,safety_penalized,16,0.7817614772240518,0.003989340567564503,0.0004986675709455629
701,2,mild,analytic,safety_penalized,32,0.7743435930042728,-0.0074178842197789585,-0.0004636177637361849
701,2,mild,analytic,safety_penalized,64,0.7648927303225954,-0.009450862681677386,-0.0002953394588024183
701,2,mild,analytic,random_score,1,0.614583839063293,0.0,0.0
701,2,mild,analytic,random_score,2,0.610635259706899,-0.003948579356393922,-0.003948579356393922
701,2,mild,analytic,random_score,4,0.6106366188172562,1.3591103571464203e-06,6.795551785732101e-07
701,2,mild,analytic,random_score,8,0.6183555092417509,0.007718890424494695,0.0019297226061236739
701,2,mild,analytic,random_score,16,0.629788821942419,0.011433312700668163,0.0014291640875835204
701,2,mild,analytic,random_score,32,0.6312418260912056,0.0014530041487865741,9.081275929916088e-05
701,2,mild,analytic,random_score,64,0.6441794552744756,0.012937629183270016,0.000404300911977188
701,2,mild,analytic,oracle_real_utility,1,0.6145838390632931,0.0,0.0
701,2,mild,analytic,oracle_real_utility,2,0.734600271398349,0.12001643233505599,0.12001643233505599
701,2,mild,analytic,oracle_real_utility,4,0.8140632400385088,0.07946296864015978,0.03973148432007989
701,2,mild,analytic,oracle_real_utility,8,0.881939372124012,0.06787613208550314,0.016969033021375785
701,2,mild,analytic,oracle_real_utility,16,0.9417333167640771,0.059793944640065155,0.007474243080008144
701,2,mild,analytic,oracle_real_utility,32,0.9802825175394045,0.03854920077532742,0.0024093250484579637
701,2,mild,analytic,oracle_real_utility,64,0.9937426335993176,0.013460116059913041,0.00042062862687228253
701,2,mild,analytic,anti_real_utility,1,0.6145838390632926,0.0,0.0
701,2,mild,analytic,anti_real_utility,2,0.4945674067282366,-0.12001643233505599,-0.12001643233505599
701,2,mild,analytic,anti_real_utility,4,0.37157028535870185,-0.12299712136953478,-0.06149856068476739
701,2,mild,analytic,anti_real_utility,8,0.24391036229568505,-0.1276599230630168,-0.0319149807657542
701,2,mild,analytic,anti_real_utility,16,0.13271398532515655,-0.1111963769705285,-0.013899547121316063
701,2,mild,analytic,anti_real_utility,32,0.0586992222556213,-0.07401476306953525,-0.004625922691845953
701,2,mild,analytic,anti_real_utility,64,0.0210330079131178,-0.0376662143425035,-0.0011770691982032344
701,3,mild,analytic,predicted_utility,1,0.6763503883448262,0.0,0.0
701,3,mild,analytic,predicted_utility,2,0.7778016165600813,0.1014512282152551,0.1014512282152551
701,3,mild,analytic,predicted_utility,4,0.8263525500569872,0.04855093349690587,0.024275466748452934
701,3,mild,analytic,predicted_utility,8,0.8420923384575874,0.015739788400600196,0.003934947100150049
701,3,mild,analytic,predicted_utility,16,0.83674899972529,-0.005343338732297309,-0.0006679173415371636
701,3,mild,analytic,predicted_utility,32,0.8252661875508072,-0.011482812174482881,-0.0007176757609051801
701,3,mild,analytic,predicted_utility,64,0.8192946747929131,-0.005971512757894093,-0.0001866097736841904
701,3,mild,analytic,uncertainty_penalized,1,0.6763503883448264,0.0,0.0
701,3,mild,analytic,uncertainty_penalized,2,0.7779646313823954,0.10161424303756894,0.10161424303756894
701,3,mild,analytic,uncertainty_penalized,4,0.8269754171399192,0.04901078575752382,0.02450539287876191
701,3,mild,analytic,uncertainty_penalized,8,0.8433305298734106,0.01635511273349144,0.00408877818337286
701,3,mild,analytic,uncertainty_penalized,16,0.8377956631908197,-0.005534866682590955,-0.0006918583353238694
701,3,mild,analytic,uncertainty_penalized,32,0.82537237911549,-0.012423284075329666,-0.0007764552547081041
701,3,mild,analytic,uncertainty_penalized,64,0.819279671430594,-0.006092707684896004,-0.00019039711515300012
701,3,mild,analytic,safety_penalized,1,0.6763503883448262,0.0,0.0
701,3,mild,analytic,safety_penalized,2,0.777727641199919,0.1013772528550928,0.1013772528550928
701,3,mild,analytic,safety_penalized,4,0.8261517623145608,0.04842412111464178,0.02421206055732089
701,3,mild,analytic,safety_penalized,8,0.841813772530944,0.01566201021638325,0.003915502554095812
701,3,mild,analytic,safety_penalized,16,0.8364568175763369,-0.005356954954607085,-0.0006696193693258856
701,3,mild,analytic,safety_penalized,32,0.8250558778599159,-0.011400939716421088,-0.000712558732276318
701,3,mild,analytic,safety_penalized,64,0.8192726678037981,-0.005783210056117705,-0.00018072531425367827
701,3,mild,analytic,random_score,1,0.6763503883448265,0.0,0.0
701,3,mild,analytic,random_score,2,0.6586377792860211,-0.01771260905880545,-0.01771260905880545
701,3,mild,analytic,random_score,4,0.6409282302945876,-0.01770954899143351,-0.008854774495716755
701,3,mild,analytic,random_score,8,0.6316566325780815,-0.009271597716506097,-0.0023178994291265242
701,3,mild,analytic,random_score,16,0.6539837975399727,0.022327164961891244,0.0027908956202364055
701,3,mild,analytic,random_score,32,0.7285769913796665,0.07459319383969376,0.00466207461498086
701,3,mild,analytic,random_score,64,0.8436660797575137,0.11508908837784726,0.003596534011807727
701,3,mild,analytic,oracle_real_utility,1,0.6763503883448262,0.0,0.0
701,3,mild,analytic,oracle_real_utility,2,0.7817341483636969,0.10538376001887073,0.10538376001887073
701,3,mild,analytic,oracle_real_utility,4,0.84331559192464,0.06158144356094308,0.03079072178047154
701,3,mild,analytic,oracle_real_utility,8,0.8895412683612236,0.046225676436583596,0.011556419109145899
701,3,mild,analytic,oracle_real_utility,16,0.9337213128939105,0.04418004453268687,0.0055225055665858586
701,3,mild,analytic,oracle_real_utility,32,0.9716987513715992,0.03797743847768875,0.002373589904855547
701,3,mild,analytic,oracle_real_utility,64,0.9923932768879489,0.02069452551634965,0.0006467039223859265
701,3,mild,analytic,anti_real_utility,1,0.6763503883448264,0.0,0.0
701,3,mild,analytic,anti_real_utility,2,0.570966628325956,-0.1053837600188704,-0.1053837600188704
701,3,mild,analytic,anti_real_utility,4,0.45603134333031947,-0.11493528499563654,-0.05746764249781827
701,3,mild,analytic,anti_real_utility,8,0.33729444185974305,-0.11873690147057642,-0.029684225367644104
701,3,mild,analytic,anti_real_utility,16,0.22850092416955967,-0.10879351769018339,-0.013599189711272924
701,3,mild,analytic,anti_real_utility,32,0.1389270347218772,-0.08957388944768246,-0.005598368090480154
701,3,mild,analytic,anti_real_utility,64,0.07413244477180456,-0.06479458995007265,-0.00202483093593977
701,4,mild,analytic,predicted_utility,1,0.5996571547695909,0.0,0.0
701,4,mild,analytic,predicted_utility,2,0.7178301519252502,0.11817299715565932,0.11817299715565932
701,4,mild,analytic,predicted_utility,4,0.7767424424293277,0.058912290504077425,0.029456145252038712
701,4,mild,analytic,predicted_utility,8,0.7937054562472701,0.016963013817942407,0.004240753454485602
701,4,mild,analytic,predicted_utility,16,0.7819158812597632,-0.011789574987506879,-0.0014736968734383599
701,4,mild,analytic,predicted_utility,32,0.7605453461863692,-0.021370535073394037,-0.0013356584420871273
701,4,mild,analytic,predicted_utility,64,0.7443119885493176,-0.016233357637051582,-0.0005072924261578619
701,4,mild,analytic,uncertainty_penalized,1,0.5996571547695907,0.0,0.0
701,4,mild,analytic,uncertainty_penalized,2,0.7178635941806317,0.11820643941104103,0.11820643941104103
701,4,mild,analytic,uncertainty_penalized,4,0.7768459797582782,0.05898238557764646,0.02949119278882323
701,4,mild,analytic,uncertainty_penalized,8,0.7939179358669222,0.017071956108643982,0.0042679890271609955
701,4,mild,analytic,uncertainty_penalized,16,0.7820787148588855,-0.011839221008036693,-0.0014799026260045867
701,4,mild,analytic,uncertainty_penalized,32,0.7597932480192144,-0.02228546683967103,-0.0013928416774794394
701,4,mild,analytic,uncertainty_penalized,64,0.7416509518312773,-0.018142296187937168,-0.0005669467558730365
701,4,mild,analytic,safety_penalized,1,0.5996571547695908,0.0,0.0
701,4,mild,analytic,safety_penalized,2,0.7177026502184788,0.11804549544888798,0.11804549544888798
701,4,mild,analytic,safety_penalized,4,0.7764597486344076,0.0587570984159288,0.0293785492079644
701,4,mild,analytic,safety_penalized,8,0.7934206583447936,0.016960909710385996,0.004240227427596499
701,4,mild,analytic,safety_penalized,16,0.7817042832620112,-0.011716375082782338,-0.0014645468853477922
701,4,mild,analytic,safety_penalized,32,0.7605287536513317,-0.02117552961067959,-0.0013234706006674743
701,4,mild,analytic,safety_penalized,64,0.7443551323966127,-0.016173621254718995,-0.0005054256642099686
701,4,mild,analytic,random_score,1,0.5996571547695905,0.0,0.0
701,4,mild,analytic,random_score,2,0.6053852842655504,0.0057281294959599105,0.0057281294959599105
701,4,mild,analytic,random_score,4,0.612156969502203,0.006771685236652614,0.003385842618326307
701,4,mild,analytic,random_score,8,0.6149034864472618,0.0027465169450587856,0.0006866292362646964
701,4,mild,analytic,random_score,16,0.6097721343440087,-0.005131352103253106,-0.0006414190129066383
701,4,mild,analytic,random_score,32,0.598401791706501,-0.011370342637507691,-0.0007106464148442307
701,4,mild,analytic,random_score,64,0.6024746112465529,0.004072819540051897,0.0001272756106266218
701,4,mild,analytic,oracle_real_utility,1,0.5996571547695905,0.0,0.0
701,4,mild,analytic,oracle_real_utility,2,0.7230447337292087,0.12338757895961827,0.12338757895961827
701,4,mild,analytic,oracle_real_utility,4,0.7988025805253707,0.07575784679616193,0.037878923398080966
701,4,mild,analytic,oracle_real_utility,8,0.8556649109315285,0.056862330406157846,0.014215582601539462
701,4,mild,analytic,oracle_real_utility,16,0.911402482700364,0.055737571768835426,0.006967196471104428
701,4,mild,analytic,oracle_real_utility,32,0.9616323604173083,0.050229877716944316,0.0031393673573090197
701,4,mild,analytic,oracle_real_utility,64,0.9904199236674806,0.028787563250172288,0.000899611351567884
701,4,mild,analytic,anti_real_utility,1,0.5996571547695901,0.0,0.0
701,4,mild,analytic,anti_real_utility,2,0.4762695758099719,-0.12338757895961822,-0.12338757895961822
701,4,mild,analytic,anti_real_utility,4,0.34739410587307373,-0.1288754699368982,-0.0644377349684491
701,4,mild,analytic,anti_real_utility,8,0.22557622032345367,-0.12181788554962006,-0.030454471387405015
701,4,mild,analytic,anti_real_utility,16,0.1325691010648487,-0.09300711925860497,-0.011625889907325621
701,4,mild,analytic,anti_real_utility,32,0.07463149478598975,-0.05793760627885895,-0.0036211003924286845
701,4,mild,analytic,anti_real_utility,64,0.04244591036508648,-0.032185584420903274,-0.0010057995131532273
701,5,mild,analytic,predicted_utility,1,0.659632585616752,0.0,0.0
701,5,mild,analytic,predicted_utility,2,0.7619681260880612,0.10233554047130922,0.10233554047130922
701,5,mild,analytic,predicted_utility,4,0.8029191393051222,0.04095101321706096,0.02047550660853048
701,5,mild,analytic,predicted_utility,8,0.8134635148649807,0.010544375559858543,0.002636093889964636
701,5,mild,analytic,predicted_utility,16,0.8086314822210092,-0.004832032643971473,-0.0006040040804964342
701,5,mild,analytic,predicted_utility,32,0.8016894899501781,-0.006941992270831143,-0.00043387451692694645
701,5,mild,analytic,predicted_utility,64,0.7996163256534636,-0.002073164296714447,-6.478638427232647e-05
701,5,mild,analytic,uncertainty_penalized,1,0.659632585616752,0.0,0.0
701,5,mild,analytic,uncertainty_penalized,2,0.7618553025846692,0.10222271696791718,0.10222271696791718
701,5,mild,analytic,uncertainty_penalized,4,0.8024520721961181,0.04059676961144898,0.02029838480572449
701,5,mild,analytic,uncertainty_penalized,8,0.8122671929964203,0.009815120800302113,0.0024537802000755282
701,5,mild,analytic,uncertainty_penalized,16,0.8061661248695327,-0.006101068126887599,-0.0007626335158609499
701,5,mild,analytic,uncertainty_penalized,32,0.799178910312708,-0.006987214556824606,-0.00043670090980153786
701,5,mild,analytic,uncertainty_penalized,64,0.7986182743568946,-0.0005606359558134599,-1.7519873619170623e-05
701,5,mild,analytic,safety_penalized,1,0.6596325856167522,0.0,0.0
701,5,mild,analytic,safety_penalized,2,0.7605097352892413,0.10087714967248906,0.10087714967248906
701,5,mild,analytic,safety_penalized,4,0.7993184041629913,0.03880866887375001,0.019404334436875004
701,5,mild,analytic,safety_penalized,8,0.8094671507179596,0.010148746554968335,0.002537186638742084
701,5,mild,analytic,safety_penalized,16,0.8062258257814707,-0.0032413249364888763,-0.00040516561706110954
701,5,mild,analytic,safety_penalized,32,0.8007928965277065,-0.005432929253764263,-0.0003395580783602664
701,5,mild,analytic,safety_penalized,64,0.799422140569944,-0.0013707559577624817,-4.2836123680077554e-05
701,5,mild,analytic,random_score,1,0.6596325856167515,0.0,0.0
701,5,mild,analytic,random_score,2,0.6479625362923573,-0.011670049324394194,-0.011670049324394194
701,5,mild,analytic,random_score,4,0.6503634398749055,0.002400903582548186,0.001200451791274093
701,5,mild,analytic,random_score,8,0.6621425973038868,0.01177915742898128,0.00294478935724532
701,5,mild,analytic,random_score,16,0.6690442068652582,0.0069016095613714246,0.0008627011951714281
701,5,mild,analytic,random_score,32,0.6741635665599731,0.005119359694714887,0.0003199599809196804
701,5,mild,analytic,random_score,64,0.6798839264148442,0.005720359854871071,0.00017876124546472097
701,5,mild,analytic,oracle_real_utility,1,0.6596325856167521,0.0,0.0
701,5,mild,analytic,oracle_real_utility,2,0.7731843833035009,0.11355179768674883,0.11355179768674883
701,5,mild,analytic,oracle_real_utility,4,0.8389412745693579,0.06575689126585693,0.032878445632928466
701,5,mild,analytic,oracle_real_utility,8,0.8898219080389774,0.050880633469619574,0.012720158367404893
701,5,mild,analytic,oracle_real_utility,16,0.9381698293321898,0.048347921293212415,0.006043490161651552
701,5,mild,analytic,oracle_real_utility,32,0.9767736515920925,0.038603822259902665,0.0024127388912439166
701,5,mild,analytic,oracle_real_utility,64,0.9948021053625133,0.018028453770420838,0.0005633891803256512
701,5,mild,analytic,anti_real_utility,1,0.6596325856167518,0.0,0.0
701,5,mild,analytic,anti_real_utility,2,0.546080787930003,-0.11355179768674872,-0.11355179768674872
701,5,mild,analytic,anti_real_utility,4,0.4209464162180612,-0.1251343717119418,-0.0625671858559709
701,5,mild,analytic,anti_real_utility,8,0.29079550148608463,-0.1301509147319766,-0.03253772868299415
701,5,mild,analytic,anti_real_utility,16,0.1787853500653664,-0.11201015142071824,-0.01400126892758978
701,5,mild,analytic,anti_real_utility,32,0.09771154942798022,-0.08107380063738617,-0.005067112539836636
701,5,mild,analytic,anti_real_utility,64,0.04472231160720198,-0.05298923782077824,-0.00165591368189932
701,6,mild,analytic,predicted_utility,1,0.611626530037117,0.0,0.0
701,6,mild,analytic,predicted_utility,2,0.7470887850015585,0.13546225496444153,0.13546225496444153
701,6,mild,analytic,predicted_utility,4,0.8237740255733791,0.07668524057182058,0.03834262028591029
701,6,mild,analytic,predicted_utility,8,0.8576872119087338,0.03391318633535467,0.008478296583838668
701,6,mild,analytic,predicted_utility,16,0.8634941062729142,0.0058068943641804704,0.0007258617955225588
701,6,mild,analytic,predicted_utility,32,0.8548622260370162,-0.008631880235898004,-0.0005394925147436253
701,6,mild,analytic,predicted_utility,64,0.8474935637855627,-0.007368662251453495,-0.00023027069535792172
701,6,mild,analytic,uncertainty_penalized,1,0.611626530037117,0.0,0.0
701,6,mild,analytic,uncertainty_penalized,2,0.7471834084367434,0.13555687839962638,0.13555687839962638
701,6,mild,analytic,uncertainty_penalized,4,0.8242161409624358,0.07703273252569243,0.03851636626284621
701,6,mild,analytic,uncertainty_penalized,8,0.8589673507547989,0.034751209792363125,0.008687802448090781
701,6,mild,analytic,uncertainty_penalized,16,0.8657850272022393,0.006817676447440357,0.0008522095559300447
701,6,mild,analytic,uncertainty_penalized,32,0.857049226731085,-0.008735800471154298,-0.0005459875294471436
701,6,mild,analytic,uncertainty_penalized,64,0.8484464029497287,-0.00860282378135624,-0.0002688382431673825
701,6,mild,analytic,safety_penalized,1,0.611626530037117,0.0,0.0
701,6,mild,analytic,safety_penalized,2,0.7471043495207589,0.1354778194836419,0.1354778194836419
701,6,mild,analytic,safety_penalized,4,0.8238555203793699,0.07675117085861105,0.038375585429305525
701,6,mild,analytic,safety_penalized,8,0.8579273012479035,0.034071780868533574,0.008517945217133394
701,6,mild,analytic,safety_penalized,16,0.8638369748364474,0.0059096735885438845,0.0007387091985679856
701,6,mild,analytic,safety_penalized,32,0.8549720636764495,-0.00886491115999788,-0.0005540569474998674
701,6,mild,analytic,safety_penalized,64,0.8474868139534664,-0.007485249722983145,-0.00023391405384322328
701,6,mild,analytic,random_score,1,0.6116265300371174,0.0,0.0
701,6,mild,analytic,random_score,2,0.6158631549804066,0.004236624943289136,0.004236624943289136
701,6,mild,analytic,random_score,4,0.6144848949168943,-0.001378260063512271,-0.0006891300317561355
701,6,mild,analytic,random_score,8,0.6013469247581738,-0.013137970158720536,-0.003284492539680134
701,6,mild,analytic,random_score,16,0.5717336264463104,-0.029613298311863323,-0.0037016622889829154
701,6,mild,analytic,random_score,32,0.5090711312654513,-0.06266249518085909,-0.003916405948803693
701,6,mild,analytic,random_score,64,0.40871925589367847,-0.10035187537177287,-0.003135996105367902
701,6,mild,analytic,oracle_real_utility,1,0.611626530037117,0.0,0.0
701,6,mild,analytic,oracle_real_utility,2,0.7485978920939809,0.1369713620568639,0.1369713620568639
701,6,mild,analytic,oracle_real_utility,4,0.8312072081376055,0.08260931604362465,0.041304658021812324
701,6,mild,analytic,oracle_real_utility,8,0.8824804778035545,0.05127326966594903,0.012818317416487257
701,6,mild,analytic,oracle_real_utility,16,0.9242172676167948,0.04173678981324025,0.005217098726655031
701,6,mild,analytic,oracle_real_utility,32,0.9621649978046775,0.03794773018788267,0.0023717331367426667
701,6,mild,analytic,oracle_real_utility,64,0.9885078371645053,0.02634283935982784,0.00082321372999462
701,6,mild,analytic,anti_real_utility,1,0.6116265300371174,0.0,0.0
701,6,mild,analytic,anti_real_utility,2,0.47465516798025364,-0.13697136205686378,-0.13697136205686378
701,6,mild,analytic,anti_real_utility,4,0.3335502283087356,-0.14110493967151805,-0.07055246983575902
701,6,mild,analytic,anti_real_utility,8,0.20882806222937542,-0.12472216607936018,-0.031180541519840045
701,6,mild,analytic,anti_real_utility,16,0.11719123886337426,-0.09163682336600115,-0.011454602920750144
701,6,mild,analytic,anti_real_utility,32,0.057923165575355894,-0.05926807328801837,-0.003704254580501148
701,6,mild,analytic,anti_real_utility,64,0.024290822678421413,-0.03363234289693448,-0.0010510107155292025
