seed,state_id,mismatch,dynamics_backend,scorer,profile_class,decision_action,decision_reason,recommended_n,stop_n,value_N1,value_N64,gain_N64_minus_N1,best_minus_N1,tail_real_uplift,tail_imagined_uplift,tail_hallucination_gap,score_real_rank_corr,real_imagined_corr,alignment_status
701,0,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.5716473316598097,0.7235300305634476,0.15188269890363781,0.1876637404819418,0.1939005656443522,0.2660613529387724,0.21464760099994384,0.9357699519512481,0.95618571927558,aligned
701,0,mild,analytic,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.5716473316598101,0.7208640523072877,0.1492167206474776,0.18628270583622986,0.17777476353246335,0.26589741692806756,0.23060946710112784,0.9346976444392359,0.95618571927558,aligned
701,0,mild,analytic,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.5716473316598099,0.7211434648522519,0.14949613319244204,0.18705181847542884,0.1939005656443522,0.2660613529387724,0.21464760099994384,0.9339651939528888,0.95618571927558,aligned
701,0,mild,analytic,random_score,saturating,block_high_n,"profile=saturating, alignment=anti_aligned",1,2,0.5716473316598102,0.576638914747299,0.004991583087488816,0.004991583087488816,-0.057353991137055194,-0.0903813233571874,0.10945948148539142,-0.030399624985350992,0.95618571927558,anti_aligned
701,0,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.5716473316598102,0.977582213419246,0.4059348817594358,0.4059348817594358,0.29837347365944267,0.21809264485662527,0.062205984902706235,1.0,0.95618571927558,aligned
701,0,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.5716473316598097,0.05841269072015027,-0.5132346409396594,0.0,-0.41988650779024916,-0.5176327114853433,0.044740610010429505,-1.0,0.95618571927558,anti_aligned
701,1,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6217490921904165,0.8577382135101463,0.23598912131972982,0.2415277367325922,0.24065882376191805,0.23786841234895828,0.0897923656601729,0.9844368920660963,0.9827373426352226,aligned
701,1,mild,analytic,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6217490921904165,0.8531597423053237,0.23141065011490713,0.23872251306183867,0.24226665134004943,0.237609103264677,0.08792522899776023,0.9839974217742881,0.9827373426352226,aligned
701,1,mild,analytic,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6217490921904165,0.857740844523317,0.23599175233290048,0.24162173508536355,0.24065882376191805,0.23786841234895828,0.0897923656601729,0.9841380522676667,0.9827373426352226,aligned
701,1,mild,analytic,random_score,unstable,stop_early,marginal inference value below compute threshold,32,32,0.621749092190416,0.6691825650115865,0.0474334728211705,0.07814901387961337,0.10108008239330712,0.08958068373202943,0.08108337841185498,0.014130434782608696,0.9827373426352226,weak
701,1,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6217490921904163,0.9874867752477341,0.3657376830573178,0.3657376830573178,0.30162079791112106,0.22725942621098383,0.018221405372995436,1.0,0.9827373426352226,aligned
701,1,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6217490921904162,0.031468307320966935,-0.5902807848694492,0.0,-0.4960840220987572,-0.5653367808134028,0.023330018358487054,-1.0,0.9827373426352226,anti_aligned
701,2,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6145838390632926,0.7661150540277781,0.15153121496448552,0.17187468734818212,0.17584266582230357,0.2231690606344574,0.16204894435565909,0.7675436540489863,0.9130582996320492,aligned
701,2,mild,analytic,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6145838390632927,0.7642700991266601,0.14968626006336738,0.16720382886555263,0.17584266582230357,0.2231690606344574,0.16204894435565909,0.7657271768428454,0.9130582996320492,aligned
701,2,mild,analytic,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6145838390632927,0.7648927303225954,0.1503088912593027,0.16717763816075903,0.17584266582230357,0.2231690606344574,0.16204894435565909,0.7410289464432205,0.9130582996320492,aligned
701,2,mild,analytic,random_score,saturating,stop_early,marginal inference value below compute threshold,2,2,0.614583839063293,0.6441794552744756,0.029595616211182674,0.029595616211182674,0.03262722594651857,0.030739763730278424,0.1128350873272651,0.01293800539083558,0.9130582996320492,weak
701,2,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6145838390632931,0.9937426335993176,0.3791587945360245,0.3791587945360245,0.34778047220027863,0.19155137014463985,-0.04150655251213353,1.0,0.9130582996320492,aligned
701,2,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6145838390632926,0.0210330079131178,-0.5935508311501748,0.0,-0.5024004753963494,-0.5938832166461481,0.023239808293706504,-1.0,0.9130582996320492,anti_aligned
701,3,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6763503883448262,0.8192946747929131,0.14294428644808688,0.16574195011276116,0.16092648078147176,0.224733590025451,0.14923691344352863,0.9545118949958983,0.973667201671134,aligned
701,3,mild,analytic,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6763503883448264,0.819279671430594,0.14292928308576758,0.1669801415285842,0.1614875396459311,0.2247301248151523,0.14867238936877059,0.9554963084495488,0.973667201671134,aligned
701,3,mild,analytic,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6763503883448262,0.8192726678037981,0.14292227945897196,0.16546338418611783,0.16092648078147176,0.224733590025451,0.14923691344352863,0.9528887847181531,0.973667201671134,aligned
701,3,mild,analytic,random_score,helpful,block_high_n,"profile=helpful, alignment=anti_aligned",1,2,0.6763503883448265,0.8436660797575137,0.1673156914126872,0.1673156914126872,-0.06752114762129091,-0.08680717814285432,0.06614377367798596,-0.1434079456228759,0.973667201671134,anti_aligned
701,3,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6763503883448262,0.9923932768879489,0.3160428885431227,0.3160428885431227,0.25553892221038943,0.18425155473100607,0.014142436720166018,1.0,0.973667201671134,aligned
701,3,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6763503883448264,0.07413244477180456,-0.6022179435730218,0.0,-0.452492026922247,-0.5066363131113806,0.03128551801041582,-1.0,0.973667201671134,anti_aligned
701,4,mild,analytic,predicted_utility,unstable,stop_early,marginal inference value below compute threshold,16,16,0.5996571547695909,0.7443119885493176,0.14465483377972665,0.19404830147767915,0.17550306676567273,0.2505822380964653,0.1960200249032812,0.9483153638814016,0.9657573720706495,aligned
701,4,mild,analytic,uncertainty_penalized,unstable,stop_early,marginal inference value below compute threshold,16,16,0.5996571547695907,0.7416509518312773,0.14199379706168658,0.19426078109733147,0.17520532424266,0.25021633654425235,0.19595186587408098,0.9480575413102075,0.9657573720706495,aligned
701,4,mild,analytic,safety_penalized,unstable,stop_early,marginal inference value below compute threshold,16,16,0.5996571547695908,0.7443551323966127,0.14469797762702186,0.19376350357520278,0.17550306676567273,0.2505822380964653,0.1960200249032812,0.9461736786593227,0.9657573720706495,aligned
701,4,mild,analytic,random_score,saturating,stop_early,marginal inference value below compute threshold,8,8,0.5996571547695905,0.6024746112465529,0.00281745647696241,0.01524633167767131,0.013390585456804383,0.025604519263373926,0.13315478737905817,0.05799835931091058,0.9657573720706495,weak
701,4,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.5996571547695905,0.9904199236674806,0.3907627688978901,0.3907627688978901,0.3076808071945739,0.20836320220831372,0.02162324858622844,1.0,0.9657573720706495,aligned
701,4,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.5996571547695901,0.04244591036508648,-0.5572112444045036,0.0,-0.4817333933061899,-0.5637126195746883,0.03896162730399022,-1.0,0.9657573720706495,anti_aligned
701,5,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.659632585616752,0.7996163256534636,0.13998374003671166,0.15383092924822872,0.13763268320537414,0.20614309883461068,0.15365502470824677,0.8204470877768663,0.9525296738317357,aligned
701,5,mild,analytic,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.659632585616752,0.7986182743568946,0.1389856887401426,0.15263460737966827,0.13763268320537414,0.2061430988346108,0.15365502470824688,0.8178102660260167,0.9525296738317357,aligned
701,5,mild,analytic,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6596325856167522,0.799422140569944,0.13978955495319179,0.1498345651012074,0.13763268320537414,0.2061430988346108,0.15365502470824688,0.7960564865815071,0.9525296738317357,aligned
701,5,mild,analytic,random_score,saturating,stop_early,marginal inference value below compute threshold,2,2,0.6596325856167515,0.6798839264148442,0.020251340798092654,0.020251340798092654,0.03311456913836963,0.04246426799433145,0.09449430793497204,-0.09594515410758232,0.9525296738317357,weak
701,5,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6596325856167521,0.9948021053625133,0.33516951974576126,0.33516951974576126,0.281189454077003,0.184078428340388,-0.011966416657604784,1.0,0.9525296738317357,aligned
701,5,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6596325856167518,0.04472231160720198,-0.6149102740095498,0.0,-0.48764512117080666,-0.5594559514922524,0.013333778757564585,-1.0,0.9525296738317357,anti_aligned
701,6,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.611626530037117,0.8474935637855627,0.23586703374844575,0.25186757623579725,0.25403795458143175,0.2544259476033789,0.08824366711479614,0.9884624399390601,0.9871140168928615,aligned
701,6,mild,analytic,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.611626530037117,0.8484464029497287,0.23681987291261175,0.2541584971651223,0.26263253122636443,0.2540180788238373,0.07924122169032188,0.9892300480487519,0.9871140168928615,aligned
701,6,mild,analytic,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.611626530037117,0.8474868139534664,0.2358602839163494,0.2522104447993304,0.25403795458143186,0.2544259476033789,0.08824366711479603,0.9884888081565686,0.9871140168928615,aligned
701,6,mild,analytic,random_score,harmful,block_high_n,"profile=harmful, alignment=weak",1,4,0.6116265300371174,0.40871925589367847,-0.20290727414343895,0.004236624943289136,-0.02250782705896104,-0.02514102003152696,0.08522248112028308,0.021299660142974335,0.9871140168928615,weak
701,6,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.611626530037117,0.9885078371645053,0.3768813071273883,0.3768813071273883,0.3063108081050733,0.24347308839892623,0.025017954386701957,1.0,0.9871140168928615,aligned
701,6,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6116265300371174,0.024290822678421413,-0.587335707358696,0.0,-0.5098833547201348,-0.5769444776627672,0.020794551150216473,-1.0,0.9871140168928615,anti_aligned
701,7,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6726948582742721,0.878279831479204,0.20558497320493185,0.2224395723545608,0.23769450348786136,0.23545402529521975,0.05712814638318153,0.9726502988397985,0.9898646827793378,aligned
701,7,mild,analytic,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6726948582742721,0.8709896455478333,0.1982947872735612,0.21996415178415385,0.22774889885361982,0.23518298374716307,0.0668027094693664,0.9712967303410289,0.9898646827793378,aligned
701,7,mild,analytic,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6726948582742721,0.87348071297478,0.20078585470050792,0.22180813819760625,0.23769450348786125,0.23545402529521986,0.057128146383181755,0.97149302707137,0.9898646827793378,aligned
701,7,mild,analytic,random_score,helpful,stop_early,marginal inference value below compute threshold,32,32,0.6726948582742722,0.793553148847821,0.1208582905735488,0.1208582905735488,0.08743445719487286,0.0813260496119782,0.05326021699292849,0.15151470760576585,0.9898646827793378,aligned
701,7,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.672694858274272,0.9942445356171672,0.3215496773428952,0.3215496773428952,0.2744662154951629,0.2141322154021036,-0.0009653755172361889,1.0,0.9898646827793378,aligned
701,7,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6726948582742718,0.020254937293285126,-0.6524399209809867,0.0,-0.5471596120165495,-0.586041117936005,0.020487118656367626,-1.0,0.9898646827793378,anti_aligned
701,8,mild,analytic,predicted_utility,unstable,stop_early,marginal inference value below compute threshold,16,16,0.6089737104109807,0.8263848151151437,0.21741110470416303,0.25527359109312964,0.273036602700516,0.2972029883942374,0.09367532362708375,0.9806750263682175,0.9833705768826576,aligned
701,8,mild,analytic,uncertainty_penalized,unstable,stop_early,marginal inference value below compute threshold,16,16,0.6089737104109806,0.8253238508521346,0.21635014044115397,0.25466870554005394,0.273036602700516,0.2972029883942373,0.09367532362708364,0.9800656275635767,0.9833705768826576,aligned
701,8,mild,analytic,safety_penalized,unstable,stop_early,marginal inference value below compute threshold,16,16,0.6089737104109806,0.8257279912906994,0.21675428087971882,0.25487797429526104,0.273036602700516,0.2972029883942373,0.09367532362708364,0.9796437360834408,0.9833705768826576,aligned
701,8,mild,analytic,random_score,saturating,stop_early,marginal inference value below compute threshold,4,4,0.6089737104109808,0.5989190298684488,-0.010054680542532002,0.005257099236679941,-0.0033019087068708597,-0.015803029704662852,0.05700781693557033,0.07929801945388491,0.9833705768826576,weak
701,8,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6089737104109804,0.9962058956143471,0.3872321852033668,0.3872321852033668,0.3482075919420644,0.2621389299668634,-0.016559724041838697,1.0,0.9833705768826576,aligned
701,8,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6089737104109806,0.03048478228765008,-0.5784889281233305,0.0,-0.5190034196200953,-0.5740709923351144,0.014441365218343216,-1.0,0.9833705768826576,anti_aligned
701,9,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6063790960296408,0.8183717319741319,0.21199263594449114,0.23614809221939836,0.24035716338581503,0.2598157882508281,0.10696952103050339,0.9816301418024141,0.982542095615486,aligned
701,9,mild,analytic,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6063790960296408,0.818467308035931,0.21208821200629024,0.2375169669728936,0.2402481065721429,0.2595720231372254,0.10683481273057283,0.9826526426813548,0.982542095615486,aligned
701,9,mild,analytic,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6063790960296408,0.8182947720519129,0.21191567602227213,0.23547010239081656,0.24035716338581503,0.2598157882508282,0.1069695210305035,0.9806047111215281,0.982542095615486,aligned
701,9,mild,analytic,random_score,saturating,stop_early,marginal inference value below compute threshold,2,2,0.6063790960296405,0.6357842860432479,0.02940519001360742,0.02940519001360742,-0.01809947988825178,-0.01164798778306686,0.09396238827067527,-0.09298019453884918,0.982542095615486,weak
701,9,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6063790960296409,0.9877345198328149,0.381355423803174,0.381355423803174,0.3048367703125592,0.240482380547557,0.023156506400488164,1.0,0.982542095615486,aligned
701,9,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6063790960296411,0.03089670332028171,-0.5754823927093594,0.0,-0.49444359518922176,-0.5617467826289799,0.02020770872573223,-1.0,0.982542095615486,anti_aligned
701,10,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6128436940923988,0.7780610794936241,0.16521738540122533,0.18826210572593138,0.17837746672681876,0.2445567941906951,0.1810160474927004,0.9105297081917263,0.9628612001296502,aligned
701,10,mild,analytic,uncertainty_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6128436940923988,0.7747287991458289,0.16188510505343012,0.18807707800117635,0.17837746672681887,0.2445567941906952,0.1810160474927004,0.9102718856205321,0.9628612001296502,aligned
701,10,mild,analytic,safety_penalized,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6128436940923987,0.7754733235507223,0.1626296294583236,0.18743431657065368,0.17837746672681876,0.2445567941906952,0.1810160474927005,0.9026075237313957,0.9628612001296502,aligned
701,10,mild,analytic,random_score,helpful,stop_early,marginal inference value below compute threshold,8,8,0.6128436940923984,0.6868237819975364,0.07398008790513799,0.07398008790513799,0.0030871567624880525,0.02456709272563995,0.13631665599197595,0.035720145318176494,0.9628612001296502,weak
701,10,mild,analytic,oracle_real_utility,helpful,sample_more,high-score tail is real-utility aligned,64,64,0.6128436940923986,0.9886706304407464,0.37582693634834785,0.37582693634834785,0.2967261342208164,0.20326090325616286,0.021371489064170524,1.0,0.9628612001296502,aligned
701,10,mild,analytic,anti_real_utility,harmful,block_high_n,"profile=harmful, alignment=anti_aligned",1,2,0.6128436940923986,0.02425064426176123,-0.5885930498306373,0.0,-0.49530415161586644,-0.5672430950585035,0.042897776586186986,-1.0,0.9628612001296502,anti_aligned
701,11,mild,analytic,predicted_utility,helpful,stop_early,marginal inference value below compute threshold,16,16,0.6314735114736243,0.7856289614588414,0.15415544998521713,0.1800812300838689,0.17305568086654777,0.2458935256493181,0.16629267871962594,0.8473866166647135,0.9560334802556428,aligned
