seed,state_id,mismatch,dynamics_backend,scorer,N,normalized_real_utility,delta_value,delta_per_rollout
751,1,mild,learned,uncertainty_penalized,2,0.760746370973497,0.12920224071592246,0.12920224071592246
751,1,mild,learned,uncertainty_penalized,4,0.8317777220669693,0.07103135109347236,0.03551567554673618
751,1,mild,learned,uncertainty_penalized,8,0.868857313910939,0.037079591843969695,0.009269897960992424
751,1,mild,learned,uncertainty_penalized,16,0.8942549015033142,0.025397587592375204,0.0031746984490469005
751,1,mild,learned,uncertainty_penalized,32,0.9094169638676145,0.015162062364300288,0.000947628897768768
751,1,mild,learned,uncertainty_penalized,64,0.9072213945677089,-0.0021955692999056087,-6.861154062205027e-05
751,1,mild,learned,safety_penalized,1,0.6315441302575744,0.0,0.0
751,1,mild,learned,safety_penalized,2,0.7607382109503251,0.12919408069275073,0.12919408069275073
751,1,mild,learned,safety_penalized,4,0.8313628695399766,0.0706246585896515,0.03531232929482575
751,1,mild,learned,safety_penalized,8,0.8660125601177773,0.03464969057780065,0.008662422644450163
751,1,mild,learned,safety_penalized,16,0.8827320077475937,0.016719447629816475,0.0020899309537270594
751,1,mild,learned,safety_penalized,32,0.8820405375690539,-0.0006914701785398769,-4.321688615874231e-05
751,1,mild,learned,safety_penalized,64,0.8693082985904588,-0.0127322389785951,-0.0003978824680810969
751,1,mild,learned,random_score,1,0.631544130257575,0.0,0.0
751,1,mild,learned,random_score,2,0.6454440062750405,0.013899876017465451,0.013899876017465451
751,1,mild,learned,random_score,4,0.6729935435867271,0.027549537311686634,0.013774768655843317
751,1,mild,learned,random_score,8,0.7023403278492073,0.029346784262480163,0.007336696065620041
751,1,mild,learned,random_score,16,0.72395120086329,0.02161087301408271,0.0027013591267603387
751,1,mild,learned,random_score,32,0.7488913111025268,0.024940110239236812,0.0015587568899523008
751,1,mild,learned,random_score,64,0.7814032116548679,0.0325119005523411,0.0010159968922606594
751,1,mild,learned,oracle_real_utility,1,0.6315441302575745,0.0,0.0
751,1,mild,learned,oracle_real_utility,2,0.7637796435170132,0.13223551325943872,0.13223551325943872
751,1,mild,learned,oracle_real_utility,4,0.8429780436679979,0.07919840015098467,0.039599200075492336
751,1,mild,learned,oracle_real_utility,8,0.8955685181880746,0.0525904745200767,0.013147618630019176
751,1,mild,learned,oracle_real_utility,16,0.9426649396796488,0.047096421491574225,0.005887052686446778
751,1,mild,learned,oracle_real_utility,32,0.978812220600219,0.03614728092057018,0.0022592050575356362
751,1,mild,learned,oracle_real_utility,64,0.9946249850580906,0.01581276445787161,0.0004941488893084878
751,1,mild,learned,anti_real_utility,1,0.6315441302575746,0.0,0.0
751,1,mild,learned,anti_real_utility,2,0.49930861699813545,-0.13223551325943916,-0.13223551325943916
751,1,mild,learned,anti_real_utility,4,0.3619582494920735,-0.13735036750606194,-0.06867518375303097
751,1,mild,learned,anti_real_utility,8,0.24084205249826793,-0.12111619699380557,-0.030279049248451394
751,1,mild,learned,anti_real_utility,16,0.1532400692004575,-0.08760198329781044,-0.010950247912226305
751,1,mild,learned,anti_real_utility,32,0.09213721824843349,-0.061102850952024,-0.0038189281845015
751,1,mild,learned,anti_real_utility,64,0.04928403101922991,-0.04285318722920358,-0.001339162100912612
751,2,mild,learned,predicted_utility,1,0.5996823563033331,0.0,0.0
751,2,mild,learned,predicted_utility,2,0.7225972968949068,0.12291494059157371,0.12291494059157371
751,2,mild,learned,predicted_utility,4,0.789249375042572,0.06665207814766516,0.03332603907383258
751,2,mild,learned,predicted_utility,8,0.8118957131260607,0.022646338083488704,0.005661584520872176
751,2,mild,learned,predicted_utility,16,0.8020367743769121,-0.00985893874914856,-0.00123236734364357
751,2,mild,learned,predicted_utility,32,0.7767566129542439,-0.0252801614226682,-0.0015800100889167626
751,2,mild,learned,predicted_utility,64,0.7580388637763401,-0.01871774917790381,-0.000584929661809494
751,2,mild,learned,uncertainty_penalized,1,0.5996823563033332,0.0,0.0
751,2,mild,learned,uncertainty_penalized,2,0.7216719197362438,0.12198956343291056,0.12198956343291056
751,2,mild,learned,uncertainty_penalized,4,0.7866078514295098,0.06493593169326606,0.03246796584663303
751,2,mild,learned,uncertainty_penalized,8,0.8084295147095961,0.02182166328008628,0.00545541582002157
751,2,mild,learned,uncertainty_penalized,16,0.8002056413483819,-0.008223873361214218,-0.0010279841701517772
751,2,mild,learned,uncertainty_penalized,32,0.7788491297389463,-0.021356511609435636,-0.0013347819755897272
751,2,mild,learned,uncertainty_penalized,64,0.7647534997568229,-0.014095629982123326,-0.0004404884369413539
751,2,mild,learned,safety_penalized,1,0.5996823563033332,0.0,0.0
751,2,mild,learned,safety_penalized,2,0.7226199600165143,0.12293760371318108,0.12293760371318108
751,2,mild,learned,safety_penalized,4,0.7888649686435347,0.06624500862702043,0.033122504313510215
751,2,mild,learned,safety_penalized,8,0.811642035026797,0.022777066383262268,0.005694266595815567
751,2,mild,learned,safety_penalized,16,0.80311894065122,-0.008523094375576967,-0.001065386796947121
751,2,mild,learned,safety_penalized,32,0.7799609642041153,-0.02315797644710471,-0.0014473735279440444
751,2,mild,learned,safety_penalized,64,0.7628843691740935,-0.01707659503002179,-0.000533643594688181
751,2,mild,learned,random_score,1,0.5996823563033337,0.0,0.0
751,2,mild,learned,random_score,2,0.6173495250653487,0.017667168762015018,0.017667168762015018
751,2,mild,learned,random_score,4,0.6252224294848586,0.00787290441950994,0.00393645220975497
751,2,mild,learned,random_score,8,0.6346139788254945,0.009391549340635907,0.002347887335158977
751,2,mild,learned,random_score,16,0.6517276518560424,0.017113673030547893,0.0021392091288184867
751,2,mild,learned,random_score,32,0.6405937106778559,-0.011133941178186557,-0.0006958713236366598
751,2,mild,learned,random_score,64,0.5710402145453812,-0.06955349613247463,-0.0021735467541398323
751,2,mild,learned,oracle_real_utility,1,0.5996823563033336,0.0,0.0
751,2,mild,learned,oracle_real_utility,2,0.7307296114681533,0.13104725516481974,0.13104725516481974
751,2,mild,learned,oracle_real_utility,4,0.8207325803766173,0.09000296890846404,0.04500148445423202
751,2,mild,learned,oracle_real_utility,8,0.8918499226124736,0.0711173422358563,0.017779335558964077
751,2,mild,learned,oracle_real_utility,16,0.9505563683416635,0.058706445729189816,0.007338305716148727
751,2,mild,learned,oracle_real_utility,32,0.9842863239025537,0.0337299555608902,0.0021081222225556376
751,2,mild,learned,oracle_real_utility,64,0.9953551337209988,0.011068809818445158,0.0003459003068264112
751,2,mild,learned,anti_real_utility,1,0.5996823563033333,0.0,0.0
751,2,mild,learned,anti_real_utility,2,0.46863510113851314,-0.1310472551648202,-0.1310472551648202
751,2,mild,learned,anti_real_utility,4,0.3417357454246639,-0.12689935571384925,-0.06344967785692462
751,2,mild,learned,anti_real_utility,8,0.22655873196343146,-0.11517701346123244,-0.02879425336530811
751,2,mild,learned,anti_real_utility,16,0.1376148807986049,-0.08894385116482656,-0.01111798139560332
751,2,mild,learned,anti_real_utility,32,0.07441256654893719,-0.06320231424966771,-0.003950144640604232
751,2,mild,learned,anti_real_utility,64,0.03393479175444547,-0.04047777479449172,-0.0012649304623278661
751,3,mild,learned,predicted_utility,1,0.5930332162730366,0.0,0.0
751,3,mild,learned,predicted_utility,2,0.7341060944944255,0.14107287822138892,0.14107287822138892
751,3,mild,learned,predicted_utility,4,0.8147966098385802,0.08069051534415461,0.040345257672077306
751,3,mild,learned,predicted_utility,8,0.8555544036527354,0.04075779381415523,0.010189448453538807
751,3,mild,learned,predicted_utility,16,0.8697957118856918,0.01424130823295644,0.001780163529119555
751,3,mild,learned,predicted_utility,32,0.8634579425192715,-0.006337769366420276,-0.00039611058540126726
751,3,mild,learned,predicted_utility,64,0.8460290904837247,-0.017428852035546893,-0.0005446516261108404
751,3,mild,learned,uncertainty_penalized,1,0.5930332162730365,0.0,0.0
751,3,mild,learned,uncertainty_penalized,2,0.7338800523550479,0.14084683608201143,0.14084683608201143
751,3,mild,learned,uncertainty_penalized,4,0.8140048971760375,0.08012484482098958,0.04006242241049479
751,3,mild,learned,uncertainty_penalized,8,0.8532984476745159,0.03929355049847838,0.009823387624619595
751,3,mild,learned,uncertainty_penalized,16,0.8644379817703578,0.011139534095841896,0.001392441761980237
751,3,mild,learned,uncertainty_penalized,32,0.8550955872676249,-0.009342394502732887,-0.0005838996564208054
751,3,mild,learned,uncertainty_penalized,64,0.8417772850552587,-0.013318302212366184,-0.00041619694413644326
751,3,mild,learned,safety_penalized,1,0.5930332162730366,0.0,0.0
751,3,mild,learned,safety_penalized,2,0.734253993779757,0.14122077750672035,0.14122077750672035
751,3,mild,learned,safety_penalized,4,0.8149319099351144,0.08067791615535747,0.04033895807767873
751,3,mild,learned,safety_penalized,8,0.8555725927687565,0.04064068283364208,0.01016017070841052
751,3,mild,learned,safety_penalized,16,0.8693327482950359,0.013760155526279405,0.0017200194407849256
751,3,mild,learned,safety_penalized,32,0.8623832216602062,-0.006949526634829728,-0.000434345414676858
751,3,mild,learned,safety_penalized,64,0.8451915293742776,-0.01719169228592865,-0.0005372403839352703
751,3,mild,learned,random_score,1,0.5930332162730366,0.0,0.0
751,3,mild,learned,random_score,2,0.581332347872571,-0.01170086840046558,-0.01170086840046558
751,3,mild,learned,random_score,4,0.5748878400879345,-0.006444507784636566,-0.003222253892318283
751,3,mild,learned,random_score,8,0.5679970812822044,-0.006890758805730091,-0.0017226897014325226
751,3,mild,learned,random_score,16,0.5588363074297715,-0.009160773852432857,-0.0011450967315541072
751,3,mild,learned,random_score,32,0.5719635756293684,0.013127268199596864,0.000820454262474804
751,3,mild,learned,random_score,64,0.6060266355354018,0.03406305990603342,0.0010644706220635444
751,3,mild,learned,oracle_real_utility,1,0.5930332162730365,0.0,0.0
751,3,mild,learned,oracle_real_utility,2,0.7365206992747277,0.14348748300169123,0.14348748300169123
751,3,mild,learned,oracle_real_utility,4,0.8246247917113386,0.08810409243661088,0.04405204621830544
751,3,mild,learned,oracle_real_utility,8,0.8852520895895524,0.06062729787821375,0.015156824469553437
751,3,mild,learned,oracle_real_utility,16,0.9377195734474185,0.05246748385786615,0.0065584354822332686
751,3,mild,learned,oracle_real_utility,32,0.9774280008541282,0.03970842740670966,0.0024817767129193535
751,3,mild,learned,oracle_real_utility,64,0.9948569089994969,0.017428908145368682,0.0005446533795427713
751,3,mild,learned,anti_real_utility,1,0.5930332162730365,0.0,0.0
751,3,mild,learned,anti_real_utility,2,0.4495457332713455,-0.143487483001691,-0.143487483001691
751,3,mild,learned,anti_real_utility,4,0.30205649604214335,-0.14748923722920215,-0.07374461861460108
751,3,mild,learned,anti_real_utility,8,0.17139880365027216,-0.1306576923918712,-0.0326644230979678
751,3,mild,learned,anti_real_utility,16,0.08217890346412124,-0.08921990018615092,-0.011152487523268865
751,3,mild,learned,anti_real_utility,32,0.03354764271230066,-0.04863126075182058,-0.0030394537969887863
751,3,mild,learned,anti_real_utility,64,0.012073358063953637,-0.02147428464834702,-0.0006710713952608444
751,4,mild,learned,predicted_utility,1,0.6263436104335663,0.0,0.0
751,4,mild,learned,predicted_utility,2,0.7508463463223167,0.12450273588875038,0.12450273588875038
751,4,mild,learned,predicted_utility,4,0.8187500408073141,0.06790369448499733,0.03395184724249867
751,4,mild,learned,predicted_utility,8,0.8558366535782755,0.03708661277096148,0.00927165319274037
751,4,mild,learned,predicted_utility,16,0.8798215440310146,0.023984890452739105,0.002998111306592388
751,4,mild,learned,predicted_utility,32,0.8874904591292868,0.0076689150982721666,0.0004793071936420104
751,4,mild,learned,predicted_utility,64,0.8740111501741654,-0.013479308955121394,-0.00042122840484754356
751,4,mild,learned,uncertainty_penalized,1,0.6263436104335662,0.0,0.0
751,4,mild,learned,uncertainty_penalized,2,0.750899721183563,0.12455611074999673,0.12455611074999673
751,4,mild,learned,uncertainty_penalized,4,0.8190633598557457,0.06816363867218278,0.03408181933609139
751,4,mild,learned,uncertainty_penalized,8,0.8567801203342288,0.03771676047848305,0.009429190119620762
751,4,mild,learned,uncertainty_penalized,16,0.8817597671052683,0.024979646771039477,0.0031224558463799346
751,4,mild,learned,uncertainty_penalized,32,0.8925536031878922,0.010793836082623964,0.0006746147551639978
751,4,mild,learned,uncertainty_penalized,64,0.8854696581236499,-0.00708394506424237,-0.00022137328325757405
751,4,mild,learned,safety_penalized,1,0.6263436104335663,0.0,0.0
751,4,mild,learned,safety_penalized,2,0.7508987616648435,0.12455515123127714,0.12455515123127714
751,4,mild,learned,safety_penalized,4,0.8189431542828614,0.06804439261801787,0.034022196309008934
751,4,mild,learned,safety_penalized,8,0.8564346364069668,0.03749148212410547,0.009372870531026367
751,4,mild,learned,safety_penalized,16,0.8811009509920855,0.024666314585118698,0.0030832893231398373
751,4,mild,learned,safety_penalized,32,0.8891596199748774,0.008058668982791839,0.0005036668114244899
751,4,mild,learned,safety_penalized,64,0.8748700667009266,-0.014289553273950761,-0.0004465485398109613
751,4,mild,learned,random_score,1,0.6263436104335659,0.0,0.0
751,4,mild,learned,random_score,2,0.6191704048968258,-0.007173205536740057,-0.007173205536740057
751,4,mild,learned,random_score,4,0.6172299518770504,-0.0019404530197754122,-0.0009702265098877061
751,4,mild,learned,random_score,8,0.630955781028898,0.013725829151847613,0.003431457287961903
751,4,mild,learned,random_score,16,0.6580131720292793,0.027057391000381292,0.0033821738750476615
751,4,mild,learned,random_score,32,0.6627357732486903,0.004722601219410927,0.0002951625762131829
751,4,mild,learned,random_score,64,0.609357798784496,-0.05337797446419423,-0.0016680617020060698
751,4,mild,learned,oracle_real_utility,1,0.6263436104335662,0.0,0.0
751,4,mild,learned,oracle_real_utility,2,0.7518083599328391,0.1254647494992729,0.1254647494992729
751,4,mild,learned,oracle_real_utility,4,0.8224332176844706,0.07062485775163152,0.03531242887581576
751,4,mild,learned,oracle_real_utility,8,0.8658616568030642,0.04342843911859351,0.010857109779648377
751,4,mild,learned,oracle_real_utility,16,0.9044508246496505,0.03858916784658639,0.004823645980823299
751,4,mild,learned,oracle_real_utility,32,0.9443533254943562,0.0399025008447057,0.0024939063027941064
751,4,mild,learned,oracle_real_utility,64,0.9791750642612552,0.03482173876689898,0.0010881793364655931
751,4,mild,learned,anti_real_utility,1,0.6263436104335659,0.0,0.0
751,4,mild,learned,anti_real_utility,2,0.5008788609342928,-0.1254647494992731,-0.1254647494992731
751,4,mild,learned,anti_real_utility,4,0.3655226009897918,-0.135356259944501,-0.0676781299722505
751,4,mild,learned,anti_real_utility,8,0.24100579743406153,-0.12451680355573025,-0.031129200888932562
751,4,mild,learned,anti_real_utility,16,0.1472667907523813,-0.09373900668168023,-0.011717375835210028
751,4,mild,learned,anti_real_utility,32,0.08296409409301127,-0.06430269665937004,-0.004018918541210627
751,4,mild,learned,anti_real_utility,64,0.042064389135715675,-0.04089970495729559,-0.0012781157799154873
751,5,mild,learned,predicted_utility,1,0.6222943253567466,0.0,0.0
751,5,mild,learned,predicted_utility,2,0.7491289929812698,0.12683466762452322,0.12683466762452322
751,5,mild,learned,predicted_utility,4,0.8204196866012478,0.07129069361997797,0.03564534680998899
751,5,mild,learned,predicted_utility,8,0.8636715498787897,0.043251863277541935,0.010812965819385484
751,5,mild,learned,predicted_utility,16,0.8934504851456738,0.029778935266884132,0.0037223669083605165
751,5,mild,learned,predicted_utility,32,0.9149058154802241,0.02145533033455027,0.001340958145909392
751,5,mild,learned,predicted_utility,64,0.9318084935426729,0.016902678062448828,0.0005282086894515259
751,5,mild,learned,uncertainty_penalized,1,0.6222943253567466,0.0,0.0
751,5,mild,learned,uncertainty_penalized,2,0.7485729756041517,0.12627865024740514,0.12627865024740514
751,5,mild,learned,uncertainty_penalized,4,0.8183411518912204,0.06976817628706866,0.03488408814353433
751,5,mild,learned,uncertainty_penalized,8,0.8594026096108301,0.041061457719609784,0.010265364429902446
751,5,mild,learned,uncertainty_penalized,16,0.8877700933422642,0.02836748373143405,0.0035459354664292564
751,5,mild,learned,uncertainty_penalized,32,0.908465075166316,0.020694981824051828,0.0012934363640032392
751,5,mild,learned,uncertainty_penalized,64,0.9245881027398005,0.016123027573484494,0.0005038446116713904
751,5,mild,learned,safety_penalized,1,0.6222943253567466,0.0,0.0
751,5,mild,learned,safety_penalized,2,0.7490663865617027,0.1267720612049561,0.1267720612049561
751,5,mild,learned,safety_penalized,4,0.8200418643700054,0.07097547780830271,0.035487738904151356
751,5,mild,learned,safety_penalized,8,0.8627224566816333,0.04268059231162791,0.010670148077906977
751,5,mild,learned,safety_penalized,16,0.8920691381893288,0.029346681507695482,0.0036683351884619353
751,5,mild,learned,safety_penalized,32,0.9140729882153069,0.022003850025978156,0.0013752406266236347
751,5,mild,learned,safety_penalized,64,0.9317219689690294,0.017648980753722454,0.0005515306485538267
751,5,mild,learned,random_score,1,0.6222943253567469,0.0,0.0
751,5,mild,learned,random_score,2,0.6126685619868931,-0.009625763369853768,-0.009625763369853768
751,5,mild,learned,random_score,4,0.5970562973237935,-0.015612264663099618,-0.007806132331549809
751,5,mild,learned,random_score,8,0.567131805622736,-0.029924491701057487,-0.007481122925264372
751,5,mild,learned,random_score,16,0.5125301149860302,-0.054601690636705835,-0.006825211329588229
751,5,mild,learned,random_score,32,0.43276346536752475,-0.07976664961850544,-0.00498541560115659
751,5,mild,learned,random_score,64,0.3331847060642867,-0.09957875930323806,-0.0031118362282261895
751,5,mild,learned,oracle_real_utility,1,0.6222943253567466,0.0,0.0
751,5,mild,learned,oracle_real_utility,2,0.7510128926074708,0.12871856725072428,0.12871856725072428
751,5,mild,learned,oracle_real_utility,4,0.8281644096204389,0.07715151701296807,0.03857575850648404
751,5,mild,learned,oracle_real_utility,8,0.8853175763640092,0.057153166743570294,0.014288291685892573
751,5,mild,learned,oracle_real_utility,16,0.9383089465957124,0.052991370231703194,0.006623921278962899
751,5,mild,learned,oracle_real_utility,32,0.9791626143342116,0.04085366773849919,0.0025533542336561993
751,5,mild,learned,oracle_real_utility,64,0.9963731932613261,0.017210578927114528,0.000537830591472329
751,5,mild,learned,anti_real_utility,1,0.6222943253567468,0.0,0.0
751,5,mild,learned,anti_real_utility,2,0.4935757581060222,-0.12871856725072456,-0.12871856725072456
751,5,mild,learned,anti_real_utility,4,0.35649147169112677,-0.13708428641489545,-0.06854214320744773
751,5,mild,learned,anti_real_utility,8,0.22230889381547933,-0.13418257787564744,-0.03354564446891186
751,5,mild,learned,anti_real_utility,16,0.11587396353911578,-0.10643493027636355,-0.013304366284545444
751,5,mild,learned,anti_real_utility,32,0.05488137166907851,-0.06099259187003726,-0.003812036991877329
751,5,mild,learned,anti_real_utility,64,0.02843810725285691,-0.026443264416221603,-0.0008263520130069251
751,6,mild,learned,predicted_utility,1,0.6341551671409519,0.0,0.0
751,6,mild,learned,predicted_utility,2,0.7601633999799116,0.12600823283895968,0.12600823283895968
751,6,mild,learned,predicted_utility,4,0.8291692607825122,0.06900586080260063,0.034502930401300314
751,6,mild,learned,predicted_utility,8,0.8666419283604999,0.03747266757798773,0.009368166894496932
751,6,mild,learned,predicted_utility,16,0.8943378657716757,0.02769593741117582,0.0034619921763969774
751,6,mild,learned,predicted_utility,32,0.9187625210916,0.024424655319924216,0.0015265409574952635
751,6,mild,learned,predicted_utility,64,0.9452688841152066,0.02650636302360665,0.0008283238444877078
751,6,mild,learned,uncertainty_penalized,1,0.6341551671409518,0.0,0.0
751,6,mild,learned,uncertainty_penalized,2,0.7599580185319526,0.12580285139100078,0.12580285139100078
751,6,mild,learned,uncertainty_penalized,4,0.8283657881848362,0.06840776965288364,0.03420388482644182
751,6,mild,learned,uncertainty_penalized,8,0.8648789319435062,0.036513143758669986,0.009128285939667496
751,6,mild,learned,uncertainty_penalized,16,0.8914905047628645,0.02661157281935833,0.0033264466024197914
751,6,mild,learned,uncertainty_penalized,32,0.9116824446881284,0.020191939925263913,0.0012619962453289946
751,6,mild,learned,uncertainty_penalized,64,0.9262327926207252,0.014550347932596797,0.0004546983728936499
751,6,mild,learned,safety_penalized,1,0.6341551671409519,0.0,0.0
751,6,mild,learned,safety_penalized,2,0.7602059634595794,0.12605079631862748,0.12605079631862748
751,6,mild,learned,safety_penalized,4,0.8292324295140481,0.06902646605446872,0.03451323302723436
751,6,mild,learned,safety_penalized,8,0.8671678829809222,0.0379354534668741,0.009483863366718526
751,6,mild,learned,safety_penalized,16,0.8965586688889596,0.029390785908037453,0.0036738482385046817
751,6,mild,learned,safety_penalized,32,0.9231336164146313,0.02657494752567169,0.0016609342203544805
751,6,mild,learned,safety_penalized,64,0.9480748659890308,0.02494124957439947,0.0007794140491999835
751,6,mild,learned,random_score,1,0.634155167140952,0.0,0.0
751,6,mild,learned,random_score,2,0.6239454968766217,-0.010209670264330284,-0.010209670264330284
751,6,mild,learned,random_score,4,0.6082118324958241,-0.015733664380797596,-0.007866832190398798
751,6,mild,learned,random_score,8,0.5938034243204443,-0.014408408175379805,-0.0036021020438449514
751,6,mild,learned,random_score,16,0.603905993766158,0.010102569445713638,0.0012628211807142048
751,6,mild,learned,random_score,32,0.630930719391338,0.0270247256251801,0.0016890453515737563
751,6,mild,learned,random_score,64,0.624545627738055,-0.006385091653283048,-0.00019953411416509526
751,6,mild,learned,oracle_real_utility,1,0.6341551671409519,0.0,0.0
751,6,mild,learned,oracle_real_utility,2,0.7622794571555419,0.12812429001459003,0.12812429001459003
751,6,mild,learned,oracle_real_utility,4,0.8375835258259019,0.07530406867035999,0.037652034335179996
751,6,mild,learned,oracle_real_utility,8,0.8886653743701095,0.05108184854420761,0.012770462136051902
751,6,mild,learned,oracle_real_utility,16,0.9361474566032613,0.04748208223315176,0.00593526027914397
751,6,mild,learned,oracle_real_utility,32,0.9754647031577824,0.03931724655452118,0.0024573279096575737
751,6,mild,learned,oracle_real_utility,64,0.9945872748528348,0.01912257169505238,0.0005975803654703869
751,6,mild,learned,anti_real_utility,1,0.6341551671409517,0.0,0.0
751,6,mild,learned,anti_real_utility,2,0.5060308771263616,-0.12812429001459003,-0.12812429001459003
751,6,mild,learned,anti_real_utility,4,0.3701536967540695,-0.13587718037229213,-0.06793859018614606
751,6,mild,learned,anti_real_utility,8,0.24349088806698527,-0.12666280868708424,-0.03166570217177106
751,6,mild,learned,anti_real_utility,16,0.1437526650415489,-0.09973822302543636,-0.012467277878179545
751,6,mild,learned,anti_real_utility,32,0.07480324714876294,-0.06894941789278597,-0.004309338618299123
751,6,mild,learned,anti_real_utility,64,0.03605777726052206,-0.038745469888240874,-0.0012107959340075273
751,7,mild,learned,predicted_utility,1,0.5829158288777289,0.0,0.0
751,7,mild,learned,predicted_utility,2,0.7048941273603061,0.12197829848257724,0.12197829848257724
751,7,mild,learned,predicted_utility,4,0.7729566670340409,0.06806253967373477,0.034031269836867384
751,7,mild,learned,predicted_utility,8,0.8085529816035535,0.03559631456951262,0.008899078642378155
751,7,mild,learned,predicted_utility,16,0.8281115238172138,0.019558542213660268,0.0024448177767075335
751,7,mild,learned,predicted_utility,32,0.8331481412862562,0.0050366174690424925,0.0003147885918151558
751,7,mild,learned,predicted_utility,64,0.8255995650388251,-0.007548576247431105,-0.00023589300773222202
751,7,mild,learned,uncertainty_penalized,1,0.5829158288777289,0.0,0.0
