mismatch,imagined_gain_N64_minus_N1,real_gain_N64_minus_N1,gap_N1,gap_N64,gap_growth,normalized_gap_growth,real_utility_N64,normalized_real_utility_N64,success_N64
mild,4.685504472407061,5.323570540602294,0.05302647079973159,-0.5850395973955009,-0.6380660681952325,0.024415023232565475,1.349974064888626,0.9027904547692934,0.41001248349384595
none,5.110853563136323,12.865528652645189,8.1811643770665,0.4264892875576337,-7.754675089508866,0.05995854920036396,0.23653643927125156,0.9440631242411576,0.15189450546084515
severe,4.8247660890074515,-1.3013339953007375,-4.808165053428418,1.3179350308797706,6.126100084308188,0.5135844458232147,-0.5511528449502329,0.2762857721619208,0.030360285814629743
stuck_slip,5.020877753904857,-1.1363711657455502,-4.4616461474446085,1.6956027722057987,6.157248919650407,0.5824445390399345,-1.0450868696247022,0.3640290165430944,2.331369987513983e-09
