seed,repair_minus_predicted_N64,repair_minus_random_N64,oracle_minus_repair_N64,repair_minus_anti_N64
811,0.3590634629854622,0.19788230905162296,0.15700987610341033,0.7676260712747909
812,0.350603908989482,0.20612461946995708,0.1928422210406704,0.7337175820636832
813,0.35211777052366655,0.22689561233302447,0.15821531030579405,0.768114327906976
814,0.3441239289152663,0.19567357230681126,0.17095818594321988,0.7612295784147421
815,0.33875135911681925,0.23489952331331265,0.19285292843146595,0.7428118621117362
