seed,state_id,mismatch,scorer,N,normalized_real_utility,real_utility,pilot_k,heldout_n
811,1,severe,uncertainty_penalized,8,0.401193056447106,-0.5176997426034831,48,144
811,1,severe,uncertainty_penalized,16,0.34745490955285085,-0.8696996854676957,48,144
811,1,severe,uncertainty_penalized,32,0.32937141716752705,-0.9881516354194702,48,144
811,1,severe,uncertainty_penalized,64,0.3145774244923517,-1.0850564391270203,48,144
811,1,severe,pilot_calibrated_repair,1,0.6022465287423129,0.7992569232046222,48,144
811,1,severe,pilot_calibrated_repair,2,0.7232498231821555,1.591862459324429,48,144
811,1,severe,pilot_calibrated_repair,4,0.8273149891462773,2.273518500527472,48,144
811,1,severe,pilot_calibrated_repair,8,0.8617102163546468,2.498816891184148,48,144
811,1,severe,pilot_calibrated_repair,16,0.8164672499358823,2.2024627644638777,48,144
811,1,severe,pilot_calibrated_repair,32,0.7005420769791233,1.4431203491476277,48,144
811,1,severe,pilot_calibrated_repair,64,0.5168126254751253,0.2396408812169204,48,144
811,1,severe,random_score,1,0.6022465287423132,0.7992569232046219,48,144
811,1,severe,random_score,2,0.6092385309226738,0.8450564996737644,48,144
811,1,severe,random_score,4,0.6091731529625426,0.8446282556876805,48,144
811,1,severe,random_score,8,0.6111200816327625,0.8573811848503972,48,144
811,1,severe,random_score,16,0.6166077338653893,0.8933268469913761,48,144
811,1,severe,random_score,32,0.601433545063438,0.7939316519577975,48,144
811,1,severe,random_score,64,0.5381916909899436,0.3796797600140367,48,144
811,1,severe,anti_real_utility,1,0.6022465287423137,0.799256923204622,48,144
811,1,severe,anti_real_utility,2,0.45416472442453576,-0.17072045174389025,48,144
811,1,severe,anti_real_utility,4,0.35277319042510785,-0.8348634532683602,48,144
811,1,severe,anti_real_utility,8,0.28597602385546117,-1.2724036398005556,48,144
811,1,severe,anti_real_utility,16,0.22375047027816794,-1.6799984782865622,48,144
811,1,severe,anti_real_utility,32,0.16116303222631567,-2.0899637616377196,48,144
811,1,severe,anti_real_utility,64,0.09821215181917943,-2.5023096944099694,48,144
811,1,severe,oracle_real_utility,1,0.6022465287423133,0.7992569232046222,48,144
811,1,severe,oracle_real_utility,2,0.7503283330600905,1.7692342981531348,48,144
811,1,severe,oracle_real_utility,4,0.8845638807380284,2.648514806391719,48,144
811,1,severe,oracle_real_utility,8,0.9673059605797946,3.190498649527952,48,144
811,1,severe,oracle_real_utility,16,0.9912166757131916,3.3471205437916334,48,144
811,1,severe,oracle_real_utility,32,0.9958288470192274,3.37733156017445,48,144
811,1,severe,oracle_real_utility,64,0.9979805902567299,3.39142608223063,48,144
811,2,severe,predicted_utility,1,0.7302906441411924,1.83424521329886,48,144
811,2,severe,predicted_utility,2,0.5883179503211903,0.8608442956657317,48,144
811,2,severe,predicted_utility,4,0.43675736632809037,-0.17829363689288655,48,144
811,2,severe,predicted_utility,8,0.34323823984557106,-0.8194845665356311,48,144
811,2,severe,predicted_utility,16,0.3140996456699842,-1.0192661833091743,48,144
811,2,severe,predicted_utility,32,0.3040759389934212,-1.0879912670877634,48,144
811,2,severe,predicted_utility,64,0.30400556495357584,-1.088473769413527,48,144
811,2,severe,safety_penalized,1,0.7302906441411926,1.8342452132988591,48,144
811,2,severe,safety_penalized,2,0.5877775933875296,0.8571394710200765,48,144
811,2,severe,safety_penalized,4,0.43473628757205796,-0.19215066716255827,48,144
811,2,severe,safety_penalized,8,0.3401039462209791,-0.8409740812318696,48,144
811,2,severe,safety_penalized,16,0.31199053316718944,-1.0337267953492246,48,144
811,2,severe,safety_penalized,32,0.3018091277486468,-1.103533101833549,48,144
811,2,severe,safety_penalized,64,0.3013688583240495,-1.1065517010470864,48,144
811,2,severe,uncertainty_penalized,1,0.7302906441411922,1.8342452132988591,48,144
811,2,severe,uncertainty_penalized,2,0.5885698990041541,0.8625717199513118,48,144
811,2,severe,uncertainty_penalized,4,0.43738766165584153,-0.1739721717300801,48,144
811,2,severe,uncertainty_penalized,8,0.34392254120290394,-0.8147928222907139,48,144
811,2,severe,uncertainty_penalized,16,0.31425802806467346,-1.0181802733064882,48,144
811,2,severe,uncertainty_penalized,32,0.30223325477327256,-1.1006251790220882,48,144
811,2,severe,uncertainty_penalized,64,0.3010633218237018,-1.1086465370455207,48,144
811,2,severe,pilot_calibrated_repair,1,0.7302906441411936,1.8342452132988574,48,144
811,2,severe,pilot_calibrated_repair,2,0.8726934451486614,2.8105950552616896,48,144
811,2,severe,pilot_calibrated_repair,4,0.9420464543590554,3.286096935162656,48,144
811,2,severe,pilot_calibrated_repair,8,0.9518911703906632,3.3535948135304072,48,144
811,2,severe,pilot_calibrated_repair,16,0.9482882229880525,3.3288920892704073,48,144
811,2,severe,pilot_calibrated_repair,32,0.9452915150018117,3.3083458967231016,48,144
811,2,severe,pilot_calibrated_repair,64,0.9435668563519278,3.2965211981333207,48,144
811,2,severe,random_score,1,0.7302906441411927,1.8342452132988583,48,144
811,2,severe,random_score,2,0.7145092980324526,1.7260442883857214,48,144
811,2,severe,random_score,4,0.7203880886338521,1.7663507727666585,48,144
811,2,severe,random_score,8,0.7473276428484049,1.9510552119619815,48,144
811,2,severe,random_score,16,0.7641863717432222,2.0666429474257355,48,144
811,2,severe,random_score,32,0.7609308970124381,2.0443225842276247,48,144
811,2,severe,random_score,64,0.7800990150793419,2.175744079541926,48,144
811,2,severe,anti_real_utility,1,0.730290644141193,1.8342452132988594,48,144
811,2,severe,anti_real_utility,2,0.5715487818989913,0.745870609593342,48,144
811,2,severe,anti_real_utility,4,0.3961962138382405,-0.456391220248834,48,144
811,2,severe,anti_real_utility,8,0.2629333992087519,-1.3700749896867626,48,144
811,2,severe,anti_real_utility,16,0.190147215822711,-1.8691155854002672,48,144
811,2,severe,anti_real_utility,32,0.14782047208547294,-2.159318511650898,48,144
811,2,severe,anti_real_utility,64,0.11018983136526062,-2.4173237605659974,48,144
811,2,severe,oracle_real_utility,1,0.730290644141193,1.8342452132988583,48,144
811,2,severe,oracle_real_utility,2,0.8890325063833947,2.9226198170043745,48,144
811,2,severe,oracle_real_utility,4,0.9648600608728268,3.4425128269621084,48,144
811,2,severe,oracle_real_utility,8,0.9833511538899855,3.5692924662479673,48,144
811,2,severe,oracle_real_utility,16,0.989782079363003,3.6133845278144126,48,144
811,2,severe,oracle_real_utility,32,0.994547901783236,3.6460602191203244,48,144
811,2,severe,oracle_real_utility,64,0.997899220723162,3.66903771460647,48,144
811,3,severe,predicted_utility,1,0.6086144261201966,0.9543542253044508,48,144
811,3,severe,predicted_utility,2,0.4577690684961725,-0.08736305130491637,48,144
811,3,severe,predicted_utility,4,0.3610411098478288,-0.7553530195894183,48,144
811,3,severe,predicted_utility,8,0.3287026274294147,-0.9786781279335226,48,144
811,3,severe,predicted_utility,16,0.3208647338699675,-1.0328055420064963,48,144
811,3,severe,predicted_utility,32,0.3174323836094854,-1.0565088804587859,48,144
811,3,severe,predicted_utility,64,0.313637244475342,-1.0827175889364267,48,144
811,3,severe,safety_penalized,1,0.6086144261201969,0.9543542253044508,48,144
811,3,severe,safety_penalized,2,0.4562996780128149,-0.0975104597284094,48,144
811,3,severe,safety_penalized,4,0.35770839836996915,-0.7783682663237191,48,144
811,3,severe,safety_penalized,8,0.32609406922338785,-0.9966924718487811,48,144
811,3,severe,safety_penalized,16,0.32016851101588356,-1.0376135612050534,48,144
811,3,severe,safety_penalized,32,0.3168967902822821,-1.0602076142545913,48,144
811,3,severe,safety_penalized,64,0.31310365355845987,-1.0864024943621766,48,144
811,3,severe,uncertainty_penalized,1,0.6086144261201965,0.954354225304451,48,144
811,3,severe,uncertainty_penalized,2,0.45814015977751865,-0.08480034599488026,48,144
811,3,severe,uncertainty_penalized,4,0.3617656857314652,-0.7503491982714299,48,144
811,3,severe,uncertainty_penalized,8,0.3291097281311154,-0.9758667465230424,48,144
811,3,severe,uncertainty_penalized,16,0.32079176960728634,-1.0333094231613908,48,144
811,3,severe,uncertainty_penalized,32,0.3172977095319229,-1.05743892110119,48,144
811,3,severe,uncertainty_penalized,64,0.31438197665856327,-1.0775745709879245,48,144
811,3,severe,pilot_calibrated_repair,1,0.6086144261201961,0.9543542253044505,48,144
811,3,severe,pilot_calibrated_repair,2,0.7599038017156471,1.9991378289075397,48,144
811,3,severe,pilot_calibrated_repair,4,0.8935793062882402,2.9222824636918965,48,144
811,3,severe,pilot_calibrated_repair,8,0.9611247897955173,3.388742275480347,48,144
811,3,severe,pilot_calibrated_repair,16,0.973569873083703,3.4746863076623518,48,144
811,3,severe,pilot_calibrated_repair,32,0.9735870179033004,3.47480470742659,48,144
811,3,severe,pilot_calibrated_repair,64,0.974118320267368,3.4784738084216107,48,144
811,3,severe,random_score,1,0.6086144261201966,0.9543542253044506,48,144
811,3,severe,random_score,2,0.6184528927856893,1.0222973218784557,48,144
811,3,severe,random_score,4,0.6252430423149798,1.0691891598961216,48,144
811,3,severe,random_score,8,0.6258710894077357,1.0735263666710169,48,144
811,3,severe,random_score,16,0.6169747026468947,1.012089144245745,48,144
811,3,severe,random_score,32,0.6028697513278485,0.9146822919155111,48,144
811,3,severe,random_score,64,0.5703912812301685,0.6903904479270314,48,144
811,3,severe,anti_real_utility,1,0.6086144261201966,0.9543542253044502,48,144
811,3,severe,anti_real_utility,2,0.4426265770825318,-0.19193501271598593,48,144
811,3,severe,anti_real_utility,4,0.31005510065114594,-1.1074553811213566,48,144
811,3,severe,anti_real_utility,8,0.2220371513570734,-1.7152952236963992,48,144
811,3,severe,anti_real_utility,16,0.1584048925449035,-2.1547308443771054,48,144
811,3,severe,anti_real_utility,32,0.10916316918163066,-2.4947874080361183,48,144
811,3,severe,anti_real_utility,64,0.06777804579502633,-2.7805873736796753,48,144
811,3,severe,oracle_real_utility,1,0.6086144261201965,0.9543542253044504,48,144
811,3,severe,oracle_real_utility,2,0.7746022751578605,2.100643463324886,48,144
811,3,severe,oracle_real_utility,4,0.903814244383989,2.992963537390851,48,144
811,3,severe,oracle_real_utility,8,0.969356139833473,3.445586845836496,48,144
811,3,severe,oracle_real_utility,16,0.9857052058440591,3.5584912453348476,48,144
811,3,severe,oracle_real_utility,32,0.9907891830263571,3.593600491970651,48,144
811,3,severe,oracle_real_utility,64,0.9945901949625487,3.619849757210873,48,144
811,4,severe,predicted_utility,1,0.5686022934552831,1.0338769031884676,48,144
811,4,severe,predicted_utility,2,0.38879150433833687,-0.06201342764559782,48,144
811,4,severe,predicted_utility,4,0.2642090473387568,-0.8213044061674377,48,144
811,4,severe,predicted_utility,8,0.2206045364810816,-1.0870602157289881,48,144
811,4,severe,predicted_utility,16,0.21345801629030808,-1.1306160135464678,48,144
811,4,severe,predicted_utility,32,0.21202625739799344,-1.1393421346756778,48,144
811,4,severe,predicted_utility,64,0.21018373664219114,-1.1505717204561594,48,144
811,4,severe,safety_penalized,1,0.5686022934552832,1.0338769031884674,48,144
811,4,severe,safety_penalized,2,0.3875969077220534,-0.06929411912946913,48,144
811,4,severe,safety_penalized,4,0.26165684951015955,-0.83685925099333,48,144
811,4,severe,safety_penalized,8,0.2190406825274526,-1.0965914148023879,48,144
811,4,severe,safety_penalized,16,0.21397347916077664,-1.127474429115274,48,144
811,4,severe,safety_penalized,32,0.21269190146613748,-1.1352852429750264,48,144
811,4,severe,safety_penalized,64,0.21049098641990183,-1.1486991294831834,48,144
811,4,severe,uncertainty_penalized,1,0.5686022934552832,1.0338769031884678,48,144
811,4,severe,uncertainty_penalized,2,0.3892005222063421,-0.059520592099483266,48,144
811,4,severe,uncertainty_penalized,4,0.2656493979218645,-0.8125259213791176,48,144
811,4,severe,uncertainty_penalized,8,0.22326496870883497,-1.0708457162067269,48,144
811,4,severe,uncertainty_penalized,16,0.21626328074255521,-1.1135188070676583,48,144
811,4,severe,uncertainty_penalized,32,0.21354280367784295,-1.1300992610277092,48,144
811,4,severe,uncertainty_penalized,64,0.21073668033942944,-1.1472017021481649,48,144
811,4,severe,pilot_calibrated_repair,1,0.5686022934552826,1.0338769031884674,48,144
811,4,severe,pilot_calibrated_repair,2,0.7457229392395126,2.1133716546395624,48,144
811,4,severe,pilot_calibrated_repair,4,0.8942757395566354,3.01875435322712,48,144
811,4,severe,pilot_calibrated_repair,8,0.9603361583336789,3.4213718743677806,48,144
811,4,severe,pilot_calibrated_repair,16,0.9659955013337987,3.455863793919234,48,144
811,4,severe,pilot_calibrated_repair,32,0.9607563501692178,3.4239328117393577,48,144
811,4,severe,pilot_calibrated_repair,64,0.9575849465745814,3.4046041020907176,48,144
811,4,severe,random_score,1,0.5686022934552827,1.033876903188468,48,144
811,4,severe,random_score,2,0.5531342780828702,0.9396042037188339,48,144
811,4,severe,random_score,4,0.521796904711825,0.7486127474234631,48,144
811,4,severe,random_score,8,0.49943729357126876,0.6123379344910289,48,144
811,4,severe,random_score,16,0.5046887368729596,0.6443438333890271,48,144
811,4,severe,random_score,32,0.5085736681993583,0.6680212706410592,48,144
811,4,severe,random_score,64,0.450523907108399,0.3142261941652254,48,144
811,4,severe,anti_real_utility,1,0.5686022934552832,1.0338769031884683,48,144
811,4,severe,anti_real_utility,2,0.3748173103867152,-0.14718175435163044,48,144
811,4,severe,anti_real_utility,4,0.21836224161535556,-1.1007262992509836,48,144
811,4,severe,anti_real_utility,8,0.12381482382043447,-1.6769631395186386,48,144
811,4,severe,anti_real_utility,16,0.06914171801321356,-2.0101785617135377,48,144
811,4,severe,anti_real_utility,32,0.03872233963991624,-2.1955751265859496,48,144
811,4,severe,anti_real_utility,64,0.021767678242423365,-2.2989084670341335,48,144
811,4,severe,oracle_real_utility,1,0.5686022934552827,1.0338769031884678,48,144
811,4,severe,oracle_real_utility,2,0.7623872765238503,2.2149355607285663,48,144
811,4,severe,oracle_real_utility,4,0.9087737228751226,3.107115011746838,48,144
811,4,severe,oracle_real_utility,8,0.9761701185858792,3.5178748930376535,48,144
811,4,severe,oracle_real_utility,16,0.9913144546365903,3.6101748686196626,48,144
811,4,severe,oracle_real_utility,32,0.9959460307047406,3.638402871258077,48,144
811,4,severe,oracle_real_utility,64,0.9986498580763621,3.654881850563803,48,144
811,5,severe,predicted_utility,1,0.5309947300349794,0.7169436431318684,48,144
811,5,severe,predicted_utility,2,0.3801003521479097,-0.2507631495019376,48,144
811,5,severe,predicted_utility,4,0.29186138577187565,-0.8166520072099444,48,144
811,5,severe,predicted_utility,8,0.25977636130611775,-1.0224177656968048,48,144
811,5,severe,predicted_utility,16,0.2531838605466398,-1.0646963969799712,48,144
811,5,severe,predicted_utility,32,0.2524755223311258,-1.0692390692268328,48,144
811,5,severe,predicted_utility,64,0.24942593245739125,-1.0887965164749258,48,144
811,5,severe,safety_penalized,1,0.5309947300349792,0.7169436431318683,48,144
811,5,severe,safety_penalized,2,0.37894581075389583,-0.25816738526611105,48,144
811,5,severe,safety_penalized,4,0.28901621814520356,-0.834898465938665,48,144
811,5,severe,safety_penalized,8,0.25775266492360843,-1.0353960142107976,48,144
811,5,severe,safety_penalized,16,0.25344862185236244,-1.0629984456211332,48,144
811,5,severe,safety_penalized,32,0.2527427647091785,-1.0675252064034295,48,144
811,5,severe,safety_penalized,64,0.2494332931374147,-1.0887493114023659,48,144
811,5,severe,uncertainty_penalized,1,0.5309947300349794,0.7169436431318685,48,144
811,5,severe,uncertainty_penalized,2,0.38047431705335566,-0.248364860153626,48,144
811,5,severe,uncertainty_penalized,4,0.2925776357500588,-0.8120585957202837,48,144
811,5,severe,uncertainty_penalized,8,0.26004851291234576,-1.0206724193051038,48,144
811,5,severe,uncertainty_penalized,16,0.2523705397481849,-1.0699123372441224,48,144
811,5,severe,uncertainty_penalized,32,0.2517065839895431,-1.0741703785750383,48,144
811,5,severe,uncertainty_penalized,64,0.24887950650761986,-1.092300822670223,48,144
811,5,severe,pilot_calibrated_repair,1,0.5309947300349798,0.7169436431318683,48,144
811,5,severe,pilot_calibrated_repair,2,0.6838760803935491,1.6973931686916521,48,144
811,5,severe,pilot_calibrated_repair,4,0.8303058360287814,2.636467713125456,48,144
811,5,severe,pilot_calibrated_repair,8,0.9312712564952698,3.283973104477227,48,144
811,5,severe,pilot_calibrated_repair,16,0.9701168594837946,3.533095400498654,48,144
811,5,severe,pilot_calibrated_repair,32,0.9790416677075849,3.5903314464140266,48,144
811,5,severe,pilot_calibrated_repair,64,0.9806720122769584,3.6007870746236947,48,144
811,5,severe,random_score,1,0.5309947300349793,0.7169436431318673,48,144
811,5,severe,random_score,2,0.5343284690472306,0.7383233786276333,48,144
811,5,severe,random_score,4,0.5450048110200033,0.8067922559456854,48,144
811,5,severe,random_score,8,0.5497127031127503,0.8369846277287337,48,144
811,5,severe,random_score,16,0.54848697092591,0.829123835433059,48,144
811,5,severe,random_score,32,0.5480773541983357,0.8264969059529778,48,144
811,5,severe,random_score,64,0.540655658352652,0.7789005303735953,48,144
811,5,severe,anti_real_utility,1,0.5309947300349793,0.7169436431318688,48,144
811,5,severe,anti_real_utility,2,0.3650353654713939,-0.34737702035611095,48,144
811,5,severe,anti_real_utility,4,0.24210356506617392,-1.1357558847553297,48,144
811,5,severe,anti_real_utility,8,0.1533654021531974,-1.7048461598151476,48,144
811,5,severe,anti_real_utility,16,0.09117856550656861,-2.1036590584666106,48,144
811,5,severe,anti_real_utility,32,0.05281260399481981,-2.3497053464776356,48,144
811,5,severe,anti_real_utility,64,0.0284219351523467,-2.506126124019179,48,144
811,5,severe,oracle_real_utility,1,0.5309947300349797,0.7169436431318681,48,144
811,5,severe,oracle_real_utility,2,0.696954094598565,1.7812643066198466,48,144
811,5,severe,oracle_real_utility,4,0.8423969387547587,2.714009649426877,48,144
811,5,severe,oracle_real_utility,8,0.9449372493166956,3.3716150316753115,48,144
811,5,severe,oracle_real_utility,16,0.9853250330469521,3.630627548923929,48,144
811,5,severe,oracle_real_utility,32,0.9932499334923928,3.6814510461236676,48,144
811,5,severe,oracle_real_utility,64,0.9965404524971031,3.7025536056539634,48,144
811,6,severe,predicted_utility,1,0.6724842761414239,1.5989896342037717,48,144
811,6,severe,predicted_utility,2,0.5375535451826375,0.7527108462452948,48,144
811,6,severe,predicted_utility,4,0.38909116743827654,-0.1784377527592361,48,144
811,6,severe,predicted_utility,8,0.30353496882848774,-0.7150419462393873,48,144
811,6,severe,predicted_utility,16,0.2763207858753084,-0.8857279389798509,48,144
811,6,severe,predicted_utility,32,0.26400628677731414,-0.9629638606776998,48,144
811,6,severe,predicted_utility,64,0.2528245046410058,-1.0330954383123097,48,144
811,6,severe,safety_penalized,1,0.6724842761414239,1.5989896342037724,48,144
811,6,severe,safety_penalized,2,0.5362838346108157,0.7447472851191959,48,144
811,6,severe,safety_penalized,4,0.3850927034912203,-0.20351591841331623,48,144
811,6,severe,safety_penalized,8,0.29788618373202697,-0.7504708435032056,48,144
811,6,severe,safety_penalized,16,0.2725172820187397,-0.9095833247089591,48,144
811,6,severe,safety_penalized,32,0.2601759279119101,-0.9869876796774668,48,144
811,6,severe,safety_penalized,64,0.2453917687068619,-1.0797131858992841,48,144
811,6,severe,uncertainty_penalized,1,0.6724842761414238,1.5989896342037722,48,144
811,6,severe,uncertainty_penalized,2,0.5380075390723034,0.7555582731876741,48,144
811,6,severe,uncertainty_penalized,4,0.39001526390111874,-0.17264186601813813,48,144
811,6,severe,uncertainty_penalized,8,0.3034390641376425,-0.71564345565797,48,144
811,6,severe,uncertainty_penalized,16,0.2741009559025326,-0.8996506014117944,48,144
811,6,severe,uncertainty_penalized,32,0.26003056735002683,-0.9878993738427128,48,144
811,6,severe,uncertainty_penalized,64,0.245373318477428,-1.0798289048144039,48,144
811,6,severe,pilot_calibrated_repair,1,0.6724842761414241,1.5989896342037722,48,144
811,6,severe,pilot_calibrated_repair,2,0.8089885579498154,2.455137654295894,48,144
811,6,severe,pilot_calibrated_repair,4,0.8768251560769454,2.880605400852376,48,144
811,6,severe,pilot_calibrated_repair,8,0.8810083047715894,2.9068418999952943,48,144
811,6,severe,pilot_calibrated_repair,16,0.8758438939478547,2.8744509739151196,48,144
811,6,severe,pilot_calibrated_repair,32,0.8903224280731514,2.965259614940819,48,144
811,6,severe,pilot_calibrated_repair,64,0.9088143785693029,3.081240202473923,48,144
811,6,severe,random_score,1,0.6724842761414244,1.598989634203774,48,144
811,6,severe,random_score,2,0.6863615437648898,1.686027161838222,48,144
811,6,severe,random_score,4,0.6920582841434482,1.7217568322300105,48,144
811,6,severe,random_score,8,0.6886189179718327,1.7001852998268459,48,144
811,6,severe,random_score,16,0.6931570524770913,1.7286482521981328,48,144
811,6,severe,random_score,32,0.7234535427998108,1.918666322414754,48,144
811,6,severe,random_score,64,0.780897034491183,2.278949025837786,48,144
811,6,severe,anti_real_utility,1,0.6724842761414238,1.5989896342037724,48,144
811,6,severe,anti_real_utility,2,0.5044127377164098,0.544853361332897,48,144
811,6,severe,anti_real_utility,4,0.3357317765988919,-0.5131051801487014,48,144
811,6,severe,anti_real_utility,8,0.2117390717183132,-1.2907812162629662,48,144
811,6,severe,anti_real_utility,16,0.1327676704100683,-1.7860858907995414,48,144
811,6,severe,anti_real_utility,32,0.08322123897357164,-2.0968386277468674,48,144
811,6,severe,anti_real_utility,64,0.049881179411332716,-2.305945811827957,48,144
811,6,severe,oracle_real_utility,1,0.6724842761414241,1.5989896342037724,48,144
811,6,severe,oracle_real_utility,2,0.8405558145664394,2.653125907074649,48,144
811,6,severe,oracle_real_utility,4,0.9367849981891588,3.2566705281094457,48,144
811,6,severe,oracle_real_utility,8,0.9694385037876955,3.4614716801091765,48,144
811,6,severe,oracle_real_utility,16,0.9808166332051365,3.53283473805902,48,144
811,6,severe,oracle_real_utility,32,0.9879275801800439,3.577434241407147,48,144
811,6,severe,oracle_real_utility,64,0.9929661734591043,3.6090360461473985,48,144
811,7,severe,predicted_utility,1,0.6274555424289882,1.0368168581747765,48,144
811,7,severe,predicted_utility,2,0.47525426491742623,-0.05342692491227568,48,144
811,7,severe,predicted_utility,4,0.3713427130817318,-0.7977631435828988,48,144
811,7,severe,predicted_utility,8,0.3298590346201833,-1.0949178277073464,48,144
811,7,severe,predicted_utility,16,0.3144142661182368,-1.2055513461361709,48,144
811,7,severe,predicted_utility,32,0.31387980084197487,-1.209379812324151,48,144
811,7,severe,predicted_utility,64,0.32283788371996025,-1.1452115324924645,48,144
811,7,severe,safety_penalized,1,0.6274555424289882,1.0368168581747765,48,144
811,7,severe,safety_penalized,2,0.47436362875884486,-0.059806704049229296,48,144
811,7,severe,safety_penalized,4,0.36910154038748694,-0.8138170469184953,48,144
811,7,severe,safety_penalized,8,0.32782048146492976,-1.1095203326294145,48,144
