scorer,real_utility_N1,real_utility_N64,success_N64,mean_kappa,area_real_utility,gain_N64_minus_N1
oracle_real_utility,-4.225435887706173,3.0281607322296353,0.8599886678345636,1.0,2.149779034157744,7.2535966199358075
predicted_goal_distance,-4.225435887706173,2.2601300394776875,0.6514744207686763,0.9806675613911648,1.6533459627555063,6.48556592718386
predicted_success,-4.225435887706173,2.2555689693670895,0.6499828832853336,0.9803455001995384,1.647991404682506,6.481004857073263
uncertainty_penalized,-4.225435887706172,1.3509642888975915,0.4103493850503666,0.939195686151768,1.0292687924802424,5.576400176603763
predicted_utility,-4.225435887706173,1.2366838098231374,0.3780354901852024,0.9426177983819164,0.9933762503452926,5.46211969752931
safety_penalized,-4.225435887706173,1.1646323611288198,0.35433926467618276,0.9424472293884418,0.9574662361083498,5.390068248834993
random_score,-4.225435887706172,-3.71825145854511,0.11743162261164679,0.4672683862172447,-3.8949653026152067,0.5071844291610619
